Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time
export_D3 ST-HSC SC2_CF0.csv;86087,44531;45016,98438;20836,55859;55,40279;982,151611;318,096161;96,006569;120,148796;420,603699;98,089859;246,634567;4,45557;62,364922;D3;SC2;CF;0;ST-HSC;24h
export_D3 ST-HSC SC2_CV1.csv;85041,6875;48200,80469;14376,47559;85,945763;414,679749;243,143524;12002,22559;38,059261;174,042633;95,840317;257,339142;5,824378;5,653522;D3;SC2;CV;1;ST-HSC;24h
export_D3 ST-HSC SC2_VC0.csv;108541,0781;81810,89063;7616,339844;643,621826;153,642181;357,882935;28555,09961;190,63385;892,634521;623,631714;481,546051;5,895453;55,832302;D3;SC2;VC;0;ST-HSC;24h
export_D3 ST-HSC SC2_Vi1.csv;114637,6953;84746,90625;1,858555;102,452141;272,245728;116,463837;22134,44727;167,149994;983,594055;29,168699;615,210815;3,262763;161,478851;D3;SC2;Vi;1;ST-HSC;24h
export_D4 ST-HSC SC2_CF0.csv;133420,5938;73064,34375;36102,55469;181,394577;267,608521;123,917259;87,811401;77,319664;463,393555;766,181274;287,582886;4,596964;192,356628;D4;SC2;CF;0;ST-HSC;24h
export_D4 ST-HSC SC2_CV1.csv;117674,0859;73661,33594;12206,66797;65,241905;157,806259;140,563187;8227,036133;96,086937;97,261055;466,126709;410,092346;5,658156;83,803864;D4;SC2;CV;1;ST-HSC;24h
export_D5 HSC SC2_CF0.csv;158324,0625;88477,28125;25899,22266;1424,515503;79,088371;87,243584;73,150475;118,253227;67,25618;13,121933;203,971466;4,438866;64,47451;D5;SC2;CF;0;HSC;24h
export_D5 HSC SC2_CV0.csv;96909,5625;59143,70313;23896,21094;1209,037354;182,163269;269,6315;13778,08008;-66,173264;10,530412;3261,300293;299,888275;6,022795;190,608612;D5;SC2;CV;0;HSC;24h
export_D6 HSC SC2_Vi1.csv.1;144084,8906;93091,71094;1,418828;886,069275;130,329834;565,436279;26867,47266;105,513939;789,710815;287,824707;184,004959;3,239367;194,863892;D6;SC2;Vi;1;HSC;24h
export_D6 HSC SC2_Vi1.csv.2;124745,4922;118302,0547;1,910681;630,331604;92,680206;159,971878;24526;148,268112;771,48822;193,798706;405,782257;3,302765;205,681351;D6;SC2;Vi;1;HSC;24h
export_D7 MPP SC3_CV0.csv;135577,625;70087,29688;22563,38672;107,347252;235,982986;323,904572;17801,18555;162,675003;1046,308472;296,31839;275,356628;6,083843;2,150134;D7;SC3;CV;0;MPP;24h
export_D7 MPP SC3_Vi0.csv;99964,89844;71892,47656;5,498063;384,405365;323,951111;262,219025;32523,10156;291,122498;1516,125732;312,605408;353,519592;3,714009;47,117947;D7;SC3;Vi;0;MPP;24h
export_D8 MPP SC3_CV0.csv;150188,4844;110408,7266;26245,81055;107,954018;1771,366943;619,838501;20538,76953;267,805145;950,804016;400,290131;553,609009;6,174198;101,364174;D8;SC3;CV;0;MPP;24h
export_D8 MPP SC3_VC0.csv;147237,0625;121122,0703;9156,766602;257,534119;2528,289551;396,734802;35139,45313;266,669342;761,806274;777,042236;360,906128;6,015737;77,695587;D8;SC3;VC;0;MPP;24h
export_D9 ST-HSC SC3_CF0.csv;145557,3906;88544,92188;22966,75977;501,647705;374,925873;202,980835;116,414574;347,40625;1735,806519;478,753174;412,399567;4,544651;64,527618;D9;SC3;CF;0;ST-HSC;24h
export_D9 ST-HSC SC3_CV1.csv.1;184482,2188;115559,3984;15111,32422;95,665924;116,340569;667,156677;9392,553711;313,330231;1048,968506;114,632759;402,02121;5,764395;24,605782;D9;SC3;CV;1;ST-HSC;24h
export_D9 ST-HSC SC3_CV1.csv.2;177713,7031;145203,0938;16056,85352;92,127373;168,834213;610,985535;9652,751953;131,218201;994,86322;239,08728;403,507935;5,791425;56,578026;D9;SC3;CV;1;ST-HSC;24h
export_D9 ST-HSC SC3_VC1.csv.1;140687,8906;89110,39844;4463,976074;476,100494;113,281891;208,418793;17838,58984;197,944138;1131,760864;133,791382;340,712708;5,586909;80,494942;D9;SC3;VC;1;ST-HSC;24h
export_D9 ST-HSC SC3_VC1.csv.2;139302,4219;93647,6875;4848,837402;565,206116;117,769234;152,191208;19297,22656;156,611404;1189,817749;634,319519;294,083954;5,636442;150,02533;D9;SC3;VC;1;ST-HSC;24h
export_D9 ST-HSC SC3_Vi1.csv.1;152386,9844;79934,33594;2,109;125,099762;137,43222;871,855896;23691,35547;331,126038;2309,907959;77,080063;490,713196;3,322459;14,205078;D9;SC3;Vi;1;ST-HSC;24h
export_D9 ST-HSC SC3_Vi1.csv.2;134348,7969;86739,47656;2,749733;155,339706;140,415634;1032,927246;23073,91602;412,464874;2311,552734;67,152069;367,131866;3,395818;141,566727;D9;SC3;Vi;1;ST-HSC;24h
export_E1 MPP SC2_CF0.csv;107862,7813;67457,125;20589,59961;146,016006;391,860291;60,783524;75,108246;206,18869;826,186646;173,897812;450,39035;4,376521;55,349857;E1;SC2;CF;0;MPP;24h
export_E1 MPP SC2_CV0.csv;92865,28125;54938,1875;16538,26172;121,040726;707,08313;121,024536;13070,0791;151,029129;219,94017;231,007599;258,366455;5,893571;198,390274;E1;SC2;CV;0;MPP;24h
export_E10 ST-HSC SC3_CF1.csv.1;125900,3594;80527,07813;16019,68848;119,305412;135,440994;175,506714;70,003609;13,026588;317,213409;399,662018;188,019196;4,277837;106,935287;E10;SC3;CF;1;ST-HSC;24h
export_E10 ST-HSC SC3_CF1.csv.2;96974,07813;59496,32031;15046,00781;297,198669;95,980881;18,894777;49,869724;139,752716;364,356628;269,430634;171,423981;4,154435;119,044952;E10;SC3;CF;1;ST-HSC;24h
export_E10 ST-HSC SC3_CV0.csv;135485,3125;110635,1328;21136,98828;361,966949;399,29541;281,746185;15082,35352;389,587006;2783,817383;510,497711;198,615707;6,012891;72,716293;E10;SC3;CV;0;ST-HSC;24h
export_E10 ST-HSC SC3_VC1.csv;99343,125;61981,33594;4857,807617;125,925797;127,206223;97,183571;21598,42188;105,998497;121,105385;417,939697;434,844299;5,671606;192,161118;E10;SC3;VC;1;ST-HSC;24h
export_E11 HSC SC3_CF0.csv;137238,7344;98299,10938;30082,01953;2922,710938;164,825607;542,203735;99,509583;93,704544;106,367928;975,761475;463,556976;4,579345;128,836578;E11;SC3;CF;0;HSC;24h
export_E11 HSC SC3_Vi0.csv;147274,9531;136735,6406;1,706644;1570,098633;83,520119;604,135437;42267,51563;373,357208;916,428467;8,885756;261,872101;3,43523;35,284058;E11;SC3;Vi;0;HSC;24h
export_E11 HSC SC3_Vi1.csv;153472,5625;102836,6016;1,513671;306,355927;240,643509;141,257233;26208,33984;35,151817;130,834427;2176,952393;198,254013;3,25161;48,171684;E11;SC3;Vi;1;HSC;24h
export_E12 HSC SC3_CF0.csv;124932,9141;65649,76563;19984,62891;6033,022461;51,109077;240,380356;73,563164;298,468292;-28,906841;1917,080444;252,416199;4,36098;3240313;E12;SC3;CF;0;HSC;24h
export_E12 HSC SC3_VC1.csv;116176,4063;53862,91016;6306,056152;2201,717041;17,312185;184,219757;21122,16016;65,327271;15,803339;246,355011;134,233459;5,744886;3823122;E12;SC3;VC;1;HSC;24h
export_E12 HSC SC3_Vi3.csv;74626,73438;44883,83984;-3,460824;5257,26416;304,033386;208632,9688;5919,953125;112316,7344;-3906,066406;2900,578613;2436,045166;0;8255889;E12;SC3;Vi;3;HSC;24h
export_E2 MPP SC2_Vi1.csv.1;107315,9922;52659,99219;2,356974;201,262894;1070,680298;211,669479;23403,45703;32,936214;360,53894;883,551453;217,28093;3,352842;173,485428;E2;SC2;Vi;1;MPP;24h
export_E2 MPP SC2_Vi1.csv.2;80662,375;52235,46875;0,261496;54,492733;1175,937378;184,423126;23610,83594;145,177597;417,710236;714,336365;255,243607;2,680342;186,983459;E2;SC2;Vi;1;MPP;24h
export_E3 ST-HSC SC2_CF0.csv;134161,25;105973,9609;21237,21289;268,641052;890,764221;368,11499;77,226913;69,940346;273,883179;554,612671;299,074677;4,394574;79,550858;E3;SC2;CF;0;ST-HSC;24h
export_E3 ST-HSC SC2_CV0.csv;111023,5078;81644,39063;19943,88281;69,389748;551,037354;320,279846;12492,50586;214,777634;907,760742;169,269501;451,705872;5,937193;18,684576;E3;SC2;CV;0;ST-HSC;24h
export_E3 ST-HSC SC2_VC0.csv;153727,125;115726,8203;11586,29981;1444,234985;86,738632;269,465302;38018,63672;207,399582;70,492966;6344,490234;521,329712;6,112189;11,498385;E3;SC2;VC;0;ST-HSC;24h
export_E3 ST-HSC SC2_Vi0.csv;144612,8125;102595,8594;1,683686;282,307251;293,901947;212,578583;51179,33984;155,105301;1036,402832;207,244278;337,485992;3,489824;89,618126;E3;SC2;Vi;0;ST-HSC;24h
export_E3 ST-HSC SC2_Vi3.csv;92619,05469;66376,03906;2,331199;5029,301758;355,670746;208835,2188;6205,916992;108655,1328;-3727,246582;2594,379639;2271,581543;2,941837;45,426804;E3;SC2;Vi;3;ST-HSC;24h
export_E4 ST-HSC SC2_Vi0.csv;122208,8672;83700,21875;0,861316;161,128494;269,153961;265,615448;47737,53516;-48,251297;75,665871;6050,112793;518,086975;3,262607;198,051102;E4;SC2;Vi;0;ST-HSC;24h
export_E5 HSC SC2_Vi0.csv;166208,2813;109360,6406;3,77216;465,693542;169,509872;130,738419;45084,72266;190,312744;113,716515;1181,796875;355,455841;3,698606;8,299091;E5;SC2;Vi;0;HSC;24h
export_E5 HSC SC2_Vi2.csv;77924,32813;44943,12891;-1,193606;8143,999512;256,430023;207588,2656;8048,019043;131494;-4661,396484;8037,558594;3307,441406;0;108,143272;E5;SC2;Vi;2;HSC;24h
export_E6 HSC SC2_CF0.csv;119733,9375;68524,61719;29859,94727;834,238586;107,768547;76,386169;35,457848;99,111748;59,977398;630,409119;424,016785;4,260178;213,402924;E6;SC2;CF;0;HSC;24h
export_E6 HSC SC2_CV1.csv.1;114158,1797;55675,51953;15576,37402;417,405365;124,452286;137,309036;11679,33496;80,353157;27,590324;285,589874;275,622894;5,840621;40,029873;E6;SC2;CV;1;HSC;24h
export_E6 HSC SC2_CV1.csv.2;133697,6094;78950,65625;15879,72949;408,844666;130,528656;316,205627;12165,875;-21,614172;55,800533;171,964462;312,385956;5,859077;213,657013;E6;SC2;CV;1;HSC;24h
export_E6 HSC SC2_VC0.csv;144819,2031;72208,50781;14605,38184;1374,239258;89,526703;266,540955;65315,68359;82,873734;65,172478;-17,395401;172,63414;6,349487;213,939316;E6;SC2;VC;0;HSC;24h
export_E7 MPP SC3_CV0.csv;166401,7656;118493,0313;26577,42188;166,057312;430,410583;384,964539;14799,02539;241,664993;1473,048584;242,218185;300,463531;6,077403;70,28727;E7;SC3;CV;0;MPP;24h
export_E7 MPP SC3_Vi1.csv.1;109383,6484;74499,09375;2,145265;175,746872;766,882996;222,41037;27129,74805;195,307877;874,810059;601,64978;265,40744;3,369312;106,589577;E7;SC3;Vi;1;MPP;24h
export_E7 MPP SC3_Vi1.csv.2;91629,89844;69718,91406;4,670146;103,741066;793,458435;385,721375;25071,61914;128,016678;770,293274;535,187439;157,20726;3,58398;145,584091;E7;SC3;Vi;1;MPP;24h
export_E8 MPP SC3_CV0.csv;142258,2969;98166,375;19484,63086;384,173157;757,7724;258,503418;12497,16797;72,401581;637,474976;1279,847778;225,477325;5,930154;23,22645;E8;SC3;CV;0;MPP;24h
export_E8 MPP SC3_Vi1.csv.1;110563,5313;67791,4375;1,572235;233,65657;715,986267;450,053619;21580,01953;131,193665;1033,291382;459,319855;223,597137;3,203596;53,654915;E8;SC3;Vi;1;MPP;24h
export_E8 MPP SC3_Vi1.csv.2;116780,7969;63782,60156;1,899776;142,873688;759,617432;199,513367;22175,83203;266,919586;1189,281982;493,76825;268,656555;3,270073;83,556961;E8;SC3;Vi;1;MPP;24h
export_E9 ST-HSC SC3_CF0.csv;126094,2578;87416,57031;26067,51367;293,701324;72,017807;134,974869;73,150719;61,894764;73,154427;236,016434;588,144348;4,440856;62,688557;E9;SC3;CF;0;ST-HSC;24h
export_E9 ST-HSC SC3_VC0.csv;162709,7344;120575,0781;10932,28418;143,235596;261,28653;1288,11731;32999,41406;276,955353;1263,03186;846,317627;365,145966;6,050866;196,129242;E9;SC3;VC;0;ST-HSC;24h
export_E9 ST-HSC SC3_Vi1.csv.1;97489,125;68026,72656;0,618059;435,560425;112,963531;127,289818;30807,97656;109,85849;34,377167;3214,926025;174,485428;3,0262;5,436157;E9;SC3;Vi;1;ST-HSC;24h
export_E9 ST-HSC SC3_Vi1.csv.2;110008,2891;57671,42188;6,542705;636,139587;180,594391;185,378616;33440,67188;-48,053802;54,206402;2787,587891;126,876404;3,775973;122,153046;E9;SC3;Vi;1;ST-HSC;24h
export_F1 MPP SC2_CF0.csv;115463,1406;81940,07031;30994,24414;97,285622;1068,465576;254,061691;113,159485;199,390366;550,164673;186,774597;495,211426;4,627994;55,569996;F1;SC2;CF;0;MPP;24h
export_F1 MPP SC2_CV0.csv;100967,3984;70423,42188;17471,07031;105,795158;1090,431641;376,311127;13981,17871;80,433891;339,033936;152,52356;301,049896;5,931115;198,8759;F1;SC2;CV;0;MPP;24h
export_F1 MPP SC2_Vi1.csv.1;100725,6016;54225,86719;3,917498;90,237404;566,851624;141,926056;24112,875;179,193588;402,56955;622,435364;666,869751;3,518039;72,539749;F1;SC2;Vi;1;MPP;24h
export_F1 MPP SC2_Vi1.csv.2;85123,91406;41463,96094;7,708528;181,860687;954,686707;249,05751;23292,29883;93,485992;329,076904;682,232971;470,71109;3,715269;122,094971;F1;SC2;Vi;1;MPP;24h
export_F10 ST-HSC SC3_CF1.csv.1;122095,8438;73400,00781;16444,54688;113,189415;366,606476;477,879089;97,355591;180,431198;1291,340454;36,305027;205,236465;4,387161;104,545174;F10;SC3;CF;1;ST-HSC;24h
export_F10 ST-HSC SC3_CF1.csv.2;120845,3828;75022,94531;16381,86621;83,522171;407,163361;715,898193;80,584801;136,802536;1322,570679;103,91893;216,422195;4,327929;208,230942;F10;SC3;CF;1;ST-HSC;24h
export_F10 ST-HSC SC3_VC0.csv;175058,5;143600,125;8252,65625;270,268768;190,444656;1224,108765;32601,05469;352,352722;1853,65979;237,943405;595,712097;5,960787;210,325302;F10;SC3;VC;0;ST-HSC;24h
export_F10 ST-HSC SC3_Vi1.csv.1;117997,3359;66478,5625;0,792183;227,062561;132,151428;270,841583;21163,84375;282,397247;1835,8927;91,32045;546,028259;2,987116;131,264847;F10;SC3;Vi;1;ST-HSC;24h
export_F10 ST-HSC SC3_Vi1.csv.2;128447,1016;61660,49219;3,860425;229,932465;130,185699;411,692871;22261,48828;230,138168;1876,004639;59,861565;444,273224;3,488999;202,866989;F10;SC3;Vi;1;ST-HSC;24h
export_F11 HSC SC3_CF0.csv;119590,9063;77930,26563;29247,04492;1607,427124;134,865753;93,859978;65,221771;28,33428;335,107605;1082,54895;320,03421;4,440966;20,663826;F11;SC3;CF;0;HSC;24h
export_F11 HSC SC3_CV0.csv;176674,5313;122181,7578;39787,40625;631,826111;109,826805;151,495865;22504,13477;85,590782;175,504211;57,149727;396,114471;6,330026;36,976604;F11;SC3;CV;0;HSC;24h
export_F11 HSC SC3_Vi1.csv.1;125087,0469;84250,85156;0,747171;1361,255249;74,487267;206,249985;33469,94922;90,0811;40,808537;169,074982;310,382538;3,109909;2,349632;F11;SC3;Vi;1;HSC;24h
export_F11 HSC SC3_Vi1.csv.2;115568,8438;84124,89844;1,034681;1479,211792;111,738602;155,522995;30922,69531;123,345169;47,476166;166,528091;317,980865;3,185575;181,68573;F11;SC3;Vi;1;HSC;24h
export_F12 HSC SC3_CV1.csv;100896,0469;86824,26563;13113,2334;1344,902222;70,854218;674,044373;9886,453125;30,713449;469,192719;49,150997;524,431641;5,736581;157,641037;F12;SC3;CV;1;HSC;24h
export_F12 HSC SC3_VC0.csv;128406,2656;87730,45313;7983,283691;1415,563721;90,080063;154,313477;34626,57031;111,967407;49,205921;2353,03418;431,881104;5,969106;208,319443;F12;SC3;VC;0;HSC;24h
export_F2 MPP SC2_CV0.csv;122335,5078;71974,98438;21465,68359;406,722687;64,440041;382,603485;14672,69824;123,625877;834,288818;763,405518;542,266541;6,009173;40,773224;F2;SC2;CV;0;MPP;24h
export_F3 ST-HSC SC2_CF0.csv;121409,9141;70347,03125;26962,13281;352,389374;187,40123;56,470871;51,237858;87,459984;57,334911;1064,453735;285,341187;4,34188;13,492767;F3;SC2;CF;0;ST-HSC;24h
export_F3 ST-HSC SC2_VC1.csv;92478,76563;77032,72656;5686,851074;173,601501;85,325661;132,326904;20162,22656;80,136276;58,40715;97,376701;118,407173;5,698864;180,113266;F3;SC2;VC;1;ST-HSC;24h
export_F3 ST-HSC SC2_Vi3.csv;103966,3594;108289,6875;2,795816;5332,746094;413,37619;210799,7344;5449,839844;72803,07031;-2362,834961;518,031677;1805,144653;2,957752;191,975342;F3;SC2;Vi;3;ST-HSC;24h
export_F4 ST-HSC SC2_VC0.csv;120906,9766;87863,26563;15141,74902;366,526337;161,891235;223,139328;44718,12109;44,478569;117,42247;208,069809;246,032883;6,244219;55,679016;F4;SC2;VC;0;ST-HSC;24h
export_F5 HSC SC2_CV0.csv;118435,6328;76152,54688;23553,49805;551,110413;127,717598;308,68808;21352,36328;31,114357;49,640934;166,09964;168,00087;6,152891;218,381836;F5;SC2;CV;0;HSC;24h
export_F6 HSC SC2_CF0.csv;129488,9922;82875,49219;32358,70898;2079,199463;183,155014;254,845459;75,957977;81,068748;33,963055;1555,069458;219,111069;4,518812;210,716782;F6;SC2;CF;0;HSC;24h
export_F6 HSC SC2_CV0.csv;120624,4063;84502,55469;21584,82031;2338,353027;87,616295;141,353226;15184,16309;190,05365;7,813205;977,233337;239,663605;6,021396;210,791855;F6;SC2;CV;0;HSC;24h
export_F6 HSC SC2_Vi1.csv.1;83090,35156;54162,19922;1,557645;387,773987;113,97345;151,176346;24023,24023;54,126152;436,07785;68,623489;371,660706;3,23367;68,297318;F6;SC2;Vi;1;HSC;24h
export_F6 HSC SC2_Vi1.csv.2;93110,83594;55197,92578;1,291745;454,184845;70,328506;128,982361;23641,80078;52,619797;281,89325;12,557958;193,86795;3,171273;173,645721;F6;SC2;Vi;1;HSC;24h
export_F7 MPP SC3_CF0.csv;151603,25;86940,15625;19466,72656;68,445488;165,243881;237,782928;69,187096;132,205368;1173,315918;398,492157;345,979126;4,334082;151,634628;F7;SC3;CF;0;MPP;24h
export_F9 ST-HSC SC3_CV1.csv;116356,3516;85027,78906;14536,00195;128,884552;244,575027;162,810562;9269,079102;214,998749;1585,877197;825,566772;251,265747;5,748412;66,324913;F9;SC3;CV;1;ST-HSC;24h
export_F9 ST-HSC SC3_VC1.csv;128458,6953;80904,24219;3134,747559;371,150513;97,836975;94,134972;12194,50586;172,387024;711,499084;146,62233;278,027863;5,361543;2,44291;F9;SC3;VC;1;ST-HSC;24h
export_G1 MPP SC2_CF0.csv;143076,1875;108322,6875;28717,6582;120,150627;711,777161;481,88269;135,93129;180,301682;167,342697;2131,815918;618,734558;4,660872;99,576355;G1;SC2;CF;0;MPP;24h
export_G1 MPP SC2_CV0.csv;102086,7266;55778,19922;23011,8125;0,899343;830,308289;80,161934;13427,70508;53,443024;427,993286;481,061584;403,750275;6,003303;13,186091;G1;SC2;CV;0;MPP;24h
export_G1 MPP SC2_VC0.csv;146630,2656;112653;9198,81543;219,787781;649,498108;196,7052;27034,37891;101,005005;667,764709;321,189667;545,301636;5,93662;117,91832;G1;SC2;VC;0;MPP;24h
export_G1 MPP SC2_Vi1.csv.1;73976,64844;51621,34766;23,816668;15,306067;1539,469727;189,170975;20837,40625;144,591156;316,419342;464,452393;923,173645;4,027485;73,81559;G1;SC2;Vi;1;MPP;24h
export_G1 MPP SC2_Vi1.csv.2;73690,26563;51022,35938;17,547493;53,673927;1225,328369;208,433487;21772,84766;124,60128;417,11792;305,258453;751,436157;3,947162;118,263496;G1;SC2;Vi;1;MPP;24h
export_G10 ST-HSC SC3_CF1.csv;88241,86719;50372,35156;15061,21387;235,574234;47,509655;78,438599;42,56316;43,631908;33,605122;340,202576;256,579926;4,106094;12,085166;G10;SC3;CF;1;ST-HSC;24h
export_G10 ST-HSC SC3_CV0.csv;135365,5781;119238,1172;16358,92773;63,98645;225,632156;390,914124;13705,51953;219,264694;2078,76709;137,92366;275,008667;5,904801;98,377022;G10;SC3;CV;0;ST-HSC;24h
export_G10 ST-HSC SC3_Vi1.csv;96717,66406;63866,82813;4,416641;138,327026;403,598541;178,772263;23342,21094;91,30426;205,706512;383,365021;336,022064;3,544892;124,612366;G10;SC3;Vi;1;ST-HSC;24h
export_G11 HSC SC3_CV0.csv;141803,9219;104395,3906;20175,10156;1479,456787;184,40686;219,345917;13655,4502;10,544456;57,392735;4687,115234;277,409454;5,968067;35,559166;G11;SC3;CV;0;HSC;24h
export_G11 HSC SC3_VC1.csv;136569,7031;91205,47656;5191,719238;776,958374;99,509193;460,918732;19008,36328;169,127899;430,592712;105,197617;480,261932;5,652792;88,161942;G11;SC3;VC;1;HSC;24h
export_G11 HSC SC3_Vi0.csv;111044,6328;72665,42188;0,786204;803,341797;107,713852;164,549942;45099,20703;38,912823;39,901447;2605,962402;198,904541;3,217127;198,141022;G11;SC3;Vi;0;HSC;24h
export_G12 HSC SC3_CV0.csv;84483,40625;47941,09375;16697,60352;990,481689;74,762337;161,051819;11641,34375;52,798073;41,554977;73,933586;186,547882;5,860966;31,784729;G12;SC3;CV;0;HSC;24h
export_G12 HSC SC3_VC0.csv;73774,02344;37783,26953;17539,66016;272,017273;98,191124;237,372162;63521,45313;34,887199;33,844051;240,648163;23,780807;6,397154;92,792023;G12;SC3;VC;0;HSC;24h
export_G2 MPP SC2_CF0.csv;107509,1406;70196,19531;21608,51172;87,476685;574,799377;338,344147;102,680038;69,02108;238,062637;66,609596;629,490417;4,487378;67,014297;G2;SC2;CF;0;MPP;24h
export_G3 ST-HSC SC2_CV0.csv;113021,8203;71653,14063;23437,34375;206,858017;133,120407;71,845596;17052,18359;107,885765;136,68251;214,9207;254,584122;6,082312;81,356529;G3;SC2;CV;0;ST-HSC;24h
export_G3 ST-HSC SC2_VC0.csv;133381,2656;86010,51563;8149,186035;141,339905;176,04216;107,221764;32991,59375;139,358459;259,231049;139,666336;269,1362;5,960569;78,767235;G3;SC2;VC;0;ST-HSC;24h
export_G4 ST-HSC SC2_VC0.csv;144845,5313;82714,77344;9850,80957;253,763657;269,519958;300,594238;36468,76563;79,181587;403,409851;381,554352;393,208221;6,049576;199,381531;G4;SC2;VC;0;ST-HSC;24h
export_G5 HSC SC2_CF0.csv;112797,8203;60417,63672;30403,21875;656,590698;102,015388;114,145836;38,496399;-30,092468;29,564877;1071,826416;183,531738;4,290964;77,693863;G5;SC2;CF;0;HSC;24h
export_G7 MPP SC3_CF0.csv;109240,7266;83064,72656;18144,32813;168,978134;541,54126;926,108948;82,791779;235,427017;1488,474243;119,742905;288,697693;4,367606;145,821793;G7;SC3;CF;0;MPP;24h
export_G7 MPP SC3_VC0.csv;105857,0703;63257,98047;7392,708008;157,011948;807,362915;256,041748;24913,61133;142,185959;928,656494;506,692139;119,2603;5,844408;138,806213;G7;SC3;VC;0;MPP;24h
export_G7 MPP SC3_Vi0.csv;110125,7734;58867,48047;6,416485;228,97995;699,602051;279,929718;44957,49219;235,481079;816,355774;1155,968262;166,142288;3,860873;103,280182;G7;SC3;Vi;0;MPP;24h
export_G8 MPP SC3_CV0.csv;120034,6563;79703,26563;16681,42773;25,512133;1118,649414;213,371979;13666,27051;251,426193;1179,139282;798,207458;220,299408;5,909916;101,956223;G8;SC3;CV;0;MPP;24h
export_G8 MPP SC3_VC0.csv;111032,8516;96148,03906;8231,544922;126,802696;409,505127;451,45639;24499,19531;221,826752;1422,802979;231,290604;338,906097;5,872262;110,295311;G8;SC3;VC;0;MPP;24h
export_G9 ST-HSC SC3_CF0.csv;147740,875;130251,5391;28900,82813;883,276917;215,611038;223,220551;100,956627;-45,040668;74,472832;3888,637695;356,513123;4,571477;93,668114;G9;SC3;CF;0;ST-HSC;24h
export_G9 ST-HSC SC3_CV0.csv;174673,8125;121296,9688;18769,54297;646,190063;102,454269;137,016464;12825,38281;211,299438;79,282814;46,802715;311,624481;5,926632;73,479187;G9;SC3;CV;0;ST-HSC;24h
export_G9 ST-HSC SC3_Vi1.csv.1;108321,2266;64663,70313;3,869102;99,305779;330,448425;276,34668;27811,9668;102,715721;389,485535;1513,298096;388,999664;3,558049;50,399376;G9;SC3;Vi;1;ST-HSC;24h
export_G9 ST-HSC SC3_Vi1.csv.2;116219,3359;61280,07422;1,97028;303,630676;381,241638;245,722488;30833,87891;-105,148788;149,279053;3016,568604;243,315826;3,382485;141,659607;G9;SC3;Vi;1;ST-HSC;24h
export_H10 ST-HSC SC3_CV1.csv.1;121746,6875;82304,53906;14521,04199;69,579399;157,955276;1758,42395;7794,104004;249,531296;1759,603638;162,898895;312,534393;5,694871;13,664817;H10;SC3;CV;1;ST-HSC;24h
export_H10 ST-HSC SC3_CV1.csv.2;134157,1875;81683,9375;13969,91113;136,7565;130,620682;1817,806396;7528,51709;241,878128;1929,089478;146,283386;279,18512;5,672342;122,291992;H10;SC3;CV;1;ST-HSC;24h
export_H10 ST-HSC SC3_VC0.csv;133252,5469;103968,4844;15952,69043;610,869751;949,616516;669,272644;65462,71094;151,195908;1471,769531;1524,160034;287,30899;6,377275;82,502167;H10;SC3;VC;0;ST-HSC;24h
export_H10 ST-HSC SC3_Vi1.csv;144454,0625;99506,45313;2,196274;78,93055;106,962013;280,581207;31563,43555;182,386292;1236,277588;1940,043701;562,892517;3,423012;193,809631;H10;SC3;Vi;1;ST-HSC;24h
export_H10 ST-HSC SC3_Vi2.csv;87932,17969;66157,39063;-3,773663;12006,00098;287,961609;207621;14275,83984;130189,3125;-4671,256348;13882,38672;4496,769043;0;64,764748;H10;SC3;Vi;2;ST-HSC;24h
export_H11 HSC SC3_CF1.csv;156330,5625;78710,85938;15823,69336;938,164063;66,942535;19,395763;74,456253;50,003094;97,448807;1073,943726;342,007751;4,292993;71,943077;H11;SC3;CF;1;HSC;24h
export_H11 HSC SC3_CV0.csv;142059,75;118694,2656;35162,32813;456,092682;105,939095;141,355515;23198,64258;130,878784;457,481598;51,514473;440,796722;6,301411;191,682785;H11;SC3;CV;0;HSC;24h
export_H11 HSC SC3_VC0.csv;97978,16406;65960,14063;9846,202148;957,86499;323,105896;327,12616;35333,19531;-202,029388;44,096058;6846,814941;103,41655;6,039719;131,753189;H11;SC3;VC;0;HSC;24h
export_H12 HSC SC3_CF0.csv;120741,6797;103111,5781;31594,20703;1713,613647;145,5289;187,16745;76,934502;-61,431892;42,276539;7326,317383;431,444;4,515392;208,103928;H12;SC3;CF;0;HSC;24h
export_H12 HSC SC3_CV1.csv;94954,39063;53007,33203;13168,57617;953,342773;87,791229;69,959236;8805,954102;86,875694;19,339128;284,828857;359,116455;5,702332;219,344559;H12;SC3;CV;1;HSC;24h
export_H12 HSC SC3_VC1.csv.1;119388,6953;81505,86719;5070,39502;800,282471;85,865593;77,566628;16267,7002;121,642975;40,370018;15,785601;174,210159;5,597717;72,811165;H12;SC3;VC;1;HSC;24h
export_H12 HSC SC3_VC1.csv.2;110187,6172;69909,01563;5575,848145;837,809265;91,354416;-1,780715;17843,99414;157,947876;37,453606;3,508337;225,473694;5,655301;201,909454;H12;SC3;VC;1;HSC;24h
export_H2 MPP SC2_CF0.csv;142927,5938;109853;27001,50781;239,870087;226,338547;153,182831;109,92601;197,783813;1473,137939;417,98111;634,351929;4,57674;7,773963;H2;SC2;CF;0;MPP;24h
