FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time
142526;70922,8125;50361,99219;4957,61084;4987,363281;-9,941587;-182,270615;3584,371094;520,2453;11,76175;CF;E4;SC2;ST-HSC;24h
140597;72858,94531;70225,47656;320,199829;3109,003418;-13,171535;9186,288086;24027,79688;44,520885;11,996761;CF;E5;SC2;HSC;24h
229234;154401,3125;78342,46094;5660,749023;9149,005859;-33,961613;7048,797363;1302,717773;246,415482;12,176564;CF;E6;SC2;HSC;24h
144314;81993,38281;42522,27344;2893,914063;2791,402344;-7,510924;819,3172;10443,5332;2641,081055;12,362806;CF;E7;SC3;MPP;24h
155416;114796,9219;43181,53125;2369,118408;3739,37793;10,762739;1646,420044;8624,777344;1575,549805;12,582117;CF;E8;SC3;MPP;24h
123542;83977,11719;55832,42188;576,043274;4172,129395;-12,666678;906,46051;26038,79883;149,322739;12,741371;CF;E9;SC3;ST-HSC;24h
211365;139018,1875;53072,8125;3150,005371;7238,525879;-12,957705;-383,97287;2095,500244;171,687149;12,922694;CF;E10;SC3;ST-HSC;24h
198552;134679,4531;37733,71094;3252,426025;4811,313477;121,471016;8696,072266;652,763794;168,285812;13,116245;CF;E11;SC3;HSC;24h
177511;117643,4063;76271,86719;3215,647949;10127,06543;-30,883339;3918,119873;1719,264648;104,969238;13,412541;CF;E12;SC3;HSC;24h
150091;73477,74219;47813,01172;1289,811646;7146,944824;1,188078;10126,83301;2816,540039;55,896767;13,598495;CF;F12;SC3;HSC;24h
134691;87578,05469;36781,71094;-204,984375;3955,13208;-21,149405;12244,0127;7535,063477;96,162132;13,787922;CF;F11;SC3;HSC;24h
142320;70481,32031;37495,71094;5930,331543;6498,549316;21,808109;2585,905273;500,912994;86,263565;13,937263;CF;F10;SC3;ST-HSC;24h
132838;70298,0625;49402,85156;299,216736;8658,674805;-9,643299;122,785522;1624,719971;463,017944;14,089283;CF;F9;SC3;ST-HSC;24h
151102;89378,52344;58150,54297;2665,053711;3463,982422;-8,382513;723,351318;2529,837158;1956,092163;14,252444;CF;F8;SC3;MPP;24h
150169;64154,09375;47548,83203;91,818336;2936,257324;1,26218;1193,549927;12954,00977;801,492432;14,469149;CF;F7;SC3;MPP;24h
121201;106889,375;55783,63281;8472,228516;2854,118652;-5,896027;10496,82324;1140,286621;51,921841;14,65872;CF;F6;SC2;HSC;24h
110251;107573,625;47962,95313;4974,592773;6684,366699;0,116822;3320,499512;941,936401;249,381378;14,834399;CF;F5;SC2;HSC;24h
151147;72122,33594;50566,67188;2341,437988;4532,540039;-11,937511;-318,477722;5850,040527;254,116074;15,003711;CF;F4;SC2;ST-HSC;24h
150228;94082,59375;42613,90234;2051,939453;4210,62793;0,631204;853,130432;31723,38867;431,982025;15,220488;CF;F3;SC2;ST-HSC;24h
191608;103258,6875;62942,67188;3915,194336;6502,062988;16,697914;-721,710876;720,456177;1019,846436;15,362232;CF;F2;SC2;MPP;24h
106202;188366,2969;54845,91406;3749,709229;9465,014648;-0,556721;-1062,234863;3656,959229;711,058655;15,588489;CF;F1;SC2;MPP;24h
141404;70221,90625;41095,46094;1707,999512;3684,650635;-32,070595;1901,082153;2318,423828;1977,135986;15,750998;CF;G1;SC2;MPP;24h
149010;83702,22656;48361,60156;1759,963501;3287,422607;43,499428;896,885925;40478,34375;686,784607;15,896215;CF;G2;SC2;MPP;24h
142099;58668,19141;44855,86328;5142,276367;2671,149902;-16,16757;-331,958221;2173,088135;-79,249405;16,034849;CF;G3;SC2;ST-HSC;24h
138501;81678,03125;43314,8125;8544,331055;5729,530762;27,461763;1573,006958;851,314392;203,976929;16,188459;CF;G4;SC2;ST-HSC;24h
151428;80511,83594;62502,37109;167,656479;7003,594727;-23,887177;3947,016602;4236,393555;62,298676;16,358351;CF;G5;SC2;HSC;24h
155772;91803,74219;47139,47266;2040,519165;7954,149902;23,201458;8629,34375;553,738037;24,799767;16,555954;CF;G6;SC2;HSC;24h
163662;76596,73438;45438,96094;2105,172607;2211,229492;-10,604338;-425,15451;36950,11328;2308,233887;16,714268;CF;G7;SC3;MPP;24h
124072;87367,42188;39650,80078;3090,391846;2674,092773;1,375347;386,941376;2627,554932;812,175598;16,878588;CF;G8;SC3;MPP;24h
150741;87027,08594;39800,74219;5193,561035;6367,741211;4,328838;-723,169617;719,097961;586,48114;17,009768;CF;G9;SC3;ST-HSC;24h
129237;58104,13281;48482,98047;1195,802002;2467,692383;1,213191;-422,496368;6023,158691;610,839783;17,198109;CF;G10;SC3;ST-HSC;24h
145655;93811,27344;56545,23438;854,990356;3771,640381;-67,40081;59096,19531;35773,33984;-622,266174;17,391298;CF;G11;SC3;HSC;24h
155287;97825,14844;40520,69141;1653,235107;2124,779297;-21,263124;27734,25781;13841,95996;108,341644;17,558584;CF;G12;SC3;HSC;24h
152329;103894,1484;62110,86328;17906,58203;5859,819824;-6,029108;4728,349121;2131,400146;28,486092;17,876514;CF;H12;SC3;HSC;24h
198390;120234,0391;56705,88281;2260,799561;6708,462402;34,541786;4960,350586;4642,058594;-9,802851;18,122522;CF;H11;SC3;HSC;24h
111459;140139,1719;46068,47266;1873,341675;4780,932617;-20,504787;7773,788086;11819,01758;271,648499;18,425621;CF;H6;SC2;HSC;24h
131883;77749,84375;45606,75391;723,804932;5943,407715;-22,649836;7119,531738;15068,26172;523,360168;18,719673;CF;H5;SC2;HSC;24h
146062;62084,68359;51390,15234;55,884342;4848,379883;17247,59375;-294,581268;33038,98828;1093,505371;1,452111;CV;A1;SC2;MPP;24h
157637;90098,47656;71137,01563;4220,668945;2475,500977;19663,63672;-60,596901;4880,566406;2851,752686;1,625406;CV;A2;SC2;MPP;24h
132408;70230,23438;38467,94141;665,310669;2598,594727;12725,53516;-44,745995;52184,91797;529,744019;1,779524;CV;A3;SC2;ST-HSC;24h
143454;72044,98438;56532,14453;3980,131104;4905,461914;12278,10938;1078,680298;1226,744263;110,131187;2,093064;CV;A4;SC2;ST-HSC;24h
96539;74503,52344;41847,54297;762,730896;4495,13623;15721,77539;6379,359375;700,269409;350,507874;2,257907;CV;A5;SC2;HSC;24h
121934;63379,40234;63537,67188;198,525833;4099,066895;14777,76856;6238,976074;6303,386719;5,927887;2,901133;CV;A6;SC2;HSC;24h
165732;152997,125;61523,00391;3860,417725;5496,138672;19608,93359;860,971802;36263,00391;1010,559631;3,156499;CV;A7;SC3;MPP;24h
182535;108086,5156;74489,24219;4794,370605;7818,162598;17065;-178,496155;2670,094971;1002,191895;3,388026;CV;A8;SC3;MPP;24h
126862;65998,59375;53323,90234;3527,830566;4266,015625;11899,31152;498,152771;3232,499512;604,456726;3,500466;CV;A9;SC3;ST-HSC;24h
133209;73158,82031;48823,32422;4660,382324;8769,324219;14158,80273;1026,683472;3588,11792;255,304642;3,675102;CV;A10;SC3;ST-HSC;24h
152480;76114,78125;65288,16406;951,286987;7701,131348;18481,92578;6979,820801;1340,264038;46,423874;3,953144;CV;A11;SC3;HSC;24h
172684;163995,0938;51969,68359;5749,40625;4896,403809;22033,43945;16467,29297;1489,709717;500,065216;4,090765;CV;A12;SC3;HSC;24h
158714;71302,42188;80032,26563;820,553406;7570,803711;15541,45606;17491,96875;1344,163818;-29,516586;4,209152;CV;B12;SC3;HSC;24h
130706;65200,10156;39812,64063;1313,892456;7016,931152;14133,90137;3222,39502;915,664429;50,978771;4,372887;CV;B11;SC3;HSC;24h
179358;115789,3828;69374,625;2987,685791;4903,189941;16303,75098;501,883057;11407,41113;412,869934;4,556849;CV;B10;SC3;ST-HSC;24h
126404;66222,3125;76616,96094;1324,039307;2956,875;12292,64844;163,629395;2992,224365;354,144989;4,710384;CV;B9;SC3;ST-HSC;24h
136148;61819,3125;40192,25;4148,771973;5711,056641;12254,71777;1070,300659;1388,979736;1102,656372;4,855467;CV;B8;SC3;MPP;24h
133898;69616,19531;58370,69141;4007,93335;5196,250977;13504,69238;-502,285217;5250,464844;845,785339;4,99338;CV;B7;SC3;MPP;24h
150294;86693,88281;66525,76563;1658,311035;5592,012695;15202,24512;5551,941895;11436,26465;110,946281;5,129661;CV;B6;SC2;HSC;24h
121897;46745,58203;42115,29297;1651,152954;3524,108154;15267,60156;8170,486816;483,195068;-35,11446;5,272062;CV;B5;SC2;HSC;24h
144216;72905,35156;45135,51172;1786,387329;3530,172852;14207,44531;-275,587616;41032,06641;-59,43821;5,392431;CV;B4;SC2;ST-HSC;24h
135604;68208,42188;58286,20313;2558,454102;5219,022461;13713,58398;554,746704;1616,78894;117,785721;5,562403;CV;B3;SC2;ST-HSC;24h
161188;80419,01563;64878,80469;5970,835938;6491,495605;17680,05273;109,142365;3210,761719;1220,73877;5,682772;CV;B2;SC2;MPP;24h
157368;79606,24219;59167,99219;5462,244141;5180,260254;16082,02344;-240,034302;541,025269;1231,094849;5,800283;CV;B1;SC2;MPP;24h
155087;66904,17969;53370,3125;4914,874512;3268,204834;15678,5752;-431,136688;5492,367188;2061,227539;5,936506;CV;C1;SC2;MPP;24h
192135;117714,8047;70714,5625;1122,177612;7698,62207;20203,92383;1803,924683;14674,44727;697,691772;6,065676;CV;C2;SC2;MPP;24h
168880;138206,6094;73653,86719;7127,95459;5809,444336;20304,9375;2964,639893;10453,49512;571,211975;6,208077;CV;C3;SC2;ST-HSC;24h
153910;89603,4375;81323,41406;96,191383;5972,360352;12143,40039;1285,709473;15940,8877;196,793625;6,335207;CV;C4;SC2;ST-HSC;24h
122604;63575,75391;38144,26172;-229,466507;3192,237793;14743,38379;45124,75391;18569,03906;-221,334564;6,505063;CV;C5;SC2;HSC;24h
120649;53159,68359;41129,97266;2317,454346;4020,675537;11303,27148;6128,332031;823,416138;-11,646321;6,641577;CV;C6;SC2;HSC;24h
147287;61577,74219;66077,13281;3593,083008;5794,249512;13108,9375;761,118347;653,937317;672,72467;6,739737;CV;C7;SC3;MPP;24h
159668;94720,4375;48522,25391;7587,397949;5108,640625;22062,67773;-1268,37207;6309,444336;1994,068604;6,86844;CV;C8;SC3;MPP;24h
152967;63780,43359;46233,88281;2221,647461;5006,617676;11891,27441;648,365295;3072,104736;498,693207;7,002798;CV;C9;SC3;ST-HSC;24h
133626;65870,07031;49728,91406;8119,577637;3517,227783;13207,44434;-61,990215;2738,449463;505,985504;7,130744;CV;C10;SC3;ST-HSC;24h
139379;85710,94531;63882,77344;1715,697754;6687,397461;17320,6543;28166,75781;3029,268066;-52,709152;7,225639;CV;C11;SC3;HSC;24h
163768;98761,67188;77787,92188;291,854919;6785,23877;21873,68164;36290,67578;3368,994873;-192,068863;7,494937;CV;C12;SC3;HSC;24h
137417;71510,67188;59741,57422;405,095795;3188,843994;13732,37012;6441,561523;997,240112;-128,376984;7,667008;CV;D12;SC3;HSC;24h
151653;65796,29688;38273,97266;1506,25769;6918,394043;15778,74805;4533,854004;1083,317993;14,848289;7,867058;CV;D11;SC3;HSC;24h
171733;109721,5781;77554,6875;2725,861572;6018,128906;24102,82031;-312,26947;8977,767578;521,385681;7,995062;CV;D10;SC3;ST-HSC;24h
139986;71973,58594;42994,70313;2041,80127;2912,254639;11229,53125;1044,081543;26335,8457;150,531784;8,118286;CV;D9;SC3;ST-HSC;24h
130310;63820,89453;59264,38281;1816,230347;3505,13916;11466,31445;1363,123413;10670,50684;2707,869629;8,228628;CV;D8;SC3;MPP;24h
140365;56489,30078;48473,46094;928,032043;4550,10498;12538,42969;-463,658539;22850,2168;1065,170288;8,344916;CV;D7;SC3;MPP;24h
154053;82856,13281;56889,14453;-408,478668;6777,049805;14139,27734;7236,745117;22429,33594;168,589828;8,610542;CV;D6;SC2;HSC;24h
142611;81816,07031;49830,0625;-295,067963;1777,161133;14238,81934;40961,57031;39048,79297;19,397127;8,759997;CV;D5;SC2;HSC;24h
142288;61088,65234;62635,65234;3151,576172;4782,367188;14112,81641;-703,342773;1282,922485;172,726578;8,871913;CV;D4;SC2;ST-HSC;24h
140607;61941,88281;76478,92188;1274,526489;7722,360352;12626,80078;1084,432495;1976,404175;-38,102364;8,981322;CV;D3;SC2;ST-HSC;24h
138446;76689,55469;72450,77344;3485,504883;2320,933838;12195,17383;623,597412;12376,6416;3041,244629;9,100409;CV;D2;SC2;MPP;24h
131999;91314,65625;82176,64063;4185,53125;4253,275879;17401,125;226,892639;4711,208008;1111,958252;9,269915;CV;D1;SC2;MPP;24h
141931;71992,625;50038,3125;2509,193359;2481,337891;12198,59961;413,957733;3674,385254;1547,856201;9,402232;CV;E1;SC2;MPP;24h
144696;96259,10156;71240,54688;908,889404;9007,553711;19352,99023;186,012161;7395,716797;673,73999;9,540787;CV;E2;SC2;MPP;24h
140158;83367,83594;38460,80078;1510,716064;8459,348633;15765,40137;692,723877;1078,54895;20,642429;9,662612;CV;E3;SC2;ST-HSC;24h
160182;78158,01563;43567,09375;3385,597168;7597,377441;18019,99219;-1034,457275;1159,303833;435,4263;9,800583;CV;E4;SC2;ST-HSC;24h
129973;47170,41406;37275,5625;3129,452393;4358,287109;13117,83594;7458,960449;1462,804565;31,652069;10,045866;CV;E5;SC2;HSC;24h
145757;74452,35156;52534,93359;628,525146;3131,190674;13661,91699;16432,50195;39378,91797;46,173321;10,181098;CV;E6;SC2;HSC;24h
147895;93180,57813;65033,50391;2429,241943;1627,05481;16374,57422;294,943176;38322,53125;1508,657959;10,297036;CV;E7;SC3;MPP;24h
144688;86630,8125;62552,35156;4072,175293;3229,198975;15788,00391;377,206635;10356,07813;2256,146729;10,493297;CV;E8;SC3;MPP;24h
113624;96222,21094;48816,18359;2439,170898;5605,67041;15752,86523;-713,903687;4434,546875;372,305328;10,600725;CV;E9;SC3;ST-HSC;24h
142973;90372,17188;37429,07031;372,206451;5170,392578;12663,44629;381,003021;6543,114746;494,07193;10,743243;CV;E10;SC3;ST-HSC;24h
107893;69447,21094;66900,60938;816,758362;6934,443848;15689,53613;6934,580566;3924,157715;109,610634;10,982638;CV;E11;SC3;HSC;24h
159595;81069,94531;52852,66406;31,669874;4893,925781;16292,07031;15697,79981;13470,70508;104,652283;11,122649;CV;E12;SC3;HSC;24h
176425;93781,52344;66258,01563;2178,065186;5496,210938;19073,95313;6207,686523;2485,983398;-107,051315;11,236839;CV;F12;SC3;HSC;24h
120617;84494,76563;40068,49219;879,559509;5289,061523;19806,25391;7085,401855;9230,920898;145,321381;11,356974;CV;F11;SC3;HSC;24h
139136;57662,64453;47611,90234;3812,904053;4047,096924;12885,69727;1431,884277;746,380737;73,379936;11,467841;CV;F10;SC3;ST-HSC;24h
127629;97370,5625;41050,24219;176,145767;6235,596191;15112,11035;701,102112;2006,691895;184,783386;11,633617;CV;F9;SC3;ST-HSC;24h
130284;77240,52344;52075,59375;1459,81604;3321,336426;11296,92969;-310,97699;14086,90625;1482,444214;11,749205;CV;F8;SC3;MPP;24h
153409;92877,125;53341,75391;3809,283691;2314,882568;17856,68359;547,343872;28321,26172;2371,429199;11,887117;CV;F7;SC3;MPP;24h
173141;87181,78125;44625,00391;1796,283203;6896,14502;17521,81836;13670,68359;751,537659;10,968655;12,042459;CV;F6;SC2;HSC;24h
153390;77189,35156;53342,94141;-251,067719;2364,013916;11553,70313;41014,99609;28864,51953;-267,266296;12,182705;CV;F5;SC2;HSC;24h
143809;63020,02344;56125,16406;2813,936523;5508,316895;16746,64453;-39,810829;4757,298828;278,834625;12,306454;CV;F4;SC2;ST-HSC;24h
126699;69208,02344;53388,16406;1618,26123;5670,322754;16270,55273;-149,753265;4791,738281;518,902771;12,438597;CV;F3;SC2;ST-HSC;24h
142495;84843,4375;50912,96094;962,614929;1714,097778;11557,79492;244,318008;27668,8125;1237,168091;12,557915;CV;F2;SC2;MPP;24h
123181;77170,3125;68928,375;1260,350342;2417,167236;22162,89063;1289,026367;19518,78125;1041,29895;12,70498;CV;F1;SC2;MPP;24h
142666;89238,10156;66767,33594;4379,778809;2437,641846;14373,97168;144,12561;16194,66016;1538,728394;12,828146;CV;G1;SC2;MPP;24h
131125;65856,98438;43467,13281;2319,311523;2987,942627;12221,7832;109,512505;9769,325195;1608,955811;13,016013;CV;G2;SC2;MPP;24h
95846;105981,4063;38413,20313;2474,929932;4765,882324;17666,99609;645,798279;9078,375;598,399048;13,126472;CV;G3;SC2;ST-HSC;24h
132915;68148,92188;44275,14063;662,38147;3765,584961;14740,49805;587,697815;27651,38281;187,307663;13,239903;CV;G4;SC2;ST-HSC;24h
139128;68691,5625;64474,20313;5902,407227;6751,776855;14175,9668;6756,845215;1787,351685;38,403545;13,348322;CV;G5;SC2;HSC;24h
153603;65203,67188;50772,54297;1588,576294;3535,392334;12252,09473;11210,60742;645,382568;39,713184;13,789458;CV;G6;SC2;HSC;24h
134559;70027,92969;71817,69531;8705,237305;3956,892822;11449,11133;1764,256592;2818,405762;741,533447;13,930228;CV;G7;SC3;MPP;24h
169602;90998,11719;65117,99219;2833,632568;2476,722168;14856,22559;370,258636;21044,99805;2497,402832;14,088834;CV;G8;SC3;MPP;24h
150933;72156,84375;82462,24219;3612,754395;6937,289551;14152,28125;-399,164703;18491,98242;478,786102;14,205821;CV;G9;SC3;ST-HSC;24h
150466;121735,8125;57160,46094;3050,3396;8676,860352;22278,07031;-267,804932;4637,166992;298,075409;14,346298;CV;G10;SC3;ST-HSC;24h
151785;88865,63281;75184,20313;928,953918;5355,117188;16010,27441;5474,977539;1555,059692;-62,996948;14,523091;CV;G11;SC3;HSC;24h
145868;72457,91406;67156,46094;1645,453613;9235,074219;18816,31055;5446,641113;4262,946289;-72,376945;14,644858;CV;G12;SC3;HSC;24h
149596;68597,55469;48706,70313;2039,342529;5279,522949;15278,78418;11393,63379;6750,79541;-24,430038;14,775252;CV;H12;SC3;HSC;24h
139190;61348,07422;41028,82031;1716,064575;4747,17334;12061,45801;5101,70166;905,262939;3,419005;14,92086;CV;H11;SC3;HSC;24h
115793;104733,0938;62408,36328;-1005,603088;4364,864258;19505,56055;36619,63672;5052,304688;-189,504227;15,262204;CV;H6;SC2;HSC;24h
143023;84437,64063;70653,875;299,188721;8602,138672;17625,86914;7035,187012;4121,446777;-159,632904;15,452111;CV;H5;SC2;HSC;24h
132634;89141,71094;19360,11133;1150,922974;4496,540527;33087,41406;1388,286377;835,511597;1760,772949;1,404615;VC;A1;SC2;MPP;24h
138885;75531,6875;19922,98047;976,054932;3894,376221;39667,46094;1189,24585;28196,33984;880,038025;1,562832;VC;A2;SC2;MPP;24h
159646;107171,4063;25876,55078;3959,759033;2979,046875;34849,92188;1243,855713;12171,64551;451,319733;1,721728;VC;A3;SC2;ST-HSC;24h
139299;65753,45313;17796,45117;318,132874;2809,016357;32964,64453;-65,449501;67875,74219;276,139893;1,91414;VC;A4;SC2;ST-HSC;24h
143261;69891,08594;16245,88086;1431,496338;4483,283203;23996,55664;7890,772949;28638,875;-12,813257;2,147462;VC;A5;SC2;HSC;24h
141037;72316,30469;18512,83008;2449,804443;7309,478027;30880,30273;8875,120117;1850,26416;-16,147291;2,291633;VC;A6;SC2;HSC;24h
149890;74747,47656;24058,23047;3124,049561;3978,985107;39950,86719;1211,917358;27173,36719;1232,203491;2,578433;VC;A7;SC3;MPP;24h
154638;60474,61328;19288,71094;2424,962646;6536,755371;34109,03125;40,628109;4104,504395;739,286133;2,802206;VC;A8;SC3;MPP;24h
129707;55588,47266;17308,55078;2134,26709;5825,701172;28528,94141;1522,016968;1356,229248;536,335205;2,973547;VC;A9;SC3;ST-HSC;24h
117691;77488,04688;19081,65039;64,280006;2223,185791;37585,79297;143,801666;26469,97852;116,796822;3,184319;VC;A10;SC3;ST-HSC;24h
156027;66663,80469;16436,28125;132,93483;3956,822266;37177,28906;10240,44238;1052,648682;186,349579;3,343029;VC;A11;SC3;HSC;24h
123925;68345,27344;13336,33106;-342,789246;3707,342773;24109,47461;3181,018311;9329,290039;136,803726;3,506361;VC;A12;SC3;HSC;24h
129363;158108,1719;23558,43164;5010,89209;5093,399414;44108,47656;5988,165527;511,112091;170,361237;3,658541;VC;B12;SC3;HSC;24h
166245;119028,5625;21304,57031;744,851624;4252,313965;46030,36328;7324,3125;759,103943;279,05899;3,984896;VC;B11;SC3;HSC;24h
148050;78123,5;17840,48047;2889,959961;8174,085449;34714,75781;-690,097717;2650,759033;212,169968;4,146133;VC;B10;SC3;ST-HSC;24h
127664;90100,85156;25185,16211;3232,047607;5277,702637;32627,07031;-191,413177;613,311523;167,113968;4,313715;VC;B9;SC3;ST-HSC;24h
