Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Culture_time
export_H7 bulk ckit+ SC3_Vi0.csv.8;111998,4844;68221,28125;3,116025;672,703125;148,563049;101,751518;43164,10938;41,609024;73,566048;1841,890625;223,448502;3,626555;26,247494;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.9;122717,1328;115520,8672;1,692546;218,302765;221,769318;135,917221;42519,87109;173,084305;488,210663;2071,88916;474,965424;3,434511;27,413479;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.10;141662,8438;93642,69531;1,234366;1106,122803;143,259949;161,750412;39237,69531;151,396957;255,263321;-15,009813;404,48822;3,3129;32,013523;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.11;171801,9219;163068,2813;4,183368;248,70105;120,0065;145,167023;67692,85938;217,123871;909,887207;129,7827;338,436737;3,855195;35,177944;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.12;151127,0938;96428,57031;1,324226;332,196442;796,772888;197,760849;39274,33594;138,595596;437,121063;2948,604736;242,880127;3,334766;35,41415;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.13;140560,1563;86721,04688;1,336869;823,251648;163,07312;444,685791;46030,41406;237,364166;888,273682;96,937378;169,525421;3,386429;40,820152;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.14;165268,9375;129263,9688;2,152673;136,214737;218,327515;637,124939;51520,46094;387,880066;3424,902344;118,395927;554,299622;3,567324;42,769276;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.15;158284,75;135014,3438;1,187851;83,253563;1443,599854;268,687714;56490,70313;302,207031;1351,019653;551,933289;548,395935;3,41302;45,005833;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.16;159313,6406;114693,5;5,462878;174,422012;171,539246;293,747894;54189,55859;308,01413;1354,322144;146,32933;605,344727;3,868819;48,350639;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.17;131647,0781;81073,28125;1,047863;537,503601;79,225365;128,104126;37976,08984;193,703461;103,370743;277,485474;129,021561;3,25256;50,676674;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.18;99332,01563;64988,18359;5,926041;273,515533;168,548553;121,365662;47388,87891;106,179588;83,573723;1245,071167;210,67923;3,85263;50,881664;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.19;149314,7344;134063;7,302802;1847,906006;78,614296;686,882935;45486,1875;245,7173;810,901306;-5,623748;222,830856;3,904197;54,101761;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.20;127572,8125;107607,1875;8,654988;435,273895;178,410355;1009,848145;34869,49219;471,377594;3306,830078;869,054138;834,249207;3,874742;55,548023;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.21;114316,8516;117405,6953;2,354631;153,719131;190,761978;4852,848633;46705,38672;444,339294;1961,901978;134,031052;350,08548;3,56473;60,768513;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.22;176240,4531;157809,6406;1,647681;289,22406;130,698837;447,433014;65370,24609;229,12822;816,444885;43,104523;656,286438;3,55834;60,928593;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.23;97703,90625;76198,55469;7,795693;980,189514;100,30246;814,502869;41680,48828;234,796967;889,074707;47,000793;301,046326;3,897422;61,340813;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.24;157851,9063;119345,5313;1,259385;713,788757;150,049896;165,064774;35903,72266;115,815308;133,998047;21,813122;848,048584;3,291793;73,4384;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.25;138373,6563;111155,1484;1,896171;1016,234192;113,885612;185,469116;41745,15234;189,592712;681,733337;11,383677;214,501678;3,463751;78,315567;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.26;191267,2188;157842,0469;6,821966;465,924133;116,918274;317,688324;37279,02734;202,447754;1320,251099;59,435505;451,333374;3,822177;79,033516;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.27;154570,1094;133562,1875;5,122447;1020,88147;114,709595;331,789825;54390,56641;-28,210817;59,315269;7296,321777;292,352722;3,850197;81,802628;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.28;191556,5781;108213,6563;8,257236;4373,650879;47,429985;795,595581;49166,24219;283,174835;661,322327;-49,541126;312,758453;3,96581;87,284485;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.29;119038,8203;97602,40625;2,479192;4376,147461;320,940918;258,301453;48215,23828;72,525665;31,418804;4023,469727;321,84903;3,590331;87,370148;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.30;149342,1563;110080,9922;11,368613;1015,742004;106,982857;430,741211;39917,58203;489,225037;1512,735352;-2,678095;507,697662;4,000012;92,846687;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.31;148948,1875;111716,0391;3,022243;141,240753;2463,525879;475,788055;57918,54297;530,348938;3913,743164;325,619507;367,894501;3,707465;96,179031;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.32;115950,5156;95872,22656;1,227489;943,137451;265,875092;280,979584;50271,88281;16,199718;27,447477;8206,168945;624,990967;3,387284;97,062752;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.33;92085,52344;54908,10547;1,422125;89,3675;222,916351;199,557343;34826,90234;68,907066;130,796036;790,835815;354,04715;3,319762;100,825546;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.34;84936,44531;47219,42969;0,555539;2083,962891;660,634521;825,409485;48577,58203;-9,060085;31,880569;2715,896973;51,932178;3,133297;105,081543;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.35;177604,4219;119515,6484;1,748635;143,020172;99,892746;182,768555;34150,69141;235,068756;555,522339;-5,320102;527,02179;3,377212;105,366158;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.36;142548,9688;122643,0156;2,441065;104,144524;344,758453;888,351624;36778,89453;304,254028;2214,740967;157,802994;438,720245;3,502426;110,122299;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.37;194791,8594;145010,8125;3,195012;61,839775;77,097824;422,315491;60748,64453;213,970306;610,185974;27,014721;710,156067;3,739187;110,265396;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.38;92742,42188;55192,01172;0,802919;270,373291;264,441986;65,078339;36085,09766;104,080681;37,012802;318,087463;362,289703;3,15511;111,067787;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.39;113066,3672;112020,8594;2,451452;1160,515991;104,761345;153,810593;50032,04688;133,352005;66,722412;1,833036;146,461502;3,598234;114,492752;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.40;135792,5156;129618,4297;9,470115;277,568146;715,70636;366,050568;46027,80859;404,440918;2474,481445;690,474304;391,313995;3,987641;120,813889;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.41;183045,2188;193879,75;20,921347;1613,089233;150,572327;236,884583;36750,99609;186,849442;106,028519;-16,101372;520,765869;4,161931;124,873146;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.42;198299,1094;156804,7031;1,726554;489,349548;184,050278;74,121475;33974,86719;322,51593;1238,524658;-2,46288;337,710083;3,371724;131,037079;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.43;153450,5938;129878,2188;1,709267;100,558914;343,61377;418,274628;41882,79688;442,348267;3246,125244;92,983383;384,536591;3,432894;132,603287;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.44;100369,8125;73791,25781;13,738774;68,8134;2873,109131;198,389694;43664,54688;264,148743;797,293884;504,429016;458,413513;4,085717;138,020737;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.45;123117,0547;80178,42969;1,547424;304,180817;191,134857;170,215866;40859,14453;210,008621;1250,045776;272,399658;430,111298;3,394748;138,815445;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.46;188476,8906;169557,375;5,390409;2038,117554;120,45871;276,506531;59508,85938;287,714905;407,24826;98,313362;168,278275;3,893474;140,445145;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.47;129929,5234;55229,53906;2,758426;249,25441;127,011124;150,782074;39181,61719;161,709915;482,848358;84,736664;257,148682;3,559394;144,583466;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.48;130107,9766;126592,8438;-1,673785;5244,291504;170,973999;578,002747;51471,51563;-307,819702;-20,955746;24858,63477;315,990601;0;146,773972;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.49;158692,25;130423,8047;0,992352;2394,553223;42,254219;173,051285;38353,32031;112,46579;50,629074;1769,69812;340,494446;3,23888;146,921661;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.50;114521,3672;104474,4688;1,892253;264,493927;2065,912109;542,499939;39087,75391;351,687988;2069,886475;999,160278;373,819427;3,442917;147,027725;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.51;174027,1563;119463,1172;2,367516;143,171478;148,960312;2043,283813;42661,80078;386,3573;1803,35437;192,639374;631,36853;3,538597;149,611145;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.52;163930,7188;138706,0469;1,980886;160,200912;739,101563;479,808167;45567,74609;426,30188;2912,182373;451,573059;601,894653;3,50408;153,61261;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.53;188492,75;108689,125;2,024294;133,942307;147,762878;568,248474;34779,16406;258,040619;2022,353027;12,72685;571,954346;3,427766;154,563675;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.54;171202,2031;152120,2969;0,865198;2644,591064;101,133247;309,388763;44291,78516;180,605392;348,094482;60,455566;534,945801;3,240981;159,134537;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.55;184564,5781;141582,2813;2,365182;159,274261;196,982574;9668,121094;35029,3125;365,815796;3202,397217;-28,784649;405,034882;3,477761;159,509399;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.56;166450,8906;112429,2813;6,973773;1800,984009;103,504768;190,691727;65025,36719;271,066559;99,02282;10,135977;531,200012;3,999785;161,275757;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.57;145456,5313;103831,4453;1,857583;109,381699;1564,415894;255,869202;44931,61328;218,827194;1159,763428;1552,944214;493,408691;3,480026;165,02359;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.58;169557,7813;116587,3906;2,115865;287,355042;91,957809;258,544861;42168,87891;143,070114;637,318298;7,697675;370,00647;3,500518;168,195343;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.59;156152,7969;148128,5313;5,725183;394,520355;804,002869;362,110443;47795,09766;416,404114;2135,155518;8109,39209;1191,133179;3,844662;168,795898;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.60;145235,5313;102828,3906;3,46086;129,586136;890,643677;538,442566;39038,33984;143,0569;886,737183;268,665283;328,788452;3,627935;171,100662;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.61;172975,375;187740,0469;7,94486;120,078918;164,811646;10953,38477;64975,96094;623,074097;497,503601;19,830013;112,634018;4,039587;190,543518;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.62;102716,1797;58596,22266;0,863926;416,964752;97,384285;92,018036;54372,39844;135,952621;96,214523;89,070587;311,346161;3,3035;190,836487;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.63;121115,0078;98527,48438;1,03032;1232,895752;119,522865;2154,018555;52099,98047;326,944855;701,284973;53,389839;418,163788;3,344481;194,39743;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.64;149036,3594;116875,5391;0,991544;2348,117676;88,836334;101,740089;36920,46875;297,011414;759,968567;-9,468633;371,979553;3,226938;196,896164;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.65;164487,9531;154624,8594;1,547218;64,551384;94,96376;491,107849;44461,76563;147,078857;426,189972;136,279724;388,201599;3,420656;197,330536;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.66;155556,75;106931,0156;2,040989;133,318527;244,729706;138,685989;41811,39063;344,838593;2963,292725;256,184052;427,670685;3,486839;202,35759;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.67;140163,9375;126132,4766;0,919839;319,733551;101,593811;113,741554;44404,1875;49,238983;98,692055;3746,440674;631,505371;3,260566;207,389236;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.68;149984,4375;139257,0313;6,45579;170,942932;230,687881;513,612122;47939,69922;406,666779;2446,361572;139,195923;502,767303;3,882472;208,995956;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.69;153574,9375;75256,00781;0,127801;3602,054443;57,048573;216,5495;63867,96484;145,914246;16,101709;45,490093;159,45282;2,766072;210,836212;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.70;172937,875;161695,4531;14,731087;1145,925781;179,788956;13711,79297;50647,96484;315,333313;2610,420654;13,910032;468,217163;4,152694;214,460068;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.71;96952,64844;49393,63672;1,367184;104,744324;106,788788;122,943237;49312,44141;39,099205;462,2565;79,371475;307,291595;3,414465;219,998108;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi0.csv.72;157206,625;125790,0547;1,633044;778,790283;81,532455;105,33783;47530,83203;144,708771;94,782303;210,534103;468,7005;3,457733;220,849472;SC3;Vi;0;24h
export_H7 bulk ckit+ SC3_Vi1.csv.1;110441,5234;99834,00781;1,52511;131,13147;281,10199;496,101288;28335,50195;349,979889;2177,470703;200,916641;512,636597;3,277887;0,506329;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.2;148927,7344;91818,21094;1,788722;572,300476;104,019279;907,891235;25399,88672;213,836594;797,709595;84,866745;308,491974;3,293261;0,731389;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.3;146039,0938;106250,1094;2,006811;114,742928;117,912476;167,640854;28525,75977;147,449081;685,38092;154,759399;374,443848;3,364233;1,30358;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.4;119252,5313;79379,29688;1,891632;4869,03418;79,333023;885,09729;27706,00977;297,231171;1165,276123;60,603062;342,810425;3,337127;1,398969;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.5;125809,8906;109110,0156;2,388309;126,428116;146,505249;158,887558;23390,3457;245,902924;1608,880859;409,880371;351,198395;3,356726;3,032503;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.6;149868,8438;96896,125;1,915005;60,990307;91,99881;157,567169;29120,97266;261,971161;1346,808105;90,871239;374,816559;3,356194;3,906395;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.7;171297,2813;120125,0313;1,196226;69,462936;81,253899;201,034302;29421,86719;149,083618;551,405273;-0,453451;522,295959;3,214849;4,840399;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.8;121415,625;87478,52344;0,879573;70,877563;574,940491;317,429718;28961,47852;372,711151;2222,194092;128,769531;311,534515;3,115578;4,923409;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.9;133285,6094;100886,6797;1,918519;197,723633;83,961693;128,429764;17330,6582;183,164825;675,80603;74,47995;576,926147;3,197382;4,991244;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.10;161304,3594;109400,3906;1,725888;46,963509;126,44397;730,434448;22558,30664;312,628479;429,166962;24,917158;546,855164;3,245846;5,929185;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.11;161056,375;150569,4688;6,194305;88,506767;116,311806;1454,391602;22297,7207;247,366592;1251,549316;41,565521;404,645996;3,634708;8,707973;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.12;116293,7578;78009,57031;2,046884;173,969528;321,444794;180,354187;23182,97656;283,108521;1586,964844;95,187309;274,823517;3,306617;10,514647;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.13;141318,1094;94416,10156;1,25234;1162,866577;105,167755;181,206833;19052,75977;172,088776;607,897827;-19,274048;193,208008;3,095487;10,778208;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.14;160283,9219;144818,4219;1,231024;544,58374;92,284859;147,832397;26681,19727;103,702087;107,511093;7,23538;261,075348;3,193628;10,925788;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.15;203764,0938;183282,5;1,389748;218,952942;122,107979;310,115234;24027,46094;416,072327;1104,268799;7,741328;273,112091;3,198699;11,276855;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.16;144351,25;132482,7813;1,834248;36,045128;122,690887;5328,390137;16767,81641;55,012764;179,634903;-24,873755;93,009552;3,173449;11,916;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.17;185841,2031;153589,1094;1,535247;153,652863;94,895149;145,729767;30762,24414;132,482697;352,098816;20,353325;731,866333;3,305156;12,69931;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.18;151907,6875;118566,1641;1,606744;111,511078;93,241524;9453,165039;14631,74609;415,945892;566,651489;-11,680648;335,869812;3,090935;16,773697;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.19;165792,5;115512,4688;1,650514;178,354309;237,067398;1223,260376;20637,51563;339,627655;2717,234131;667,354004;726,61908;3,204803;16,829483;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.20;122776,4453;69192,0625;1,1457;1992,110229;104,36747;228,370071;26205,23438;144,026184;566,581482;-11,996631;675,936523;3,166042;16,884069;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.21;144562,6875;96786,125;1,46179;245,673416;115,17083;79,35482;22784,46094;241,768021;672,104858;222,440521;566,138123;3,197907;17,853039;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.22;145922,4219;80659,78906;1,518081;1095,494507;98,373207;195,431946;24586,1543;154,2612;593,491943;889,328308;491,279846;3,232882;21,433775;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.23;188590,5938;132350,3594;4,750062;337,013977;146,020248;345,654846;22911,99414;352,399078;1990,958496;102,726944;332,606659;3,561529;22,924498;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.24;167018,8438;117345,0469;9,682906;262,763367;166,470886;237,365219;26606,58594;428,432251;2249,165283;26,754728;221,291489;3,826151;23,50383;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.25;156863,9375;100607,1797;2,611232;46,007328;116,640579;1552,243042;19774,60938;309,378723;2313,684326;75,249428;401,52597;3,332561;23,661165;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.26;114757,2734;76278,09375;1,685727;1058,57019;72,530045;736,016052;23003,95508;144,226105;300,650055;26,788719;387,78772;3,244623;23,815004;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.27;148219,5938;101760,2266;1,694567;468,493774;88,64492;228,384003;26763,19531;177,595978;1056,1604;45,790878;250,570145;3,292711;26,980865;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.28;170550,9375;105415,3203;1,671591;191,309662;134,044876;227,537354;23853,14258;236,187622;2101,250244;122,970619;503,207703;3,253169;27,605158;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.29;156017,5313;97492,63281;0,996039;2292,674561;86,7043;104,898552;24675,60547;198,641251;178,799973;34,696712;132,241028;3,104584;28,646481;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.30;133674,5938;71480,82813;1,632272;1547,551758;93,325081;2679,48584;20180,00391;20,633745;1426,144531;4,837655;256,897858;3,194506;29,270142;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.31;144710,8125;93412,71094;1,639914;495,255615;147,697922;1350,075439;21515,08594;364,916443;959,403564;22,363779;574,991821;3,215613;31,827555;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.32;139309,6094;103692,1328;6,909214;127,275375;86,882225;1584,751953;19394,95508;134,304153;1107,750488;18,546719;437,213776;3,62542;32,691029;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.33;89350,60156;70683,15625;2,255657;201,934784;348,90802;362,742676;31557,29688;156,663101;1649,177856;259,175476;281,321472;3,431146;33,605774;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.34;133255,5781;73339,10938;2,497302;197,022079;113,202606;392,054749;23013,28711;330,528442;2131,92749;28,520145;292,468842;3,365439;33,674931;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.35;112907,4141;87880,70313;1,671663;794,446838;88,091507;2689,78125;20112,32227;172,630692;981,073425;-10,416764;172,224457;3,200797;35,347416;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.36;127216;106966,3984;4,343082;95,530846;272,713593;419,415741;24008,65234;454,656555;2466,996338;407,915222;477,047913;3,548379;36,720295;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.37;165778,4219;120947,5547;2,405935;74,171799;293,294403;188,042999;23530,45703;273,220184;2396,102539;136,547058;799,491516;3,360818;38,471474;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.38;114483,8906;103776,4063;4,995854;197,520935;249,258926;421,219543;27613,56641;434,487518;2316,078125;233,746536;571,052673;3,63434;38,709053;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.39;157507,375;122920,9844;5,367975;902,766296;136,328125;129,304703;20548,12891;163,993652;595,126465;2,81124;189,403641;3,565645;39,652294;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.40;105334,6016;79905,76563;6,247866;198,248764;1695,847412;196,81929;18824,94727;162,785019;1212,581055;656,741577;234,278091;3,585361;39,767643;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.41;154771,6875;112173,5156;6,059707;162,099869;574,402771;2054,628174;24599,41602;520,485474;2947,748291;388,798187;524,96344;3,658129;41,965034;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.42;157421,8125;149784,7813;1,873097;1134,956421;126,227325;232,970596;26543,58984;249,25058;1440,627808;106,7967;245,330063;3,320941;42,152267;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.43;162082,4531;111697,9453;2,276056;231,981934;131,379272;219,688019;21627,64063;272,025085;1837,388184;135,763519;469,698792;3,317881;45,633659;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.44;149677,0781;128983,0859;1,223729;489,366333;95,405693;238,19696;24338,24609;195,807663;309,767731;34,3876;374,756226;3,163578;47,515308;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.45;182723,5;137454,4063;2,676948;113,626221;193,185822;862,645447;22855,56055;380,638763;2820,360596;253,73735;334,666565;3,38466;48,281853;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.46;124154,5938;100343,2969;0,38887;4134,07373;106,874092;222,192932;27393,6543;235,857803;19,050198;814,018677;494,697021;2,84784;48,398636;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.47;140737,6406;117884,5156;3,598248;352,836975;178,557327;209,503937;22596,36914;132,359436;466,237915;1648,602417;574,926331;3,471986;48,743954;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.48;128605,0781;84305,6875;2,471498;328,17749;1077,191406;581,0979;25736,64648;319,527222;2210,468506;806,890808;374,103943;3,396596;50,890949;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.49;148722,1719;123235,6094;2,246838;265,123169;255,621841;463,547577;23691,96875;324,378326;2370,646484;158,082321;358,835876;3,341909;52,398647;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.50;131991,1406;72067,47656;8,460732;106,26416;1141,803833;434,811646;22947,16016;391,766998;2076,161377;452,59259;347,384064;3,739277;54,090031;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.51;147247,375;97665,63281;1,290186;484,574524;105,350136;535,29541;24462,79492;242,772781;630,34491;-5,17635;245,451752;3,181386;54,417801;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.52;172251,3125;110346,1328;7,448428;761,221497;117,93927;180,652512;27197,45898;219,866165;1050,675537;100,631432;318,63208;3,752328;54,531067;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.53;126676,5;105740,6719;5,461711;221,724457;284,096985;1320,536499;26111,7168;520,007324;3535,481934;241,690933;383,272339;3,644544;59,270531;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.54;151233,6094;104242,0469;1,909431;99,199722;135,223862;811,041565;15844,31543;145,780273;995,111755;68,40612;381,621399;3,168388;59,966824;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.55;114667,0547;85328,66406;1,948841;75,238068;380,685059;265,473511;22500,48242;248,314072;1939,115356;151,278656;405,680878;3,282367;60,690762;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.56;168384,9688;108566,8594;8,5742;396,093597;149,571411;412,715027;25980,01367;483,400421;2928,860107;326,862274;456,647369;3,781489;61,196671;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.57;147405,125;125618,2734;0,349936;130,929199;142,832504;191,057999;23243,16992;148,369202;459,004913;1177,756348;639,356323;2,764988;61,226105;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.58;200456,9531;175519,4531;6,022876;239,715103;170,819687;1506,073853;21160,6582;431,162323;1831,408813;210,665756;470,217133;3,610016;61,593929;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.59;150148,4219;101698,5547;1,628545;186,841599;314,217804;275,324585;23349,79102;399,088013;2999,360596;350,283569;546,000305;3,238607;63,650021;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.60;149662,7969;122830,1563;2,419053;338,414032;626,411194;403,982117;25756,14453;432,348999;2595,393066;374,589661;352,564392;3,390242;65,792206;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.61;173418,0313;144494,5938;1,934592;384,131348;128,817398;584,260559;25705,87695;125,019844;369,256989;-14,759775;408,994141;3,321013;66,749832;SC3;Vi;1;24h
export_H7 bulk ckit+ SC3_Vi1.csv.62;173087,2813;127333,3203;1,252393;924,461426;79,308449;239,91066;29356,64648;171,706192;657,661804;39,766571;394,897888;3,228258;69,058739;SC3;Vi;1;24h
