Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time
export_D6 HSC SC4_CV0.csv;156369,5;95960,98438;17256,04297;662,877319;135,004272;230,624878;20402,61523;-42,257294;20,029194;2664,52002;357,887238;6,043378;184,637405;D6;SC4;CV;0;HSC;24h
export_D7 MPP SC5_CV0.csv;135413,7344;78774,34375;14114,41016;100,141533;183,607361;526,862366;17310,14258;42,36784;225,602112;2632,43335;356,282074;5,931186;66,593376;D7;SC5;CV;0;MPP;24h
export_D8 MPP SC5_CV0.csv;137968,4531;78542,02344;15785,98926;70,309967;151,197617;277,948181;16714,69531;105,615517;478,843872;924,752747;247,920853;5,954808;216,771576;D8;SC5;CV;0;MPP;24h
export_D8 MPP SC5_Vi1.csv;125738,3906;90222,23438;9,269418;202,337708;171,143066;871,277893;25069,18359;226,213074;1840,325073;247,331192;288,613525;3,794471;4,524754;D8;SC5;Vi;1;MPP;24h
export_D9 ST-HSC SC5_VC0.csv;153391,2813;108298,4453;8261,783203;979,544617;89,852165;335,205109;40939,52734;-258,401703;25,304468;8578,114258;228,98204;6,031067;59,431343;D9;SC5;VC;0;ST-HSC;24h
export_E1 MPP SC4_CF0.csv;129816,1406;91024,10156;15932,63086;241,239685;103,818527;204,111633;70,692146;72,001534;328,820984;398,591278;654,178284;4,279169;204,235504;E1;SC4;CF;0;MPP;24h
export_E1 MPP SC4_CV0.csv;128440,3438;76705;15181,40625;126,84024;237,714142;429,316101;18295,81836;31,016796;679,745972;158,010757;649,803223;5,970572;78,191948;E1;SC4;CV;0;MPP;24h
export_E1 MPP SC4_VC0.csv;160978,5781;107751,9609;5851,917969;36,472763;228,248657;403,94574;37519,67578;153,738007;836,873779;132,322113;607,542053;5,898372;142,650162;E1;SC4;VC;0;MPP;24h
export_E11 HSC SC5_CV0.csv;143980,8281;89796,96094;19059,3418;1852,941895;107,646889;194,157959;23770,5332;118,669365;422,833923;273,667389;119,384079;6,12082;150,783936;E11;SC5;CV;0;HSC;24h
export_E12 HSC SC5_CF1.csv.1;190870,1406;142176,7344;11122,38086;343,968567;114,298355;152,385971;79,584236;100,164215;739,383301;98,959923;274,660522;4,205182;51,986309;E12;SC5;CF;1;HSC;24h
export_E12 HSC SC5_CF1.csv.2;168610,2031;100149,2188;10797,34863;1025,748047;109,597878;239,830429;67,600647;220,539276;733,560669;156,555801;501,581238;4,145957;114,285011;E12;SC5;CF;1;HSC;24h
export_E2 MPP SC4_CV0.csv;175073,9375;128516,7109;23256,41602;104,618248;210,689087;496,083374;31579,04297;-13,4827;236,445709;410,518036;781,499756;6,269167;207,326431;E2;SC4;CV;0;MPP;24h
export_E2 MPP SC4_VC0.csv;147086,9531;74364,3125;7512,916992;53,077049;123,479576;178,689194;34734,40625;134,287186;870,919922;174,988708;280,291138;5,951413;27,730461;E2;SC4;VC;0;MPP;24h
export_E3 ST-HSC SC4_CF0.csv;136827,75;108749,6641;13166,15332;231,207413;234,94516;616,636353;107,678291;-11,93618;988,456238;1083,694336;565,1427;4,349829;83,852455;E3;SC4;CF;0;ST-HSC;24h
export_E3 ST-HSC SC4_VC0.csv;156291,7813;85683,53125;9804,498047;156,650223;98,916725;388,24939;61260,18359;3,31957;365,621948;966,900208;238,493179;6,20741;59,399616;E3;SC4;VC;0;ST-HSC;24h
export_E4 ST-HSC SC4_CF0.csv;173040,6563;107841,0234;13780,88477;97,947983;132,199631;306,947021;76,760612;139,318512;1382,236694;232,261536;403,35556;4,259905;9,777002;E4;SC4;CF;0;ST-HSC;24h
export_E4 ST-HSC SC4_CV0.csv;129304,2891;70366,48438;13737,25098;42,77383;91,723541;1256,713013;22664,76758;119,115303;925,92627;217,755386;705,982849;6,005635;52,235657;E4;SC4;CV;0;ST-HSC;24h
export_E4 ST-HSC SC4_VC0.csv;137355,9063;113239,5469;7783,358887;115,134842;118,582603;348,079468;50202,08594;-53,168064;296,343231;1883,326172;542,174927;6,075383;186,415421;E4;SC4;VC;0;ST-HSC;24h
export_E4 ST-HSC SC4_Vi0.csv;151397,0469;104472,0625;1,150793;171,423157;103,094154;268,000488;43450,5;170,522812;2427,746826;220,811081;645,333923;3,322689;3,707566;E4;SC4;Vi;0;ST-HSC;24h
export_E5 HSC SC4_CF0.csv;129859,0703;77316,63281;16204,17188;745,298218;124,9972;142,545258;21,514051;-27,077068;20,072823;2467,197998;167,335052;3,919033;21,705065;E5;SC4;CF;0;HSC;24h
export_E5 HSC SC4_Vi0.csv;161165,5313;97289,3125;0,819131;487,588013;63,938404;182,764771;53274,73828;45,502563;29,47974;3313,859131;419,045776;3,280887;82,058655;E5;SC4;Vi;0;HSC;24h
export_E6 HSC SC4_VC0.csv;96217,46875;50109,77344;5878,811523;336,187286;37,969162;111,756371;41383,34766;70,969215;30,117844;113,551247;334,698059;5,929879;157,083817;E6;SC4;VC;0;HSC;24h
export_E6 HSC SC4_Vi1.csv;138701,0781;105123,3281;1,287466;606,239136;94,485596;108,720963;31114,49219;128,567032;48,97015;44,687241;129,96225;3,254599;133,795563;E6;SC4;Vi;1;HSC;24h
export_E7 MPP SC5_CF0.csv;159205,8281;120401,0234;11415,0752;178,26236;315,629822;461,561096;75,40963;91,92675;1059,38916;906,962585;214,137024;4,196612;91,370216;E7;SC5;CF;0;MPP;24h
export_E8 MPP SC5_CF0.csv;130941,7422;60479,5625;16319,66406;90,484764;115,17131;292,185852;36,491703;59,711063;659,356812;1271,213745;166,740906;4,083475;70,471283;E8;SC5;CF;0;MPP;24h
export_E9 ST-HSC SC5_CV0.csv;132427,1875;68068,75781;17874,58594;249,833054;88,780457;278,178802;24280,37891;79,991364;1518,608398;311,758911;448,919403;6,107629;67,313881;E9;SC5;CV;0;ST-HSC;24h
export_E9 ST-HSC SC5_Vi0.csv;152320,4844;95775,04688;8,260952;199,891708;101,016449;471,423401;54301,1875;75,756554;2368,120361;378,045776;355,984131;3,996454;177,294769;E9;SC5;Vi;0;ST-HSC;24h
export_F10 ST-HSC SC5_CF1.csv.1;161939,1406;98353,99219;5633,339355;65,161133;164,90892;439,122101;66,18309;162,709671;1097,228638;167,773819;494,761047;3,939655;130,694717;F10;SC5;CF;1;ST-HSC;24h
export_F10 ST-HSC SC5_CF1.csv.2;149049,1563;88074,85156;5964,742676;56,56395;110,258392;314,153534;62,052563;184,926056;1331,737061;152,922745;349,028656;3,937419;195,784134;F10;SC5;CF;1;ST-HSC;24h
export_F10 ST-HSC SC5_CV0.csv;120205,2344;64576,48438;14721,55762;241,798859;93,459885;286,234985;15240,92871;12,280056;1122,786011;98,451546;205,38324;5,905024;3,943228;F10;SC5;CV;0;ST-HSC;24h
export_F10 ST-HSC SC5_VC0.csv;139772,1875;84478,28125;7837,067383;273,641296;275,22229;304,802887;42298,88672;-104,778809;176,286423;3001,640625;154,576126;6,024891;56,663006;F10;SC5;VC;0;ST-HSC;24h
export_F10 ST-HSC SC5_Vi0.csv;188892,875;139774,7969;-0,056469;251,127258;156,789307;299,246887;50835,44141;92,224792;2351,265137;464,695618;213,297073;0;177,417725;F10;SC5;Vi;0;ST-HSC;24h
export_F11 HSC SC5_Vi0.csv;127622,2656;67160,54688;0,683409;616,37439;86,743935;177,475723;37361,22266;22,01009;44,160271;1258,287598;254,888168;3,116292;151,034286;F11;SC5;Vi;0;HSC;24h
export_F12 HSC SC5_CF1.csv.1;104739,9688;60086,88672;6948,848633;666,608765;102,816376;64,168388;50,103191;179,660965;229,043396;138,735413;311,275879;3,918629;51,240353;F12;SC5;CF;1;HSC;24h
export_F12 HSC SC5_CF1.csv.2;119381,7813;58033,78906;6498,861816;625,123291;78,643524;91,667633;20,770687;86,755333;225,067291;135,057495;230,035431;3,627661;85,508614;F12;SC5;CF;1;HSC;24h
export_F12 HSC SC5_CV1.csv.1;137462,5313;93534,02344;8976,845703;257,364502;112,142998;392,608521;12019,44922;116,885223;1182,789551;78,424934;332,269592;5,680195;110,692345;F12;SC5;CV;1;HSC;24h
export_F12 HSC SC5_CV1.csv.2;144108,3906;109839;9223,166992;529,084778;97,085991;211,006973;12893,98633;109,615936;1524,164795;107,251183;273,771973;5,710076;218,663879;F12;SC5;CV;1;HSC;24h
export_F12 HSC SC5_Vi1.csv;156203,4063;130919,8047;1,563505;1303,552856;86,074265;89,881767;29878,9668;60,703827;486,334198;56,626148;285,685516;3,30181;198,104691;F12;SC5;Vi;1;HSC;24h
export_F2 MPP SC4_VC1.csv.1;97728,32813;80181,96094;3355,634277;95,093498;203,881882;209,775787;17145,50781;65,50605;853,756592;94,870171;545,732361;5,487095;155,408417;F2;SC4;VC;1;MPP;24h
export_F2 MPP SC4_VC1.csv.2;154292,75;97630,28125;3368,79126;82,712341;298,167969;155,431305;19135,83984;96,153397;689,199829;91,671021;910,037659;5,522024;191,771866;F2;SC4;VC;1;MPP;24h
export_F2 MPP SC4_Vi1.csv.1;107437,4609;65001,49609;6,344794;85,112602;252,779556;113,697075;34996,84766;129,367279;700,513306;151,061325;281,347748;3,780509;59,009468;F2;SC4;Vi;1;MPP;24h
export_F2 MPP SC4_Vi1.csv.2;102460,1563;65010,91797;5,850657;105,875198;346,703339;114,36425;38022,62109;99,069565;599,275391;150,809906;267,766113;3,781074;186,24202;F2;SC4;Vi;1;MPP;24h
export_F3 ST-HSC SC4_CF0.csv;161968,0156;92061,84375;14650,01758;546,908997;152,722305;94,608376;42,146236;-32,131317;51,849438;2801,848145;153,026733;4,09457;109,966095;F3;SC4;CF;0;ST-HSC;24h
export_F3 ST-HSC SC4_CV0.csv;119957,2734;50770,83984;15131,65137;223,620987;92,797615;237,273819;22283,56641;75,792427;112,175995;347,237;488,736816;6,030116;120,782875;F3;SC4;CV;0;ST-HSC;24h
export_F4 ST-HSC SC4_CF0.csv;182481,9688;122919,1172;12273,98535;114,74221;187,215271;289,031708;118,134018;71,140686;2094,505371;354,93219;523,292175;4,35674;130,404343;F4;SC4;CF;0;ST-HSC;24h
export_F5 HSC SC4_Vi1.csv.1;125174,2188;64125,28516;0,954631;339,891663;102,859627;188,203827;21694,33203;86,706192;309,523468;747,596436;365,053497;3,052001;29,434832;F5;SC4;Vi;1;HSC;24h
export_F5 HSC SC4_Vi1.csv.2;113115,0781;71854,59375;0,471628;231,355698;56,090706;102,052872;22170,23438;100,829353;306,492401;807,776917;278,271851;2,842124;51,145885;F5;SC4;Vi;1;HSC;24h
export_F6 HSC SC4_VC1.csv.1;172141,6094;90502,21875;3335,539795;831,041382;85,740021;168,617966;21324,93555;148,51976;269,464294;72,308075;162,791748;5,55224;5245604;F6;SC4;VC;1;HSC;24h
export_F6 HSC SC4_VC1.csv.2;158642,8125;81091,27344;3754,869873;1087,312134;54,258698;105,58017;23998,60156;158,536392;365,566956;166,116989;331,905457;5,624879;11786831;F6;SC4;VC;1;HSC;24h
export_F6 HSC SC4_Vi0.csv;135916;85256,80469;5,985323;331,691315;202,8078;233,351868;39052,17188;122,784874;81,327118;2317,824463;220,672745;3,796267;15821622;F6;SC4;Vi;0;HSC;24h
export_F7 MPP SC5_CF0.csv;163626,9531;108412,1797;12645,19922;216,440735;173,634933;545,883301;62,552242;54,413788;807,940308;1662,654419;177,728058;4,170635;19,310846;F7;SC5;CF;0;MPP;24h
export_F8 MPP SC5_VC0.csv;142042,1875;89458,32813;4928,315918;57,332054;120,196426;306,792511;38524,25391;112,918785;1384,494019;505,323334;120,979218;5,853736;101,034264;F8;SC5;VC;0;MPP;24h
export_F9 ST-HSC SC5_CF0.csv;146790,1719;100769,9141;14752,32324;84,097267;183,867126;99,107887;54,591232;72,557861;666,349426;1146,588379;174,897568;4,176161;0,897932;F9;SC5;CF;0;ST-HSC;24h
export_G1 MPP SC4_CF0.csv;149310,125;88369,14844;10704,74707;88,805382;195,793503;135,793594;72,997269;106,017036;625,22052;93,967041;634,128601;4,166898;105,480453;G1;SC4;CF;0;MPP;24h
export_G1 MPP SC4_CV0.csv;118280,3906;70635,97656;15046,71777;295,143707;253,850418;205,881531;17841,14453;51,047718;716,636353;777,384094;217,477997;5,960107;108,842575;G1;SC4;CV;0;MPP;24h
export_G1 MPP SC4_VC0.csv;148600,8281;100731,1563;8219,485352;150,737442;315,303406;439,272552;33537,77344;105,565147;847,885132;305,049774;363,162201;5,968249;28,853661;G1;SC4;VC;0;MPP;24h
export_G10 ST-HSC SC5_Vi0.csv;137534,8438;85472,64063;1,353585;1238,231934;156,105103;250,690598;33148,08594;-194,648117;-3,947772;4640,414551;319,087372;3,289421;33,799644;G10;SC5;Vi;0;ST-HSC;24h
export_G11 HSC SC5_CF0.csv;132683,1875;73856,50781;12129,59766;5375,151855;120,040054;218,62294;-2,13338;-239,585312;-193,104752;6171,359375;123,110916;0;177,803055;G11;SC5;CF;0;HSC;24h
export_G11 HSC SC5_VC0.csv;159329,0938;114599,7813;8583,479492;322,924316;84,366905;615,013977;48215,88672;-18,014668;172,495575;1600,524902;247,427719;6,093036;71,88868;G11;SC5;VC;0;HSC;24h
export_G12 HSC SC5_VC0.csv;123112,5703;74870,5;6217,178711;1102,718018;80,366325;67,574417;39327,23438;89,950691;515,026978;185,912338;291,382446;5,931415;176,956879;G12;SC5;VC;0;HSC;24h
export_G2 MPP SC4_CF0.csv;153365,3281;92625,91406;12738,53223;385,526642;275,114563;127,805695;51,494747;124,943398;538,995911;1381,231323;167,274246;4,113157;64,800423;G2;SC4;CF;0;MPP;24h
export_G2 MPP SC4_CV0.csv;133715,125;87445,07031;13288,86914;97,49456;102,42614;433,07785;18188,73047;-16,382952;717,227112;320,403412;429,86203;5,927882;181,97908;G2;SC4;CV;0;MPP;24h
export_G2 MPP SC4_VC0.csv;151895,4531;101512,3203;7286,235352;226,170212;187,420792;335,860443;37238,125;49,652515;662,994568;484,97525;321,730927;5,963379;184,678192;G2;SC4;VC;0;MPP;24h
export_G3 ST-HSC SC4_CF0.csv;203668,3906;127580,7422;11935,16699;163,501709;140,456665;229,729492;101,934158;222,53302;764,219727;170,14801;724,423828;4,30285;94,651436;G3;SC4;CF;0;ST-HSC;24h
export_G3 ST-HSC SC4_VC0.csv;182386,1406;135147,625;7597,795898;153,088776;142,285324;199,246918;53628,32031;64,647797;1366,173828;114,507355;682,843384;6,088247;117,263466;G3;SC4;VC;0;ST-HSC;24h
export_G3 ST-HSC SC4_Vi0.csv;147354,1875;100959,6172;3,591005;87,134979;184,973938;210,918442;42752,51953;100,821815;833,391846;390,037231;334,583313;3,667181;122,244461;G3;SC4;Vi;0;ST-HSC;24h
export_G4 ST-HSC SC4_VC0.csv;132549,9375;76910,97656;4891,493164;40,405731;184,816376;191,852859;31713,0332;64,119438;755,28833;59,996166;439,921234;5,791685;31,083548;G4;SC4;VC;0;ST-HSC;24h
export_G5 HSC SC4_CF0.csv;176036,25;112023,5234;16896,81836;479,819031;81,202217;134,438354;69,708611;52,733326;191,593414;1300,987183;398,371094;4,29291;143,968796;G5;SC4;CF;0;HSC;24h
export_G5 HSC SC4_VC0.csv;153338,8438;89715,47656;6431,569336;820,128174;186,662735;142,461212;28918,32227;-18,561716;33,455898;1305,233032;255,254135;5,847413;113,517281;G5;SC4;VC;0;HSC;24h
export_G5 HSC SC4_Vi1.csv.1;178764,0781;128580,1172;1,000397;329,792847;137,496323;2151,261719;27420,02344;269,975586;971,922913;855,201538;536,67157;3,13831;3,765824;G5;SC4;Vi;1;HSC;24h
export_G5 HSC SC4_Vi1.csv.2;168182,5;114376,4688;1,182124;504,339905;123,155327;1007,831055;28453,83984;290,257538;1125,825195;780,382629;669,656189;3,200934;42,048756;G5;SC4;Vi;1;HSC;24h
export_G6 HSC SC4_VC0.csv;186653,9688;147008,7969;6398,850098;797,890076;217,922729;544,282471;29799,88477;223,898438;931,452148;79,333115;578,186646;5,855068;83,868774;G6;SC4;VC;0;HSC;24h
export_G6 HSC SC4_Vi0.csv;140557,4063;89072,92188;0,42218;2117,896729;126,91671;133,099594;35956,77734;75,072372;-17,497025;191,239594;332,79068;2,95661;26,616613;G6;SC4;Vi;0;HSC;24h
export_G7 MPP SC5_VC0.csv;120821,8828;122372,7109;7075,282227;18,384565;221,62178;571,509827;43102,27344;239,052475;1347,213257;813,665466;359,70285;5,999267;70,323463;G7;SC5;VC;0;MPP;24h
export_G8 MPP SC5_VC0.csv;166666,5469;109579,1563;8798,337891;174,834717;167,56575;340,069885;46546,10547;78,666451;1568,401001;1000,960205;312,040955;6,089804;68,725815;G8;SC5;VC;0;MPP;24h
export_G9 ST-HSC SC5_CV0.csv;180520,4375;130280,1406;20256,24023;329,258667;190,799118;491,120209;20853,71289;192,440582;2590,192139;2467,270264;651,680847;6,099321;5,590961;G9;SC5;CV;0;ST-HSC;24h
export_G9 ST-HSC SC5_VC0.csv;129973,5781;76527,71875;5512,273926;-46,542908;170,34729;478,939514;30894,81055;-91,688934;11,56921;5579,091309;98,889862;5,820349;112,460213;G9;SC5;VC;0;ST-HSC;24h
export_H11 HSC SC5_CF1.csv.1;125122,9688;72409,44531;5599,631348;321,793182;89,143158;222,556793;47,071613;37,400944;225,899551;545,048401;212,904434;3,833168;108,306976;H11;SC5;CF;1;HSC;24h
export_H11 HSC SC5_CF1.csv.2;132110,3281;68804,67969;5487,532715;360,720367;167,457352;147,966751;48,986675;61,025581;278,826965;673,238708;168,984207;3,839205;157,554291;H11;SC5;CF;1;HSC;24h
export_H11 HSC SC5_VC0.csv;155580,6406;98988,92188;5918,429688;696,539673;84,70385;163,311737;35376,94922;17,836624;51,7831;1770,397095;244,052155;5,883784;150,913818;H11;SC5;VC;0;HSC;24h
export_H11 HSC SC5_Vi0.csv;110173,6953;70903,54688;4,131217;747,073303;77,550415;70,499146;50188,60547;-6,114211;38,745922;816,67865;257,862976;3,759463;212,679947;H11;SC5;Vi;0;HSC;24h
export_H12 HSC SC5_CV0.csv;165305,5156;112668,2578;16440,25586;1357,063232;122,743759;173,640259;20350,74414;52,740265;456,585815;665,34491;260,479523;6,027724;35,574692;H12;SC5;CV;0;HSC;24h
export_H5 HSC SC4_CV0.csv;174922;108641,1719;22623,1875;1321,238892;113,340569;118,411545;30606,49023;30,93152;114,769875;1552,679443;345,115021;6,251084;67,828697;H5;SC4;CV;0;HSC;24h
export_H5 HSC SC4_VC0.csv;111556,6328;73490,50781;5881,754883;331,461853;125,478905;227,415024;32107,31836;15,54924;73,924576;575,86908;155,23349;5,852094;161,163589;H5;SC4;VC;0;HSC;24h
export_H6 HSC SC4_CV0.csv;98449,17188;66668,00781;16771,50781;3043,016602;57,700512;275,136597;26028,5625;95,182983;-67,599319;163,599121;179,978058;6,109418;121,367302;H6;SC4;CV;0;HSC;24h
export_H6 HSC SC4_VC0.csv;171647,4375;127571,5313;7703,019531;910,342102;66,534866;221,593567;38583,26172;171,261215;36,329067;969,896301;535,874451;5,991358;169,039429;H6;SC4;VC;0;HSC;24h
export_H6 HSC SC4_Vi0.csv;118564,9375;67840,96875;1,302367;1411,392334;318,330688;178,037292;45587,46875;-133,272461;-14,818526;3131,723633;255,279755;3,37543;114,739319;H6;SC4;Vi;0;HSC;24h
