FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time
125917;66528,14063;70293,30469;1181,369873;3057,623779;7714,142578;-303,099182;3156,030518;1540,19519;283,16214;CV;H2;SC2;MPP;24h
180239;138488,6406;24171,28125;1694,756104;5763,669922;33795,92969;-853,367188;6460,846191;757,141846;0,942076;VC;A1;SC2;MPP;24h
159644;73023,16406;37989,5625;3142,720459;4224,776367;26142,9707;-371,826569;4352,286133;664,298523;1,108843;VC;A2;SC2;MPP;24h
140024;59012,10156;23176,44141;462,58313;2094,083496;22614,95508;1106,5;12071,28906;569,296814;1,211718;VC;A3;SC2;ST-HSC;24h
224339;189866,8906;19519,57031;21004,71289;7554,11377;37170,59766;-138,811295;1930,433105;354,622345;1,354074;VC;A4;SC2;ST-HSC;24h
198676;121905,9844;22543,36133;6189,575195;5398,811523;33385,62891;5846,967773;1000,107422;277,5448;1,491422;VC;A5;SC2;HSC;24h
187452;100628,7813;22758,75195;42,718533;2569,134766;23378,77539;49161,03906;28333,40234;14,893682;1,876076;VC;A6;SC2;HSC;24h
213790;127875,0234;37238,67188;1576,662476;2725,95459;23141,13867;-69,701736;517,594727;3229,376221;1,986081;VC;A7;SC3;MPP;24h
175631;73966,83594;31237,50195;1477,208862;5584,349609;19404,09766;560,35791;512,904358;2231,635986;2,087512;VC;A8;SC3;MPP;24h
171939;139416,8438;35082,39063;30,621141;10787,61133;41355,23047;998,847717;1936,921143;593,77356;2,181363;VC;A9;SC3;ST-HSC;24h
149892;72736,375;28865,83203;2291,176514;5168,787109;24287,3125;-168,542358;830,409607;110,654495;2,299444;VC;A10;SC3;ST-HSC;24h
173830;76514,625;24705,5918;208,413681;5357,784668;24964,88477;13168,61328;3936,829102;101,581207;2,606446;VC;A11;SC3;HSC;24h
158797;85521,73438;41665,47266;-609,660767;5461,158691;35823,34766;6812,219238;2421,83374;244,748001;2,926533;VC;A12;SC3;HSC;24h
156355;102092,4844;18861,5;905,996338;2842,885254;32117,66797;18996,6582;1293,88501;171,547607;3,079041;VC;B12;SC3;HSC;24h
215483;92683,15625;45110,52344;2239,764893;5608,580078;25202,67969;8039,676758;845,707153;-41,694118;3,206191;VC;B11;SC3;HSC;24h
194281;82165,9375;32476,29102;24436,33789;4935,874023;22151,5918;337,061554;789,454102;185,89151;3,319309;VC;B10;SC3;ST-HSC;24h
206633;118853,6328;27285,51172;4993,062988;13113,66406;36089,39453;786,784973;2137,880615;119,118172;3,413927;VC;B9;SC3;ST-HSC;24h
134981;90818,42188;16632,63086;1693,618774;3427,441162;20905,33008;-1094,915161;29894,4668;1424,938965;3,517208;VC;B8;SC3;MPP;24h
152518;65553,53125;24364,06055;1442,239624;2727,841064;21482,37109;377,041626;4028,969238;998,383789;3,64693;VC;B7;SC3;MPP;24h
175763;100871,5469;28460,04102;1444,689087;6444,344238;32376,37109;23753,67578;3555,290283;-77,064857;3,741233;VC;B6;SC2;HSC;24h
161448;97142,08594;17044,37109;633,7724;6255,804688;26561,58594;10027,04297;4440,984863;140,747498;3,879889;VC;B5;SC2;HSC;24h
146153;93366,21094;27372,38086;3421,150879;5080,467285;24641,5293;-434,215363;1182,118042;164,154694;3,978613;VC;B4;SC2;ST-HSC;24h
126377;67463,48438;30692,48242;4225,820801;3353,623291;35471,54688;-343,126892;1814,011597;290,837769;4,175701;VC;B3;SC2;ST-HSC;24h
194556;108717,2188;42231,91016;4007,283691;2027,998047;33220,76172;74,603943;17334,95117;3160,533691;4,271943;VC;B2;SC2;MPP;24h
138448;70904,96094;22987,23047;2753,607422;3203,521484;21389,24219;29,083828;2838,393311;792,315857;4,426707;VC;B1;SC2;MPP;24h
165860;82447,96094;29917,79102;575,735229;2660,886963;19568,67969;668,502686;1434,609375;685,501099;4,576824;VC;C1;SC2;MPP;24h
154866;107084,5313;18903,15039;3494,577881;5109,769531;29549,9668;883,528198;1001,767395;1348,411133;4,70429;VC;C2;SC2;MPP;24h
157529;77263,13281;23695,28125;169,099808;7406,424805;24757,67578;489,969543;2589,123291;178,127151;4,808609;VC;C3;SC2;ST-HSC;24h
142939;70138,60156;33845,98047;502,882294;4445,953613;21386,42383;-22,545662;21027,42188;275,156403;4,919426;VC;C4;SC2;ST-HSC;24h
120415;56678,51172;15740,13086;3211,998779;7004,34375;24844,51953;6832,113281;1019,679321;76,644287;5,020497;VC;C5;SC2;HSC;24h
147414;74814,11719;22631,42188;885,323975;9671,610352;22391,24219;4683,98584;3881,270508;-26,85943;5,134878;VC;C6;SC2;HSC;24h
149234;85255,17188;25893,21094;3249,307129;2376,114014;26052;685,533997;7971,154297;1616,171753;5,227827;VC;C7;SC3;MPP;24h
160325;96119,875;41206,13281;782,259766;4230,144531;22819,29688;230,051865;1100,450195;1483,778564;5,427711;VC;C8;SC3;MPP;24h
144868;80045,35156;29410,85156;298,499451;6759,575684;24984,78516;-253,62886;6692,61084;209,327728;5,521518;VC;C9;SC3;ST-HSC;24h
151727;83728,40625;20400,17188;18324,53125;5405,953613;23989,6543;463,495636;2191,560059;568,112244;5,675921;VC;C10;SC3;ST-HSC;24h
121891;62935,53125;20301,40039;355,620605;4008,97998;20507,98633;4989,001465;3830,611084;-167,634552;5,789354;VC;C11;SC3;HSC;24h
166098;98409,4375;26770,24219;286,570435;5062,435059;36144,27344;7796,916504;1368,05249;238,853073;5,883747;VC;C12;SC3;HSC;24h
168752;90123,46094;31093,51172;440,501923;3251,686523;31117,38867;7140,617676;34574,87109;330,323059;5,997542;VC;D12;SC3;HSC;24h
191786;99462,58594;39294,99219;911,072266;7605,637207;31087,89453;6029,068848;3825,104004;273,141205;6,164624;VC;D11;SC3;HSC;24h
111669;87779,16406;20414,45117;653,303223;4381,043945;26533,14844;450,30719;470,998505;205,371613;6,263123;VC;D10;SC3;ST-HSC;24h
144083;87240,09375;19105,45117;1066,654907;7147,728516;27815,80273;567,860718;2606,310059;176,820541;6,365231;VC;D9;SC3;ST-HSC;24h
169174;97342,00781;26340,65039;11356,97754;3921,464111;24381,23242;28,639168;6122,189941;4119,788574;6,53096;VC;D8;SC3;MPP;24h
160580;97123,04688;29310,89063;4638,779297;2620,307617;25472,0918;280,471405;845,869141;2411,520996;6,655899;VC;D7;SC3;MPP;24h
146087;76874;17508,4707;30,20022;5072,55127;23703,49609;5627,603516;18418,85156;160,730972;6,758864;VC;D6;SC2;HSC;24h
155091;79829,96094;34834,87109;268,507538;4823,617676;20705,37695;13104,83789;5178,780273;3,357121;6,851858;VC;D5;SC2;HSC;24h
160358;77348,8125;22520,75195;4634,765625;3639,588867;24338,60352;-692,591003;1828,787354;476,936707;6,939663;VC;D4;SC2;ST-HSC;24h
141510;59904,60156;21399,77148;15303,50879;4673,633301;20557,00781;-2027,395386;1094,469238;130,848648;7,059143;VC;D3;SC2;ST-HSC;24h
162108;142021,75;38298,96094;2843,936523;6218,183105;21761,19922;-857,301636;776,525879;4377,570313;7,159627;VC;D2;SC2;MPP;24h
139058;70469,42188;29306,13086;6177,66748;3872,331543;21549,16992;-437,766266;2393,616455;1639,32019;7,418349;VC;D1;SC2;MPP;24h
125054;61553,94141;20033,65039;778,546875;3189,660645;19353,05078;459,309509;5819,070313;701,877441;7,552674;VC;E1;SC2;MPP;24h
211805;174150,5625;27135,57227;10647,13965;6679,940918;32307,53906;23,721926;719,952271;1321,973755;7,685825;VC;E2;SC2;MPP;24h
151153;106368,1563;24096,31055;1143,932983;3371,181641;26667,61719;1858,904175;3874,863037;162,56424;7,7665;VC;E3;SC2;ST-HSC;24h
84294;86999,71094;19680,2207;7548,417969;2217,657471;36883,49219;2042,636719;746,48291;448,668213;7,856427;VC;E4;SC2;ST-HSC;24h
128050;109742,9922;32893,98047;777,503113;9713,941406;33959,0625;17159,00195;4624,800781;152,184708;7,954971;VC;E5;SC2;HSC;24h
112930;115719,1719;25924,15039;283,627228;4109,796875;45489,12109;19710,88477;1645,059937;247,183258;8,095522;VC;E6;SC2;HSC;24h
118363;74877,1875;23769,06055;1972,555176;2712,920898;22869,5957;317,778137;3233,896729;1674,237793;8,270094;VC;E7;SC3;MPP;24h
139700;100704,9453;21245,07031;3235,393799;3958,230225;35683,89844;-198,946579;10987,3916;1105,633545;8,4425;VC;E8;SC3;MPP;24h
147300;90075,86719;30821,00195;914,48761;4480,797852;23833,68164;578,947693;1893,528442;444,243256;8,537299;VC;E9;SC3;ST-HSC;24h
159086;120401,8281;24341,45117;1172,805298;4110,216797;31428,12109;826,162964;12091,65723;-21,694935;8,649017;VC;E10;SC3;ST-HSC;24h
133845;64450,40234;19606,44141;880,197449;7276,662598;25609,98633;4145,693848;2130,639893;95,635902;8,728566;VC;E11;SC3;HSC;24h
88863;116209,4531;41508,39063;563,273132;9420,069336;27599,5332;22973,01758;894,077271;81,838402;8,847368;VC;E12;SC3;HSC;24h
147500;79458,6875;24221,26172;358,434204;8359,09082;24333,59961;10080,25879;3545,802979;-9,575632;8,954937;VC;F12;SC3;HSC;24h
203718;127077,7266;34166,08984;3659,558105;7828,635254;36396,61719;4681,386719;1229,334473;350,35321;9,056639;VC;F11;SC3;HSC;24h
157895;71145,34375;21256,9707;2495,415039;9033,71582;24127,99414;-231,155991;2248,564209;126,163277;9,189971;VC;F10;SC3;ST-HSC;24h
205330;106045,6641;30086,77148;15902,86914;4825,390625;30245,58984;2812,218994;619,177124;71,565689;9,299569;VC;F9;SC3;ST-HSC;24h
170406;80715,32031;44616,67188;16589,48828;6040,119629;26230,67383;-749,307312;1135,906982;795,949402;9,393871;VC;F8;SC3;MPP;24h
154798;52580,15234;22110,20117;2637,88623;3400,116455;21267,5957;170,961899;3161,801025;1365,779785;9,543717;VC;F7;SC3;MPP;24h
139560;72265,13281;17836,91016;934,786865;2940,348145;21306,07813;4097,189941;3462,05249;13,878197;9,707776;VC;F6;SC2;HSC;24h
138443;73645,53125;27963,81055;1466,402588;8223,490234;21492,40625;12845,23828;1320,922241;46,623196;9,814757;VC;F5;SC2;HSC;24h
139628;104673,5938;33078,42969;436,811279;8954,736328;30567,29102;2346,427734;566,469543;346,478882;9,923498;VC;F4;SC2;ST-HSC;24h
149692;86156,00781;35899,92188;2003,985962;2404,380615;28959,75;98,9561;3932,327148;194,961273;10,032646;VC;F3;SC2;ST-HSC;24h
156205;89802,16406;17587,01172;989,324341;4154,340332;31787,41406;0,362462;2211,905518;923,499329;10,218724;VC;F2;SC2;MPP;24h
142243;63972,02344;24816,26172;4811,967285;3088,593506;19979,88867;1016,998169;6890,355957;2860,806885;10,338339;VC;F1;SC2;MPP;24h
202343;92934,24219;26080,04102;4366,047852;3664,271729;20242,99219;892,908813;6325,347656;694,093994;10,431739;VC;G1;SC2;MPP;24h
146574;77219,10156;20803,58008;452,065002;3030,029297;20335,85742;855,066223;21102,31836;1631,564453;10,66393;VC;G2;SC2;MPP;24h
153020;70251,65625;19041,19141;-175,913483;3786,639893;23408,71094;613,130249;3683,525146;122,317604;10,759406;VC;G3;SC2;ST-HSC;24h
151524;111758,8516;28630,21094;7661,998047;3944,132568;26191,44336;-589,610596;3620,751709;171,562469;10,864899;VC;G4;SC2;ST-HSC;24h
143384;84093,73438;21222,46094;508,31955;6446,497559;25704,68359;3918,723145;1182,276611;139,483047;10,964525;VC;G5;SC2;HSC;24h
169412;98051,24219;31651,62109;594,145447;3036,277344;35967,06641;23972,125;3044,359375;-31,371983;11,049533;VC;G6;SC2;HSC;24h
154770;93588,74219;25208,96094;4258,553223;3166,924316;20624,34766;569,585571;24977,69141;1224,815308;11,171042;VC;G7;SC3;MPP;24h
156092;137059,4531;41276,34375;16784,97461;11144,82227;35877,69922;-613,485168;1454,364746;1312,945435;11,305503;VC;G8;SC3;MPP;24h
99572;111713,6328;24502,10156;1352,678345;3264,642822;31197,14453;868,03302;704,280212;219,269974;11,40346;VC;G9;SC3;ST-HSC;24h
158783;81305,5625;34444,55078;96,48555;6673,75;21334,89844;1063,203247;933,656433;101,0131;11,519961;VC;G10;SC3;ST-HSC;24h
158122;70844,27344;26551,28125;2293,679932;7365,65918;23960,0957;9527,804688;954,74469;46,145596;11,613858;VC;G11;SC3;HSC;24h
120815;63617,40234;22212,54102;580,754211;2264,459229;41587,89453;3812,963135;9156,829102;311,540131;11,735323;VC;G12;SC3;HSC;24h
154356;76026,72656;29772,61133;620,838379;7588,189941;23411,31836;5917,373535;737,597778;-21,528158;11,840138;VC;H12;SC3;HSC;24h
146891;76227,83594;23268,07031;1617,869507;4386,979492;22751,9375;6980,648926;41610,73828;206,704865;12,004333;VC;H11;SC3;HSC;24h
146257;98260,6875;42105,77344;4247,277832;1988,901367;43223,33984;417,717957;14422,04492;337,904297;12,124444;VC;H10;SC3;ST-HSC;24h
144434;82596,71094;25637,36133;1374,827881;6379,69873;20785,86523;369,890106;3562,692139;309,902893;12,221544;VC;H9;SC3;ST-HSC;24h
187747;150914,625;42935,20313;11141,62598;9684,646484;33872,29297;-695,519104;2752,042725;1167,982178;12,380279;VC;H8;SC3;MPP;24h
163932;85745,45313;27291,46094;3140,463379;2600,624512;19303,65234;5039,496582;27551,46289;94,975281;12,472821;VC;H6;SC2;HSC;24h
109549;123667,1875;19562,41016;707,768738;2890,62207;29113,15234;16277,86328;770,925964;131,504822;12,573486;VC;H5;SC2;HSC;24h
143009;84418,60156;32552,45117;830,982849;4238,024902;21077,32617;2429,406006;6534,024414;72,200562;12,701313;VC;H4;SC2;ST-HSC;24h
129656;87899,35156;24086,79102;336,132507;5062,683594;22649,625;757,094788;7783,34668;276,417816;12,831577;VC;H3;SC2;ST-HSC;24h
155703;67687,20313;38815,42188;2512,123291;3504,195068;23439,07617;62,120678;2530,168701;1249,936646;12,942078;VC;H2;SC2;MPP;24h
211385;120887,3438;4,76;23183,25586;6240,789551;36112,26172;1061,187622;1162,183838;1109,404053;180,3797;Vi;A1;SC2;MPP;24h
185079;168244,5938;17,85;3487,340332;4315,393066;41732,39844;-265,278992;3249,162598;2822,2854;181,322052;Vi;A2;SC2;MPP;24h
195235;132980,125;1,19;784,108276;7701,010742;39859,5625;-780,26593;12919,42676;537,002869;182,824066;Vi;A3;SC2;ST-HSC;24h
140267;99720,8125;9,52;232,593536;4977,209961;44936,50391;201,280136;10598,90625;180,913467;183,983597;Vi;A4;SC2;ST-HSC;24h
148394;64188,60156;22,610001;194,048889;4661,418945;40504,51172;8671,280273;1497,761841;-31,568439;185,065765;Vi;A5;SC2;HSC;24h
176383;91007,63281;0;-151,762009;5725,630859;44963,05859;22188,69922;2737,915039;92,589676;186,842056;Vi;A6;SC2;HSC;24h
191954;152534,2031;-8,33;4221,458984;3594,234863;36333,73438;1646,686157;5817,480957;1737,963013;191,955246;Vi;A7;SC3;MPP;24h
134923;84847,00781;-15,470001;4031,749756;4973,362793;36551,12109;806,736511;1446,414307;629,276978;194,441345;Vi;A8;SC3;MPP;24h
148709;177429,0156;14,280001;265,189331;2358,095215;47663,55078;2125,251709;1759,485962;209,928696;195,240051;Vi;A9;SC3;ST-HSC;24h
159939;89227,39063;-11,900001;1137,262085;9880,416992;38547,85938;1472,354004;972,744812;52,79565;196,443268;Vi;A10;SC3;ST-HSC;24h
218419;115772,7266;11,900001;1044,720581;2036,067627;54633,07422;23510,06055;724,844604;-25,747084;197,266861;Vi;A11;SC3;HSC;24h
147535;70785,96094;-11,900001;619,594177;7284,508789;38170,47656;4225,937988;1171,750977;1,143108;199,605103;Vi;A12;SC3;HSC;24h
171138;120141,2188;-19,040001;4897,858887;9109,836914;52869,74219;9372,419922;1496,21106;62,386826;200,640152;Vi;B12;SC3;HSC;24h
190610;117185,2578;11,900001;1782,505005;9352,220703;40002,00391;5030,172363;8022,948242;131,193466;202,392319;Vi;B11;SC3;HSC;24h
196206;106225,3516;-8,33;988,176758;6569,728516;41859,85547;-48,614899;1680,16394;243,018005;203,219345;Vi;B10;SC3;ST-HSC;24h
111034;91839,44531;22,610001;998,584778;3621,848389;60125,28906;758,836121;2278,30249;35,68779;203,991989;Vi;B9;SC3;ST-HSC;24h
188608;119941,2969;0;2987,106934;6642,567383;57049,73438;243,682327;11636,54199;1956,42749;204,941238;Vi;B8;SC3;MPP;24h
155194;100859,6484;1,19;1678,889038;4416,543457;44502,41016;146,5867;9550,953125;1814,350952;206,036819;Vi;B7;SC3;MPP;24h
147325;81549,51563;5,95;3120,597656;4560,895996;57692,88672;5727,166016;760,445129;-7,967402;207,078369;Vi;B6;SC2;HSC;24h
163092;74233,39063;86,870003;1462,853394;3123,424561;35157,76563;8149,658203;5366,697754;-63,856823;208,000427;Vi;B5;SC2;HSC;24h
129807;137656,8281;14,280001;5899,385254;7628,101074;45642,39453;871,041138;4151,350098;377,610352;208,777267;Vi;B4;SC2;ST-HSC;24h
178377;94322,97656;8,33;3910,730225;4283,754395;45921,03125;687,491455;687,388428;24,674091;209,729584;Vi;B3;SC2;ST-HSC;24h
153993;98078,61719;17,85;1842,59729;5151,075195;37536,09766;687,748413;4644,341797;656,785278;210,546677;Vi;B2;SC2;MPP;24h
148711;105112,7031;73,780006;5253,252441;9262,256836;37791,96094;-232,048813;720,752441;786,355286;211,834152;Vi;B1;SC2;MPP;24h
180285;92537,97656;51,170002;2323,198975;4032,774414;34580;1180,20105;3017,412354;1783,300781;213,602783;Vi;C1;SC2;MPP;24h
197312;113520,0547;-23,800001;2005,801147;4733,38623;43354,1875;33,22998;923,345642;1688,134644;214,615219;Vi;C2;SC2;MPP;24h
107452;218156,7656;2,38;2065,881104;2317,932373;46112,58203;1032,976318;928,852295;179,574127;215,733414;Vi;C3;SC2;ST-HSC;24h
154171;61901,42188;-9,52;4095,358398;4384,015137;36812,07031;2131,77417;635,072632;16,344358;216,780716;Vi;C4;SC2;ST-HSC;24h
133925;95532,01563;-19,040001;686,397827;6407,809082;39539,29297;6664,354492;682,866028;-0,331342;218,368149;Vi;C5;SC2;HSC;24h
149296;93244,83594;10,710001;2111,671143;7767,624512;41904,57813;3589,10498;2691,998535;4,128124;220,558914;Vi;C6;SC2;HSC;24h
148986;90331,71094;59,500004;3447,545654;3729,29834;44060,90234;165,470078;4127,841309;1258,778809;221,367188;Vi;C7;SC3;MPP;24h
181341;124294,3125;-5,95;2480,214111;6842,247559;47389,08984;877,732117;7107,902344;1671,245239;222,443222;Vi;C8;SC3;MPP;24h
157222;86428,51563;-8,33;651,077515;4084,98999;37919,10547;241,064453;4577,962402;252,301987;223,509689;Vi;C9;SC3;ST-HSC;24h
175013;104346,3438;45,220001;9,919204;3082,022461;44668,90234;155,566559;12894,09473;547,078308;224,532089;Vi;C10;SC3;ST-HSC;24h
138568;107484,375;-17,85;332,791534;5435,01709;38868,00391;12476,67676;2486,071777;-4,474583;225,391312;Vi;C11;SC3;HSC;24h
165294;96525,66406;-4,76;2297,766113;6930,912598;41537,13281;13781,35449;1071,529785;-147,854797;226,459686;Vi;C12;SC3;HSC;24h
167762;104014,3359;-13,09;847,757324;9508,802734;37735,9375;8030,381836;21023,06445;-105,5784;227,239609;Vi;D12;SC3;HSC;24h
140415;90522,11719;-7,14;93,480217;4708,188477;38001,5;20273,26563;16717,49609;42,119682;228,334793;Vi;D11;SC3;HSC;24h
152532;79872,80469;15,470001;1151,545044;3885,711914;45840,17969;-230,104187;2697,399902;236,696136;229,392838;Vi;D10;SC3;ST-HSC;24h
185390;91809,69531;-3,57;5831,516602;9428,792969;38658,5625;2428,697754;646,814697;294,264221;230,638184;Vi;D9;SC3;ST-HSC;24h
162832;96705,35156;-4,76;1503,496582;3730,222656;36378,24609;745,585083;12999,2207;1402,260742;231,712692;Vi;D8;SC3;MPP;24h
140269;95729,55469;-1,19;3107,155029;3858,170166;56237,54688;924,949402;1130,933472;1004,820862;233,409683;Vi;D7;SC3;MPP;24h
184695;119922,2578;42,840004;6591,933594;4895,859375;46202,23828;9453,297852;26039,00195;117,820564;234,253189;Vi;D6;SC2;HSC;24h
164616;93885,05469;29,750002;3978,637451;2149,83667;61248,05469;9089,353516;22473,71875;125,946243;235,259521;Vi;D5;SC2;HSC;24h
135791;99121,05469;-8,33;177,237564;8523,219727;60339,79297;2090,889893;3882,959229;222,813461;236,095367;Vi;D4;SC2;ST-HSC;24h
219569;152285,5;20,230001;3691,462891;6704,550781;44531,00391;-844,652283;1745,209961;202,629807;237,047668;Vi;D3;SC2;ST-HSC;24h
128577;99165,08594;32,130001;5106,763184;3802,735352;39187,3125;-496,733307;1416,895142;763,43042;237,986969;Vi;D2;SC2;MPP;24h
195348;115787,0078;9,52;6667,216797;4044,388184;38973,79688;479,5242;3982,613037;927,129517;239,566727;Vi;D1;SC2;MPP;24h
191584;137987,6406;-4,76;9477,175781;8807,668945;47795,78516;-28,008043;973,994446;734,436584;240,864944;Vi;E1;SC2;MPP;24h
189400;135362,5;9,52;4614,225586;4910,187988;43516,57422;1195,793335;27661,09961;2992,931396;241,914169;Vi;E2;SC2;MPP;24h
133312;75631,64063;1,19;2069,521973;6449,342773;40582,84766;306,204498;10701,17676;415,522461;242,717072;Vi;E3;SC2;ST-HSC;24h
146007;122405,7891;2,38;903,796936;3432,406006;39775,11719;521,071716;20067,11133;218,430862;244,286133;Vi;E4;SC2;ST-HSC;24h
153798;73776,42969;15,470001;359,119995;4651,540527;34850,5;6394,527344;10457,66406;-23,406136;246,092682;Vi;E5;SC2;HSC;24h
179136;87262,70313;-29,750002;1278,723022;10184,90137;35748,12109;3653,7854;3562,645996;118,193611;247,185181;Vi;E6;SC2;HSC;24h
151638;135471,9844;9,52;5751,160156;5416,930664;47329,86719;412,09201;4335,536621;2166,60083;248,041336;Vi;E7;SC3;MPP;24h
185295;109673,9766;-14,280001;2740,60498;3698,650146;35392,80469;-221,407227;18739,20898;1720,383423;248,964905;Vi;E8;SC3;MPP;24h
168434;105867,1641;2,38;1165,330933;6161,618164;49427,19141;351,411591;19001,13672;444,298737;249,773575;Vi;E9;SC3;ST-HSC;24h
153359;99176,98438;4,76;851,601624;4682,32666;40112,89844;551,312927;8431,582031;28,440962;250,524002;Vi;E10;SC3;ST-HSC;24h
205771;146314,0781;17,85;2108,218262;10760,08789;61839,96875;15464,24023;6530,226074;15,438171;251,440689;Vi;E11;SC3;HSC;24h
139236;92530,83594;-9,52;-206,178864;5211,775879;34441,5625;53466,32031;4421,727539;-209,778305;252,374985;Vi;E12;SC3;HSC;24h
221605;154842,8125;19,040001;1379,240112;8425,475586;58823,42969;17237,68359;1928,195679;28,248732;253,509262;Vi;F12;SC3;HSC;24h
103649;137098,7188;-23,800001;230,771988;7642,564941;55998,97266;21867,26172;3403,003174;-103,516388;254,740829;Vi;F11;SC3;HSC;24h
177991;115233,6563;14,280001;1245,878784;5794,129395;37326,25391;971,2854;1748,620361;202,016327;255,648697;Vi;F10;SC3;ST-HSC;24h
145875;100583,5625;7,14;1303,370728;4393,204102;46748,10938;97,549377;13883,70313;551,328613;256,692566;Vi;F9;SC3;ST-HSC;24h
185878;101888,9922;4,76;2332,77417;4566,770508;38504,1875;241,912277;525,539795;884,614868;257,513855;Vi;F8;SC3;MPP;24h
144823;106045,6641;42,840004;2779,331787;6137,029297;39493,17969;-329,561523;542,498962;772,214661;258,913177;Vi;F7;SC3;MPP;24h
100612;151321,5938;21,420002;2645,449707;5933,584473;48604,14453;6905,864746;2243,53833;-5,734669;260,027527;Vi;F6;SC2;HSC;24h
186528;166651,1719;11,900001;3901,361816;4793,169434;60344,15234;10590,78516;1003,694641;152,820526;261,135742;Vi;F5;SC2;HSC;24h
145208;103851,3047;-4,76;832,882019;4361,297363;58957,93359;433,694153;10826,50293;240,927277;262,152802;Vi;F4;SC2;ST-HSC;24h
191204;136523,9531;15,470001;-10,334597;6215,791016;42249,96094;331,769196;5181,493652;222,111908;263,140717;Vi;F3;SC2;ST-HSC;24h
183534;98063,14844;48,790001;7839,959473;2264,358887;48458,89063;1152,605835;1025,617065;2238,20874;264,142822;Vi;F2;SC2;MPP;24h
193825;144729;-2,38;18989,96875;6295,178223;53318,96094;2568,416992;7871,918457;3505,494629;267,408081;Vi;F1;SC2;MPP;24h
194020;142163,3594;-5,95;10320,24219;5888,422852;40193,5625;432,402802;856,569519;3671,618896;268,799011;Vi;G1;SC2;MPP;24h
142300;91948,92188;-16,66;12822,42383;4478,751953;35060,26563;381,305969;4150,588379;1582,114136;269,729889;Vi;G2;SC2;MPP;24h
129117;72042,60156;5,95;1143,154907;2169,989014;64985,16406;80,160248;615,60083;171,81073;270,47226;Vi;G3;SC2;ST-HSC;24h
177356;145556,0469;40,460003;3805,603027;8558,446289;42028,92188;-71,716949;990,916321;19,764889;271,407318;Vi;G4;SC2;ST-HSC;24h
119900;86764,09375;-48,790001;1264,151733;7132,78125;62380,29688;5299,569824;619,429077;19,221674;272,130188;Vi;G5;SC2;HSC;24h
121552;51198,5625;35,700001;-47,990246;2115,045166;44123,71094;5775,555664;19954,55078;95,46965;273,462494;Vi;G6;SC2;HSC;24h
129772;71209,60156;-2,38;1657,74231;2514,848633;35699,64844;268,309875;6854,696777;779,460022;274,363831;Vi;G7;SC3;MPP;24h
139665;81212,74219;-21,420002;4374,354004;1342,343384;42266,52734;1284,934692;36041,37891;2436,722168;275,602692;Vi;G8;SC3;MPP;24h
146547;130345,4688;-10,710001;-54,32196;4559,269531;48000,60938;898,651367;9197,356445;356,321747;276,472992;Vi;G9;SC3;ST-HSC;24h
175699;107861,6016;-4,76;-273,415649;4418,845703;36609,14063;656,920715;6998,048828;372,411682;277,200836;Vi;G10;SC3;ST-HSC;24h
136278;90539,96094;20,230001;265,368103;2792,621582;40617,20313;4732,393066;5343,396484;-41,316254;277,962006;Vi;G11;SC3;HSC;24h
185265;99984,99219;-8,33;447,728302;4137,711426;37433,40625;3622,762939;7138,095703;-6,266782;278,805878;Vi;G12;SC3;HSC;24h
134227;102121,0469;60,690002;4079,191895;4733,843262;62689,72656;13645,03711;599,528381;5,188436;279,83786;Vi;H12;SC3;HSC;24h
151759;77353,57031;-23,800001;-574,688904;7416,023926;36534,59766;25445,79883;486,092133;-133,815598;281,481232;Vi;H11;SC3;HSC;24h
127344;109719,1953;57,120003;339,737518;4700,254883;54658,40234;1365,317749;1898,081177;142,117615;282,466492;Vi;H10;SC3;ST-HSC;24h
159410;77177,45313;-24,990002;922,527466;2946,169678;43808,54297;479,598572;7945,952148;144,333923;283,62796;Vi;H9;SC3;ST-HSC;24h
169591;89485,625;8,33;9440,695313;4707,625977;36203,63672;880,717834;4166,120117;1298,708252;285,132263;Vi;H8;SC3;MPP;24h
179819;124998,7969;5,95;3153,885742;2105,859375;57737,65234;64120,40625;32102,375;-232,855988;286,497894;Vi;H6;SC2;HSC;24h
153255;108788,6172;-27,370001;2768,771484;4209,313965;37042,92188;39751,6875;26521,59766;-34,864895;287,676605;Vi;H5;SC2;HSC;24h
115579;161467,5313;-1,19;2279,021729;2279,935791;39855,02344;-341,471649;495,298187;48,090424;288,591339;Vi;H4;SC2;ST-HSC;24h
178819;154157,375;-44,030003;5363,500488;5607,223145;47099,99219;1390,127808;698,438477;296,657623;289,636749;Vi;H3;SC2;ST-HSC;24h
140689;98202,375;8,33;7994,999512;3056,971191;35160,69922;644,808289;1406,064819;3228,725098;291,3797;Vi;H2;SC2;MPP;24h
142415;69622,14063;84146,09375;987,526733;3159,942871;-12,741209;147,281631;23783,07813;1228,827026;119,388084;CF;A1;SC2;MPP;48h
135770;63375,83203;91125,44531;4195,933105;2912,142822;-25,209778;159,885941;6874,132324;1659,416138;120,232758;CF;A2;SC2;MPP;48h
167709;107345,1484;135383,9219;1558,55603;5969,835449;-2,727911;62,988937;1574,038818;452,528961;120,960052;CF;A3;SC2;ST-HSC;48h
