Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time
export_B10 ST-HSC SC3_CF0.csv;86525,13281;59546,08594;26675,43164;225,6633;340,087708;188,734634;24,005768;-20,408962;491,448822;1217,853027;212,896652;4,105764;134,327606;B10;SC3;CF;0;ST-HSC;24h
export_B10 ST-HSC SC3_CV0.csv;150723,7344;109127,1406;29430,69727;278,771637;335,93277;85,31691;12526,70313;55,05167;2175,791992;2777,185547;192,02951;6,057528;83,038818;B10;SC3;CV;0;ST-HSC;24h
export_B10 ST-HSC SC3_VC0.csv;104245,9609;53050,98047;10175,24121;100,706688;346,962952;213,963959;22544,89648;44,34119;451,215973;911,940552;322,51947;5,911832;78,338737;B10;SC3;VC;0;ST-HSC;24h
export_B11 HSC SC3_CF1.csv.1;128881,6641;63652,83594;18504,52148;715,121338;151,247955;43,372025;28,392281;71,785728;656,727417;127,817406;301,66571;4,044989;64,341599;B11;SC3;CF;1;HSC;24h
export_B11 HSC SC3_CF1.csv.2;135398,5938;71599,58594;17873,08594;665,149353;52,822205;73,351257;42,006161;122,562881;875,444641;174,168564;274,062164;4,154615;192,667252;B11;SC3;CF;1;HSC;24h
export_B11 HSC SC3_CV0.csv;141821,8906;98546,8125;39448,36328;1480,490479;89,779419;-26,756939;19860,58594;77,627914;803,287415;316,192841;273,049042;6,289022;159,59549;B11;SC3;CV;0;HSC;24h
export_B11 HSC SC3_VC0.csv;142436,25;126351,3828;10618,66895;4110,712891;29,789644;149,19014;22185,46484;113,681313;158,667328;-13,554013;392,150726;5,919996;55,834343;B11;SC3;VC;0;HSC;24h
export_B12 HSC SC3_CF1.csv.1;99435,15625;75947,67188;19255,27148;1117,075806;85,20813;96,556885;43,363708;40,884354;131,546234;6,28033;323,757904;4,187257;26,327953;B12;SC3;CF;1;HSC;24h
export_B12 HSC SC3_CF1.csv.2;109902,8438;71619,19531;19729,42773;887,254944;87,007401;75,206161;57,914028;122,67762;82,262863;0,167951;183,683533;4,283581;36,262222;B12;SC3;CF;1;HSC;24h
export_B12 HSC SC3_Vi0.csv;112719,4063;69741,82031;0,410946;4019,620605;68,076111;35,96019;24499,48438;34,732437;41,927876;1760,690063;145,975052;2,830507;119,407738;B12;SC3;Vi;0;HSC;24h
export_B2 MPP SC2_CV0.csv;124698,9766;70730,39063;32741,96094;170,731216;1498,393433;288,12738;13117,07031;103,075645;1484,645508;862,495789;787,90741;6,104412;92,994743;B2;SC2;CV;0;MPP;24h
export_B3 ST-HSC SC2_CF0.csv;103845,2422;69039,25781;23900,16016;410,479004;208,884827;176,633026;51,271603;42,450195;830,243652;322,031403;231,067947;4,305062;58,266899;B3;SC2;CF;0;ST-HSC;24h
export_B3 ST-HSC SC2_CV1.csv;119210,1328;52141,89844;17792,64648;57,773949;91,620239;155,603607;7153,225098;103,438362;451,966003;65,274529;616,735779;5,730918;81,217201;B3;SC2;CV;1;ST-HSC;24h
export_B3 ST-HSC SC2_VC1.csv;113990,7578;47765,70703;4595,707031;67,826561;134,388382;159,819962;9636,558594;95,65815;824,29834;135,877762;397,12439;5,406733;109,80645;B3;SC2;VC;1;ST-HSC;24h
export_B4 ST-HSC SC2_CV0.csv;143732,9844;111771,8984;29606,87695;102,603325;106,935944;2581,467529;13359,99707;-48,244389;1298,001343;344,699585;1036,627319;6,079138;74,437271;B4;SC2;CV;0;ST-HSC;24h
export_B4 ST-HSC SC2_Vi1.csv.1;126876,3125;64902,88281;1,580293;50,548393;131,46524;1623,370239;15009,65137;348,722443;1268,370361;31,14852;572,69397;3,093669;162,910751;B4;SC2;Vi;1;ST-HSC;24h
export_B4 ST-HSC SC2_Vi1.csv.2;121524,8828;70946,32813;1,515304;52,751408;80,288406;1293,09729;13496,53223;81,064285;945,337402;9,614036;501,952545;3,048141;202,029831;B4;SC2;Vi;1;ST-HSC;24h
export_B5 HSC SC2_VC1.csv;116626,4297;59185,78906;5235,691406;999,411804;89,92347;87,979042;14960,82227;23,153786;865,225159;246,077347;240,605667;5,581851;141,281204;B5;SC2;VC;1;HSC;24h
export_B5 HSC SC2_Vi1.csv;93339,59375;86031,17969;3,854706;1938,056274;85,475624;71,514915;11280,37695;54,214622;401,309174;482,942993;42,074348;3,279784;169,095963;B5;SC2;Vi;1;HSC;24h
export_B6 HSC SC2_CF0.csv;108527,9688;62061,59375;23940,29492;547,432312;376,34613;73,407829;46,277477;39,416019;137,808502;1241,126099;288,952393;4,274107;34,706299;B6;SC2;CF;0;HSC;24h
export_B6 HSC SC2_Vi0.csv;104330,1641;59174,78125;0,246271;1119,137939;147,252594;10,922996;21965,0957;-20,409515;-9,398443;5099,487305;337,225861;2,639733;49,681595;B6;SC2;Vi;0;HSC;24h
export_B7 MPP SC3_CF0.csv;99660,71875;70541,05469;27471,19531;41,362957;749,312988;1136,97168;33,587696;58,105087;692,681885;178,841141;411,106934;4,217933;68,765564;B7;SC3;CF;0;MPP;24h
export_B7 MPP SC3_CV0.csv;156527,4844;106849,25;23577,5332;185,512878;655,236816;2289,025879;10745,93164;65,318291;2325,689453;339,507416;393,279388;5,942343;166,142914;B7;SC3;CV;0;MPP;24h
export_B7 MPP SC3_VC0.csv;93282,07031;75604,47656;8394,341797;120,028648;695,549133;89,155907;21398,85547;1,770009;1033,883911;1820,021973;141,288727;5,836726;182,676376;B7;SC3;VC;0;MPP;24h
export_B7 MPP SC3_Vi1.csv.1;133957,0469;71809,89063;11,431012;-3,103885;1822,649902;1246,894409;14857,6709;234,254517;1885,764038;508,959381;303,688721;3,698194;55,188759;B7;SC3;Vi;1;MPP;24h
export_B7 MPP SC3_Vi1.csv.2;108511,7422;80859,61719;4,417701;120,251373;1876,930786;1550,140503;16805,96875;11,000755;1926,533813;306,085388;365,612793;3,444077;99,741035;B7;SC3;Vi;1;MPP;24h
export_B8 MPP SC3_Vi1.csv.1;119356,8984;95368,32031;1,406413;62,103127;684,771362;1158,484009;15522,53516;462,611938;2205,101074;295,919067;278,220764;3,06819;52,104679;B8;SC3;Vi;1;MPP;24h
export_B8 MPP SC3_Vi1.csv.2;127953,2734;105908,3516;1,508021;97,80954;265,833252;409,917206;16523,54297;102,938148;2877,455322;468,589325;322,433502;3,108802;97,158676;B8;SC3;Vi;1;MPP;24h
export_B9 ST-HSC SC3_CF0.csv;138126,7656;120253,7188;31482,64844;733,57782;443,225281;172,17749;54,262928;-94,300034;680,792847;3560,885742;345,687317;4,407096;74,605423;B9;SC3;CF;0;ST-HSC;24h
export_B9 ST-HSC SC3_CV0.csv;100539,5156;48442,98047;20557,32813;99,252487;379,036469;119,690445;9472,302734;-62,789654;42,575306;3556,179932;195,901886;5,861506;197,034134;B9;SC3;CV;0;ST-HSC;24h
export_B9 ST-HSC SC3_Vi1.csv.1;102138,9531;63662,82031;1,789017;14,17029;262,018738;2715,633301;15682,95703;-10,664343;2525,39624;129,439331;415,759308;3,145241;103,01664;B9;SC3;Vi;1;ST-HSC;24h
export_B9 ST-HSC SC3_Vi1.csv.2;131443,375;90054,52344;13,660394;67,399025;265,517609;2745,208008;17274,59961;-100,425529;3117,017578;87,234962;492,298492;3,799194;130,128784;B9;SC3;Vi;1;ST-HSC;24h
export_C10 ST-HSC SC3_CF0.csv;129055,5078;109527,4453;24894,6875;179,06041;364,835693;98,098358;52,755909;179,820572;2221,181396;457,34375;197,644226;4,326346;150,86824;C10;SC3;CF;0;ST-HSC;24h
export_C10 ST-HSC SC3_CV0.csv;114303,3047;91441,76563;22155,07617;498,710266;103,675735;240,226944;9379,350586;150,291367;5085,483887;38,357277;501,610901;5,881464;93,780312;C10;SC3;CV;0;ST-HSC;24h
export_C10 ST-HSC SC3_VC1.csv;145449,2656;116651,0078;6353,897461;60,930344;244,803482;111,833084;15721,72461;113,369545;2267,547607;312,980652;485,15741;5,656529;92,017456;C10;SC3;VC;1;ST-HSC;24h
export_C11 HSC SC3_CF0.csv;134581,2969;90793,60156;36192,39844;2905,974365;133,90062;4,145077;64,210449;199,49675;693,883545;18,440945;306,969147;4,501599;205,920761;C11;SC3;CF;0;HSC;24h
export_C11 HSC SC3_VC2.csv.1;99386,3125;40806,39844;3911,14917;649,199951;57,298378;74,392235;9420,09375;140,641159;119,072678;27,707066;160,677292;5,350224;78,191986;C11;SC3;VC;2;HSC;24h
export_C11 HSC SC3_VC2.csv.2;112300,6172;52697,49609;3794,568115;543,53241;62,771618;80,427628;9161,905273;87,892197;72,683434;16,504765;107,209442;5,332397;185,431351;C11;SC3;VC;2;HSC;24h
export_C11 HSC SC3_Vi1.csv.1;140885,7031;71930,90625;1,608131;950,549805;127,892456;493,959045;16922;27,115883;612,54834;112,468346;242,387268;3,135858;4,483642;C11;SC3;Vi;1;HSC;24h
export_C11 HSC SC3_Vi1.csv.2;129370,1094;73185,04688;0,88348;763,582764;89,544518;310,822449;16037,24902;117,098511;673,373535;95,469742;257,127899;2,935431;33,603352;C11;SC3;Vi;1;HSC;24h
export_C12 HSC SC3_Vi1.csv;99348,11719;76173,71875;1,891089;441,670807;92,304733;254,942123;13096,7627;129,687592;1034,256226;53,250195;304,744934;3,10694;85,758011;C12;SC3;Vi;1;HSC;24h
export_C2 MPP SC2_CF0.csv;92264,64844;56471,57813;24819,86523;-40,942112;818,405029;177,583267;47,166321;42,132938;790,227478;358,287659;372,967773;4,291029;77,67984;C2;SC2;CF;0;MPP;24h
export_C2 MPP SC2_CV0.csv;137046,7031;104006,5234;34246,33594;29,058998;1142,68689;173,34137;14176,35059;108,58046;1288,8927;440,726349;622,316284;6,142056;137,907608;C2;SC2;CV;0;MPP;24h
export_C2 MPP SC2_VC1.csv;88312,5;39150,74609;7277,604004;-29,636377;1048,28833;206,767258;15209,78027;64,218567;658,838745;512,767029;329,352448;5,688046;170,242126;C2;SC2;VC;1;MPP;24h
export_C2 MPP SC2_Vi1.csv;117350,2969;55672,95703;1,672233;46,713043;447,808228;575,5047;15370,83398;92,522484;1033,533691;62,151497;498,810486;3,118337;87,823044;C2;SC2;Vi;1;MPP;24h
export_C3 ST-HSC SC2_CV1.csv;101124,1484;57739,59375;11461,42969;44,038589;103,727135;140,633743;5714,455078;55,478165;1232,638062;66,511101;310,143127;5,526897;37,998398;C3;SC2;CV;1;ST-HSC;24h
export_C3 ST-HSC SC2_VC0.csv;89504,20313;78599,36719;9379,455078;656,877014;117,325539;206,560989;25563,25586;16,679626;254,621063;121,85498;136,885437;5,925409;13,818447;C3;SC2;VC;0;ST-HSC;24h
export_C3 ST-HSC SC2_Vi2.csv;102534,4766;52717,54297;4,709191;-11,447954;219,717896;671,221008;9486,433594;142,363113;731,414978;110,843956;739,448059;3,288081;145,846481;C3;SC2;Vi;2;ST-HSC;24h
export_C5 HSC SC2_CF1.csv.1;101714,25;48982,55078;18790,74023;632,830811;43,970051;119,359497;23,600418;175,878357;935,995972;79,529503;226,288116;3,992935;136,349136;C5;SC2;CF;1;HSC;24h
export_C5 HSC SC2_CF1.csv.2;117069,1328;56684,875;20742,08203;1556,485107;112,388855;170,679962;30,291143;0,091237;488,523804;48,680908;252,41246;4,099924;151,614395;C5;SC2;CF;1;HSC;24h
export_C5 HSC SC2_VC1.csv.1;111065,2109;59347,35156;6511,337402;642,087097;141,758743;157,565552;16710,18945;12,515991;587,042053;262,350555;376,887573;5,682771;33,37022;C5;SC2;VC;1;HSC;24h
export_C5 HSC SC2_VC1.csv.2;95418,1875;54892,13281;5568,37793;478,292053;95,197029;108,714783;13656,07617;92,439827;454,714569;198,106598;365,442627;5,572747;141,772491;C5;SC2;VC;1;HSC;24h
export_C5 HSC SC2_Vi0.csv;131888,8125;69389,53906;1,409339;706,231079;280,943512;186,423798;24298,32227;-60,983376;83,657066;2009,984009;322,185364;3,20644;32,081921;C5;SC2;Vi;0;HSC;24h
export_C6 HSC SC2_CV0.csv;133753,2969;91639,14063;38747,82031;649,474365;180,486252;149,1418;13567,03906;25,589046;541,206421;303,408203;422,518402;6,166489;155,823608;C6;SC2;CV;0;HSC;24h
export_C6 HSC SC2_VC0.csv;127219,7578;91942,03906;10781,21484;730,227722;54,2393;95,491165;27519,67188;129,486588;516,871094;71,915878;378,933472;5,990829;144,291351;C6;SC2;VC;0;HSC;24h
export_C6 HSC SC2_Vi1.csv;122355,0156;49675,85156;1,296539;211,861176;91,867668;54,257782;13734,95117;45,656971;633,799011;37,824436;212,854202;3,005637;74,98867;C6;SC2;Vi;1;HSC;24h
export_C7 MPP SC3_CF0.csv;147423;103236,9375;30830,97656;192,190903;1840,080811;470,226959;88,333931;187,310974;1744,73584;486,40863;409,425476;4,550313;34,015007;C7;SC3;CF;0;MPP;24h
export_C7 MPP SC3_CV1.csv;134360,0313;78438,67969;19670,56445;244,801254;1751,320313;1231,393555;8274,238281;286,663574;2578,290527;1137,673462;474,357941;5,806439;80,812225;C7;SC3;CV;1;MPP;24h
export_C7 MPP SC3_VC0.csv;110387,6094;67256,00781;8464,227539;16,148716;432,161682;685,882813;19972,33203;85,368477;3195,405518;291,656982;320,007843;5,818086;104,672028;C7;SC3;VC;0;MPP;24h
export_C7 MPP SC3_Vi1.csv.1;109969,4063;62044,54297;1,348092;354,805176;1078,827148;206,243958;21011,31055;-3,262459;916,5047;804,889893;392,364532;3,148161;112,415649;C7;SC3;Vi;1;MPP;24h
export_C7 MPP SC3_Vi1.csv.2;112962,9922;53211,72266;0,269287;245,123444;864,744568;84,38324;18865,39648;122,545067;871,516846;681,705933;435,429779;2,620454;114,899376;C7;SC3;Vi;1;MPP;24h
export_C7 MPP SC3_Vi1.csv.3;132912,6406;99894,47656;1,688831;221,626923;2185,769531;417,183228;22801,76758;136,916351;3468,656982;265,34845;436,899048;3,242477;177,319534;C7;SC3;Vi;1;MPP;24h
export_C8 MPP SC3_CV1.csv.1;120730,0078;70519,01563;15373,9668;519,971558;296,467285;225,168533;6881,384766;64,103951;3426,208008;502,425201;256,544739;5,674151;4,011469;C8;SC3;CV;1;MPP;24h
export_C8 MPP SC3_CV1.csv.2;119686,9375;62034,125;13667,55566;514,802612;253,79393;170,388824;5690,293457;150,723068;3570,229248;631,869019;340,555054;5,579656;216,751129;C8;SC3;CV;1;MPP;24h
export_C8 MPP SC3_VC0.csv;99572,71094;59794,01953;8184,649902;151,381714;1099,965942;132,181;17928,46875;96,529129;2293,981445;1330,481079;255,486923;5,774618;117,820679;C8;SC3;VC;0;MPP;24h
export_C9 ST-HSC SC3_VC1.csv.1;158645,1875;116037,3203;5441,397461;-52,278679;158,441391;3049,815674;12596,85449;15,982248;1518,632324;148,169495;625,575073;5,540869;22,717989;C9;SC3;VC;1;ST-HSC;24h
export_C9 ST-HSC SC3_VC1.csv.2;150616,1406;90461,71875;4933,599121;85,324181;197,673386;1380,521118;10477,68945;284,659851;1420,689331;67,794327;534,668945;5,454218;121,363945;C9;SC3;VC;1;ST-HSC;24h
export_C9 ST-HSC SC3_Vi1.csv;106793,8047;71127,42188;0,971509;102,241974;177,840836;220,102661;15035,48145;120,015076;2215,088379;579,854736;234,238525;2,944791;152,154953;C9;SC3;Vi;1;ST-HSC;24h
export_D10 ST-HSC SC3_CV1.csv.1;88508,41406;63692,51563;13663,62695;91,937065;116,741684;329,221191;4974,864746;194,228104;1516,953491;78,86335;342,354919;5,538306;21,186758;D10;SC3;CV;1;ST-HSC;24h
export_D10 ST-HSC SC3_CV1.csv.2;114993,9688;49194,77734;12826,37402;87,031693;94,369614;299,748749;4758,624512;134,55719;1706,018555;93,212898;278,772552;5,50524;36,678268;D10;SC3;CV;1;ST-HSC;24h
export_D10 ST-HSC SC3_Vi0.csv;120431,1797;91097,57031;0,38663;178,380386;143,553741;638,895386;21927,01563;133,680603;2235,217285;69,859337;222,754608;2,77771;124,748711;D10;SC3;Vi;0;ST-HSC;24h
export_D11 HSC SC3_CF0.csv;105263,7891;60828,82422;19354,18164;1430,748657;67,469841;25,731524;22,236422;57,933285;14,271771;375,129578;263,844971;3,983726;197,904495;D11;SC3;CF;0;HSC;24h
export_D11 HSC SC3_CV0.csv;101039,9688;53704,21484;27537,5293;1545,4104;85,713333;98,079597;11240,7334;43,145702;246,2117;29,088425;322,12262;6,003845;131,09552;D11;SC3;CV;0;HSC;24h
export_D11 HSC SC3_Vi0.csv;152274,1719;108293,5;0,439622;2035,892334;62,118725;897,06958;26722,87891;27,956018;1107,663574;116,494293;646,780823;2,877898;132,816071;D11;SC3;Vi;0;HSC;24h
export_D12 HSC SC3_CV1.csv;135753,9219;90367,38281;17495,63281;680,398682;74,823997;760,768494;7134,962891;180,298721;1278,597412;125,852722;216,467453;5,724964;20,310223;D12;SC3;CV;1;HSC;24h
export_D12 HSC SC3_VC1.csv.1;104485,9844;52035,45313;8013,282715;83,258041;133,432526;92,64444;16389,375;-34,103493;-12,989933;5786,193848;369,952942;5,740557;68,85347;D12;SC3;VC;1;HSC;24h
export_D12 HSC SC3_VC1.csv.2;97984,60938;63907,94141;8816,737305;1545,963745;89,627998;202,759384;19162,41406;-153,484711;-15,371696;5448,756836;407,846741;5,817904;128,243149;D12;SC3;VC;1;HSC;24h
export_D12 HSC SC3_Vi0.csv;125964,3125;80749,4375;3,420836;438,729614;193,159607;316,01001;28752,64063;-253,156296;145,108871;4585,569824;124,783958;3,53045;77,847137;D12;SC3;Vi;0;HSC;24h
export_D2 MPP SC2_VC1.csv.1;105518,6953;52399,20313;6745,109375;-42,960392;850,176453;208,012848;14049,28223;131,317596;124,824318;1667,079346;296,198486;5,640338;83,137062;D2;SC2;VC;1;MPP;24h
export_D2 MPP SC2_VC1.csv.2;117469,4609;76909,51563;7956,383301;76,781868;1033,672729;105,049957;18532,73242;-8,637755;269,866577;1750,837036;353,741333;5,776112;175,814774;D2;SC2;VC;1;MPP;24h
export_D3 ST-HSC SC2_CV0.csv;108599,7813;58805,60547;23557,35547;197,161453;406,188904;240,771484;9727,583008;18,515121;84,410599;745,439575;418,639099;5,911506;86,869133;D3;SC2;CV;0;ST-HSC;24h
export_D4 ST-HSC SC2_VC0.csv;143768,7031;87988,55469;7141,839355;32,474068;393,85141;261,292664;19354,93555;72,115852;1471,534058;237,284851;584,82782;5,756275;70,045799;D4;SC2;VC;0;ST-HSC;24h
export_D4 ST-HSC SC2_Vi0.csv;112276,9375;52298,36719;0,25615;244,870132;247,757736;-14,852228;22655,43555;96,291153;34,61459;336,525391;219,056549;2,661315;101,877686;D4;SC2;Vi;0;ST-HSC;24h
export_D5 HSC SC2_CF1.csv;110263,5781;58177,30469;19186,67383;615,853943;96,477898;85,938347;18,512508;130,649963;729,363281;44,297634;189,413895;3,924771;44,853489;D5;SC2;CF;1;HSC;24h
export_D5 HSC SC2_CV1.csv;106633,7031;51162,98047;16847,23438;786,180969;83,701073;134,320801;7741,526855;-2,446169;34,158039;13,610804;333,707245;5,738423;168,305038;D5;SC2;CV;1;HSC;24h
export_D5 HSC SC2_VC0.csv;135711,7969;91230,10156;13799,6416;1085,868164;295,717346;222,899048;27175,61719;-78,653534;63,059559;2517,514404;436,548767;6,062767;145,993271;D5;SC2;VC;0;HSC;24h
export_D6 HSC SC2_CF0.csv;136076,6719;92476,35938;25185,77539;1158,797241;24,018753;34,96236;30,920071;218,028275;559,994873;111,706764;396,322021;4,165846;190,975037;D6;SC2;CF;0;HSC;24h
export_D6 HSC SC2_Vi0.csv;134272,4063;103764,2969;5,143721;2107,147705;45,054821;41,759686;18917,98828;161,856277;190,011856;44,581215;258,735657;3,527156;69,572983;D6;SC2;Vi;0;HSC;24h
export_D7 MPP SC3_CF0.csv;118497,5859;79068,92969;22113,76953;-27,55316;2816,604004;211,126785;81,784836;74,268539;1803,552124;1365,869751;341,956757;4,424604;162,985153;D7;SC3;CF;0;MPP;24h
export_D7 MPP SC3_CV1.csv;113686,6797;44145,04688;18169,33789;464,913635;534,967712;150,118729;6638,303711;-126,095398;329,439941;4196,927734;202,845749;5,71441;36,145866;D7;SC3;CV;1;MPP;24h
export_D7 MPP SC3_VC0.csv;128258,0156;81111,26563;9122,204102;334,402252;232,567047;115,198227;17057,25586;179,110107;1051,848999;426,478912;463,04718;5,792625;23,754307;D7;SC3;VC;0;MPP;24h
export_E10 ST-HSC SC3_CF0.csv;124841,6719;58494,48828;27390,57227;750,032715;474,158295;103,072067;31,205544;12,454571;190,152466;1978,259521;132,151276;4,194439;162,97258;E10;SC3;CF;0;ST-HSC;24h
export_E10 ST-HSC SC3_CV1.csv.1;127398,3203;62589,84766;15566,85156;54,699947;101,878181;100,709328;6058,194824;138,269714;2139,459473;114,394379;318,234222;5,638854;110,940117;E10;SC3;CV;1;ST-HSC;24h
export_E10 ST-HSC SC3_CV1.csv.2;130777,9063;58319,58984;16561,99805;97,119499;84,282387;140,171494;6545,216309;119,858559;1937,140503;182,67482;303,744476;5,681629;168,227539;E10;SC3;CV;1;ST-HSC;24h
