Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Culture_time
export_H7 bulk ckit+ SC3_CF0.csv.230;123487,6641;88192,76563;30298,54688;48,413811;279,761078;290,516357;65,021278;183,475082;1538,140747;179,904419;485,041077;4,450868;150,237869;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.231;127915,6484;95881,42188;31324,41797;463,407043;90,219124;521,563049;58,74395;31,720802;1464,623169;69,155083;522,425171;4,429915;150,304123;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.232;79900,28906;42860,64453;20778,13672;53,320271;1024,307495;0,598722;46,675491;30,637815;478,111816;118,765015;149,88591;4,233233;150,852005;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.233;144747,0781;80343,88281;25860,28711;99,266403;510,908722;1042,441284;66,363991;118,274727;1578,833618;163,18338;974,385376;4,408504;153,016098;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.234;87640,82813;50422,16797;23043,30859;44,428631;2104,708252;101,532631;45,666271;64,999115;199,43187;444,097015;319,058136;4,258296;154,361176;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.235;119053,5625;78328,85938;26868,63672;223,548447;600,610901;193,844055;52,964558;15,512389;1482,764771;926,967163;468,439667;4,350991;154,398239;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.236;144474,875;82597,39844;21877,64453;19,691339;100,680977;718,132385;77,310059;212,054779;549,699036;119,700111;145,268127;4,404028;154,89006;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.237;110847,9453;60767,17969;22944,22656;204,655762;321,674652;14,305302;40,276604;116,578529;537,2099;316,402771;484,19693;4,218406;155,110474;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.238;97204,09375;72649,42188;20128,55859;1447,141968;75,480911;670,735657;44,108627;77,406601;805,680908;138,454239;380,729889;4,206109;155,320007;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.239;83830,0625;40217,93359;25766,66406;69,104538;1737,346802;-0,945546;19,708179;124,435448;486,152435;72,044212;144,598541;4,034543;156,620331;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.240;105694,9453;65597,89844;29740,92383;116,012314;978,550049;125,393906;41,107002;75,214272;1134,371216;325,224518;541,212646;4,30435;157,342529;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.241;126367,4375;82929,60938;24492,91016;714,005554;46,688267;85,79866;37,589584;113,946114;817,395874;98,494743;308,703308;4,217261;160,224548;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.242;105146,1328;63550,84766;23244,59375;154,044205;99,578392;98,871269;45,185688;110,046684;1355,900757;63,112309;694,35376;4,257718;160,276382;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.243;104730,5938;63606,60156;22050,3418;116,71524;166,605423;501,187683;59,941456;296,753113;993,888977;116,84127;201,677612;4,328301;160,278534;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.244;153247,5313;128186,875;25167,91992;2523,768555;178,439774;98,070412;76,873695;332,946503;199,518677;-29,07464;267,274445;4,445315;160,80838;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.245;123607,5;86625,76563;22318,64453;303,088928;900,145813;15,272055;65,816467;84,993782;1630,024536;630,426819;211,005325;4,360729;161,488708;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.246;139290,6719;102732,7969;23600,89258;851,1474;43,018795;1186,906982;44,202374;185,171692;1156,251465;124,281662;236,644424;4,255633;162,146011;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.247;119150,0781;80910,41406;27058,34961;73,402;1812,591797;506,445984;81,248283;160,561615;2754,120361;310,740509;429,795197;4,484553;162,500351;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.248;87613,46094;68374,65625;31882,01172;93,629654;293,439148;81,710831;65,331482;108,782997;2045,673584;166,823883;255,174942;4,467973;163,124359;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.249;151443,2656;107798,1172;27457,88867;803,503906;215,945419;126,944298;57,079376;226,608749;3041,169434;417,836609;675,341187;4,38063;163,308685;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.250;141315,0469;112252,4922;22139,87891;165,980545;117,190575;2355,396973;34,738583;192,927795;1437,300781;8,412757;375,990967;4,162022;163,50325;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.251;124995,7344;88594,91406;27455,89648;94,928047;790,648193;233,447205;84,519249;-24,006586;1154,8125;141,301849;463,510834;4,501153;164,001144;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.252;158301,25;146367,0469;37843,46875;3,077507;196,981476;6421,576172;91,347855;417,826172;336,503754;1,532922;492,997528;4,623551;164,035339;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.253;128153,4922;77316,17188;22066,34766;481,207184;1357,190674;334,701294;53,785423;105,020775;1500,422363;1038,967041;125,588669;4,295246;164,055725;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.254;109324,9766;96083,55469;26927,80273;133,282074;87,118629;613,33905;48,753178;105,936867;873,02478;147,51709;532,579834;4,326223;166,914703;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.255;135645,4844;114290,8359;30048,77344;83,974281;2458,651123;3127,607422;110,33902;41,181133;2933,774902;1071,291992;197,056625;4,610729;167,050919;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.256;104927,5078;68626,76563;26297,43945;111,194328;1117,961426;227,524567;54,480286;50,963379;848,006531;244,369064;458,61203;4,353057;167,657944;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.257;83256,60156;44829,28516;21887,21289;198,209549;116,527832;69,575966;19,502958;58,757828;80,580132;524,471497;219,807678;3,981217;167,711411;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.258;126023,0625;82144,46094;21252,91406;32,596645;1222,845703;15,76073;57,123817;175,242218;1234,367432;187,163345;215,680878;4,302204;168,10051;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.259;142291,7031;103915,875;20995,95508;335,63974;135,690979;198,173569;62,879196;211,272949;2002,276489;47,671635;370,969543;4,327948;170,644775;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.260;105139,7891;82186,625;22573,05859;1023,884338;220,939056;242,787384;34,809406;102,790482;806,636536;49,331905;542,967896;4,168597;170,83606;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.261;85831,01563;47018,1875;22649,72852;48,048126;1266,7229;284,084686;27,274584;110,442284;657,019592;402,487976;213,870682;4,094729;172,088196;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.262;129355,2578;85903,30469;26167,81836;131,995911;442,58194;96,11145;45,168526;29,542131;643,912842;616,001587;225,624817;4,293979;174,181793;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.263;133543,1875;77386,625;24589,33594;175,052399;753,770386;233,916702;57,252495;134,677704;1879,49707;1139,621094;204,248764;4,347675;174,194138;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.264;107000,7031;81769,36719;23153,4707;-20,138126;506,249664;92,028023;57,512924;124,772064;1239,984863;455,939026;429,861084;4,330592;175,857803;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.265;102577,4844;69591,29688;29973,22266;850,930908;136,930542;61,31506;25,502123;23,742607;7,478184;5202,975098;124,60305;4,160128;176,001343;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.266;91519,96875;48347,85156;19844,55273;196,506302;901,480896;101,959435;24,137573;61,248211;765,27594;359,313446;187,046463;4,016603;176,287109;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.267;101570,3281;68515,32813;21134,14844;65,724571;150,949875;799,618225;45,412109;179,363861;1322,076416;203,568527;480,237183;4,230023;176,38501;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.268;99074,58594;75277,3125;20820,97852;1159,143311;116,056725;111,728073;31,686375;-37,165142;903,097717;43,975193;484,032532;4,114919;177,000397;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.269;124653,4141;88442,69531;28553,51563;155,907944;232,066574;135,63002;48,653969;20,352165;537,551697;356,2435;351,584442;4,3436;177,20163;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.270;105671,1641;97516,79688;22375,72656;187,233154;1001,898743;290,718567;54,52343;-59,947803;654,625854;598,51123;243,902267;4,303707;177,376099;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.271;128270,3828;77345,86719;28344,68359;730,336243;631,299622;430,361908;105,979317;18,814516;2953,974121;1279,58252;294,89917;4,58042;178,8134;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.272;129294,7422;79965,71875;24413,5918;2339,947021;85,408829;57,255428;43,251522;117,564644;1083,944458;126,405685;498,835022;4,259352;179,709991;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.273;168811,4063;140089,9531;20955,87891;40,408382;225,899826;1200,365479;71,414963;121,878891;1735,165771;177,56897;794,029053;4,366452;179,855423;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.274;138584,875;100239,8438;25579,1543;2189,940918;223,263779;250,890884;76,020584;82,462921;1964,148071;144,509811;255,249344;4,446866;182,445465;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.275;103351,4688;65608,90625;33921,31641;731,020935;89,852776;458,046448;34,951115;193,706665;920,169067;46,759399;389,36554;4,294919;182,476486;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.276;134062,8906;75163,89844;25890,72266;24,438848;119,386803;1535,218384;45,435467;107,840981;82,175575;6,575872;37,255924;4,29252;182,551865;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.277;123901,0234;66947,04688;20325,92773;38,860256;174,913712;96,918236;48,351921;101,297791;1120,947632;173,10405;373,802399;4,237312;183,895706;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.278;84721,74219;59827,66016;20206,20508;224,121231;1479,088867;211,891769;44,849583;79,000069;654,274536;736,535461;389,654663;4,212407;184,834839;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.279;115550,6172;89287,80469;30925,68359;438,331757;108,017899;323,973053;67,825615;116,602219;1248,234253;141,196823;792,569397;4,470126;187,900879;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.280;101051,4688;63790,02734;20917,03516;177,39006;1716,818237;65,950699;39,760777;128,272476;2083,698975;812,783386;173,783539;4,18604;188,658981;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.281;177016,75;163308,3594;36307,34375;963,626526;134,678268;-0,386136;57,416634;207,243851;1146,189941;156,560074;626,635437;4,468231;189,43483;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.282;128184,9063;75443,8125;22320,78906;72,810905;1758,833984;103,192749;56,743523;131,177109;2641,997314;1631,393433;269,976379;4,315208;189,50386;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.283;110336,6641;56082,125;25854,79688;251,195663;132,62677;99,235229;49,983517;37,80336;234,210739;288,653839;396,176331;4,32139;189,943649;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.284;144205,1094;93048,85156;25049,83984;306,595886;110,125687;719,613586;44,808685;26,620184;642,354736;104,415359;417,257263;4,278114;191,440735;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.285;115160,7031;132588,875;30084,38867;145,633881;2492,621338;2511,440674;116,540802;93,069702;3253,416748;482,442902;345,863922;4,627886;194,130051;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.286;137691,2031;100671,5078;24665,4668;29,130266;720,188904;1166,544312;102,131775;194,717453;3889,07251;1539,601318;350,457947;4,526368;194,249847;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.287;102173,9219;55854,10547;20146,67383;730,011169;231,264053;48,109001;69,430618;195,999664;2808,278809;436,798309;214,864624;4,345705;195,012238;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.288;163470,3125;99435,89844;23864,80273;354,12854;496,189362;137,475967;71,668617;-17,977482;2955,855469;1215,94104;362,73584;4,407458;195,664993;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.289;177879,2188;108908,8984;47619,46484;2953,998047;159,681091;-7,509366;58,645271;261,465881;1153,358643;29,2271;392,252716;4,558022;200,330734;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.290;110140,6719;71518,20313;23079,47852;146,963928;122,521591;927,973389;33,666313;169,255142;735,215759;104,850479;638,989929;4,165157;200,957138;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.291;78061,41406;52846,30859;19929,19531;33,243977;1498,752197;198,412125;21,738066;164,477341;527,515747;91,603455;267,186005;3,985756;206,021667;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.292;111407,4063;94596,25;24166,79297;313,400818;254,82843;58,117779;55,004436;113,528229;1500,658936;414,395721;205,489304;4,330051;207,481033;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.293;99358,89844;66965,32031;26574,85938;48,045883;589,594421;1051,571045;62,2346;168,572327;1304,296631;42,767136;178,674713;4,397146;207,906052;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.294;194876,6406;172950,375;29251,61523;221,367416;177,703934;19905,9043;543,724365;-501,944244;1723,08313;-170,897629;370,666901;5,09225;208,122467;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.295;116203,7188;111907,7109;30518,86914;242,304184;166,467072;253,949783;65,791054;185,030121;2622,649902;215,411926;627,099731;4,456707;212,251465;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.296;118113,3516;80850,63281;23045,02734;911,535522;108,23951;1760,941772;51,979843;95,086082;1311,928589;3,769456;326,261292;4,298087;212,9086;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.297;116166,5781;87562,05469;28570,52344;1798,823608;167,951355;146,062256;70,696533;156,39209;103,238258;228,979599;392,504974;4,458532;213,934067;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.298;117676,6719;101383,3672;32483,26172;385,413574;467,893585;262,670349;83,387032;103,936958;3589,105225;1927,020142;479,683563;4,548647;218,018066;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF0.csv.299;79465,46875;68249,60156;21911,77734;2153,903076;221,35791;425,359131;60,218124;175,947739;1835,176147;2540,024414;401,571503;4,32778;219,327728;SC3;CF;0;24h
export_H7 bulk ckit+ SC3_CF1.csv.1;128615,6797;81340,10938;18688,75781;443,28772;104,257286;28,97748;46,982357;186,923309;536,314575;2,049246;423,926361;4,2027;0,300114;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.2;166439,75;116622,6641;15482,24414;51,836651;106,728653;2587,84082;73,278046;250,907867;854,293091;-19,115124;439,907074;4,281395;2,177486;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.3;90509,67188;43335,88281;14052,17773;223,831604;72,748779;1276,284058;22,64776;127,537979;673,871704;41,581184;410,327118;3,891045;4,793949;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.4;93194,3125;52940,49219;18855,32813;125,952431;297,812653;163,82373;45,813881;52,509449;2029,668823;175,831924;420,812317;4,197691;5,307013;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.5;142568,2656;105487,1016;16258,64941;79,283928;219,824631;1095,036987;60,049393;102,323418;1325,51123;111,340645;564,552307;4,235282;5,638347;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.6;129536,2813;86068,07031;13943,76758;64,43605;159,975098;689,986023;45,11462;201,858643;787,060364;52,741425;305,347748;4,100298;6,010731;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.7;112552,2109;53906,37891;14160,21484;68,870956;415,587158;117,322533;55,606392;131,407944;1315,971191;179,420532;567,351563;4,169239;6,744852;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.8;128659,8594;81727,50781;17127,07617;107,126625;138,7742;6161,085449;84,751961;-123,05809;667,035217;21,775236;537,363342;4,357074;9,167706;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.9;137064,8281;78280,03906;17556,61719;104,502335;177,160019;614,328308;63,73835;105,572899;1228,392578;62,676319;871,454041;4,277177;9,248105;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.10;122640,0469;79621,24219;17597,34375;61,019821;136,648331;1755,688354;27,72574;-19,140095;826,312012;36,207985;635,123962;4,022257;12,786319;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.11;91388,64063;63918,05469;15941,43066;64,320076;1548,239624;308,352142;61,3214;134,193329;2309,277832;118,686157;157,221283;4,235668;13,244455;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.12;118984,0391;56333,38672;15194,80469;30,603184;166,901413;1552,683228;56,429977;292,445862;635,308777;41,446884;166,406113;4,195409;14,244143;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.13;130363,1875;52611,71094;14683,06641;327,384369;88,34993;420,921387;38,744492;35,268993;882,772156;196,479431;231,966019;4,069418;14,626723;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.14;137434,7969;72994,125;15396,11426;84,884476;94,620178;38,650787;43,419506;233,8508;899,564819;75,297714;262,424591;4,118965;17,829681;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.15;173743,7656;142635,625;16085,1084;168,715683;163,895126;6962,713379;70,807465;50,474148;1304,819214;-65,087593;262,680573;4,282594;23,807156;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.16;134171,4688;77797,375;15373,93164;78,271629;949,178284;1653,780029;57,808311;92,813736;2035,48938;175,58815;142,536209;4,206419;24,756102;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.17;155573,0469;96650,05469;16774,44141;52,53302;202,568985;7001,931641;90,301704;22,503675;2376,424805;39,834713;240,758148;4,370163;25,896832;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.18;96521,75;47248,23047;18849,67578;706,557251;118,691414;137,412003;33,880085;125,868423;662,80426;104,201141;398,605011;4,10493;30,054251;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.19;106514,9688;75506,91406;15182,3457;238,938644;144,673599;151,870865;32,48494;139,14679;843,236389;18,17433;414,828979;4,025574;32,969841;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.20;118065,6094;66185,42188;19081,89844;170,817917;252,304016;172,312012;39,169971;10,242013;513,113831;1647,894165;289,514313;4,153244;34,34264;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.21;101250,9453;74226,04688;15539,04102;306,142761;147,820404;148,866943;47,64547;183,981766;646,937012;16,390966;311,934875;4,150325;40,147911;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.22;113417,4453;71479,39844;14070,82129;112,136726;93,805168;2725,132813;33,998386;139,869247;731,532166;-16,064978;482,81424;4,01621;45,505756;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.23;108750,3047;74208,92188;16212,04199;91,165726;404,201996;184,987061;71,463737;134,888153;960,130615;136,70993;523,314392;4,287841;45,840347;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.24;115165,875;64463;17223,49609;149,739059;1897,63269;138,399246;77,095795;149,192749;2327,272949;440,940552;241,848663;4,329722;46,248943;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.25;113403,1328;63153,30469;15831,25977;4,115419;1645,612793;81,369171;66,493561;240,884552;2322,666504;517,37085;269,507202;4,258406;55,700218;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.26;127528,75;75245,07813;15720,93848;299,149384;134,908844;194,551041;62,372467;173,112366;3798,65625;250,23735;278,372772;4,23661;56,615524;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.27;96415,4375;59968,20313;15087,47461;51,273129;135,404526;1273,414795;31,034855;248,126343;825,125122;3,606571;379,958923;4,009625;57,234932;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.28;104603,4922;59689,16406;18656,01953;327,329163;766,940552;166,064056;37,053894;3,405584;1824,991943;1162,875366;337,832611;4,129258;59,863201;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.29;103120,3281;58227,07031;14517,37012;210,643692;152,264069;47,638103;38,845402;192,437973;2113,580078;296,638031;234,446289;4,066732;59,925106;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.30;109623,5;63862,65625;18868,75977;498,849304;872,614258;420,068176;34,510826;73,734833;1370,055176;993,876526;320,7052;4,110906;60,056873;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.31;106714,8516;64423,0625;15998,5752;237,56044;94,111053;138,603134;37,672276;138,394531;573,613098;95,623291;176,975586;4,08715;61,702782;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.32;138915,25;87051,59375;16690,73438;103,587463;185,005966;275,139313;55,627483;26,59391;1419,036499;131,463745;651,086487;4,219847;63,090885;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.33;89881,39063;52400,28125;18765,51953;95,560471;82,57753;823,675842;30,5576;-59,31963;879,588501;95,667107;229,473526;4,07186;66,661995;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.34;123505,25;74698,36719;16976,48047;35,078728;198,26181;325,321411;44,55764;181,926147;996,244385;110,03875;752,268433;4,156918;67,138573;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.35;113568,1797;82660,19531;17380,01563;1699,817261;76,96579;778,044434;56,988724;64,878441;1838,975464;42,624004;255,713623;4,239698;67,939491;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.36;135729,1563;78662,24219;18136,02734;146,706009;1219,063477;559,145996;79,43483;178,540192;1644,074097;196,505066;298,254456;4,354754;68,946678;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.37;126012,5703;50720,53516;13551,98438;71,671036;148,704361;508,393433;41,322918;226,639893;856,465271;110,871681;612,271912;4,064587;69,163109;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.38;99236,67969;66947,99219;18600,3418;704,899414;513,809387;171,361435;50,550804;-3,140563;1663,917358;704,170654;167,324463;4,223725;74,432678;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.39;107308,9219;83573,60156;15091,50781;133,643311;149,703369;538,792419;54,090233;139,615021;1767,398071;87,699677;583,751648;4,18031;74,451988;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.40;147042,3281;80733,82031;15411,11231;465,896698;139,487946;244,748428;68,16497;92,570129;995,717896;147,391312;631,66394;4,25777;75,097382;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.41;135416,0313;74357,39844;16297,94824;81,202713;182,955185;1877,009277;86,165894;348,391754;756,478638;83,098206;251,91835;4,346917;77,623306;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.42;139670,0625;103299,9375;19109,85742;1832,348999;130,596283;230,736328;54,563625;141,406601;1682,293823;-6,828269;207,780945;4,255482;78,474289;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.43;104808,7031;63936,63672;18663,08008;476,366882;94,788086;65,519936;34,704182;145,897324;202,821289;30,907484;185,890488;4,109256;78,742149;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.44;106809,4922;73064,16406;14732,94531;124,35582;425,407715;71,41317;61,693443;115,586945;2631,863037;319,363525;251,26918;4,213316;79,378067;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.45;129927,2188;87315,07031;15632,02832;59,157925;171,047363;5665,135254;53,153786;3,961845;549,639404;-41,265018;307,95871;4,185754;83,886017;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.46;117564,6953;68105,625;16815,91797;68,278366;239,667633;188,068069;46,326134;33,906437;1158,49939;57,748592;460,904938;4,165953;85,058601;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.47;109953,3047;68465,04688;18412,9043;77,27874;586,522949;125,212212;45,620724;81,2005;1471,176636;1191,921875;284,943939;4,189102;85,563866;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.48;118363,2891;121870,1016;12266,0752;377,186646;153,295349;108,202988;41,379086;220,55835;927,050964;62,303825;286,389465;4,034388;86,053207;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.49;116200,2656;101217,6328;17628,7793;62,683224;725,233521;327,314423;69,611519;168,005035;3213,084473;128,847458;220,132202;4,305505;89,867058;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.50;136315,4375;82299,39063;17046,25391;104,212616;375,051849;438,25769;57,421963;152,102585;4742,792969;364,552979;378,585205;4,23607;90,198853;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.51;120822,1172;78806,27344;14777,31348;145,470169;137,303574;282,3396;60,198036;195,878784;1491,143677;81,544525;294,430573;4,206704;91,672127;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.52;113790,6172;62730,31641;16596,23828;72,865791;1360,878418;20,52812;51,490612;180,798294;718,044678;52,826374;120,852737;4,194372;96,107254;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.53;126967,625;75741,17969;15131,125;84,950203;153,246933;1532,802124;89,398468;235,856873;1021,230652;81,910156;405,01886;4,335414;99,808441;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.54;182371,0938;104657,9141;15682,77734;91,010147;115,199486;2546,520752;82,316887;139,719009;809,551147;-5,300868;319,059692;4,321067;100,014252;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.55;147532,3125;96714,34375;17576,47266;557,509277;178,52626;2,376151;44,466087;229,970306;721,971497;4,244025;429,663452;4,166953;101,824013;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.56;105757,8438;67821,39063;16595,16406;143,632904;343,956757;330,209625;98,724403;234,480133;1921,27417;307,685211;269,953552;4,394248;102,638649;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.57;127338,6719;80123,39063;14234,65723;96,980095;529,199646;1387,09668;65,028969;195,652863;1317,383057;-1,776863;643,403442;4,21892;105,641502;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.58;81206,42188;29555,09766;13761,98535;122,306419;149,275726;31,610001;13,276931;23,404686;411,483826;534,258667;170,762955;3,720639;112,935822;SC3;CF;1;24h
export_H7 bulk ckit+ SC3_CF1.csv.59;139166,7188;98215,39844;16484,19727;2143,982422;48,519432;724,968445;66,602097;82,971855;2166,090088;124,623787;285,476746;4,271318;116,819855;SC3;CF;1;24h
