Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Culture_time
export_H1 bulk ckit+ SC2_CF0.csv.20;121761,5313;87239,70313;21421,87891;101,598923;2194,90332;163,511688;63,201126;106,384537;262,256348;207,921631;583,382507;4,335683;30,850191;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.21;129555,4766;103958,3984;30409,62891;1685,196411;188,584839;151,02504;64,484741;26,585707;73,076752;1745,819946;726,252563;4,449447;31,56061;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.22;121511,3203;101985,8672;19526,71484;223,820847;74,574394;110,397339;49,52562;136,176895;616,618652;61,946335;766,718201;4,232359;33,717274;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.23;95748,60938;58599,0625;22023,51563;396,537903;1454,449463;196,547928;25,725599;14,077329;274,403931;1860,349731;323,259766;4,068163;34,567467;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.24;132021,2969;92809,54688;22339,21484;107,547577;120,921577;2824,964355;111,187569;263,302643;251,067947;175,855255;271,661499;4,522036;35,685699;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.25;131100,625;103715,2266;27432,9082;255,992279;2061,152344;265,380493;162,344742;170,223969;787,014648;719,500671;539,789246;4,701348;36,266224;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.26;133053,4063;106278,9063;20781,10352;1509,045654;141,691956;84,147675;67,640053;30,540039;89,087463;937,837891;574,08728;4,347202;38,254745;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.27;111490,3047;74044,67188;25174,67578;201,96283;202,57402;22,042351;42,521385;62,813248;54,021191;596,404114;275,773193;4,263551;40,690166;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.28;133403,1875;97012,42969;25937,17383;1050,305054;63,592449;364,153351;58,747967;47,933941;355,929352;67,867661;168,802841;4,371982;42,039696;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.29;116756,4531;101342,4375;31639,91016;59,807316;261,009216;125,605942;53,564472;34,335331;235,664322;65,045807;415,160645;4,404647;42,544712;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.30;118597,9609;88549,09375;24862,05273;155,703659;2836,517822;132,614609;62,32785;127,871063;1130,934692;576,056396;611,510803;4,377146;43,010139;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.31;125940,1406;87972,75781;24165,63086;747,692139;403,102692;122,425369;47,278679;73,885468;162,062485;1142,202515;656,621338;4,283556;43,696651;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.32;99350,65625;70183,70313;19400,2832;540,632324;286,212463;108,771469;42,623055;-26,211315;39,184425;2217,246826;326,085175;4,184271;43,860016;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.33;112527,5391;69752,00781;21415,4375;88,404274;370,943237;-33,179482;53,197227;72,960594;375,993073;83,290779;288,176514;4,282674;44,457798;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.34;104964,7578;73984,02344;21666,71484;1457,369263;90,023888;174,547089;34,092167;-59,226437;35,19286;2561,041016;521,306458;4,149619;44,899818;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.35;146321,0781;96006,42188;24452,93164;307,983063;707,803833;211,928238;86,368744;125,675331;1889,873413;411,75827;662,9776;4,472229;45,209557;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.36;106803,9688;81617,125;22195,9375;34,702644;717,917358;81,586853;67,506378;123,474586;331,126923;571,484131;357,519745;4,366822;45,540325;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.37;157022,6094;146832,1563;17102,01563;2107,091309;75,219528;269,953796;67,472198;46,623104;560,009033;-6,78489;358,350769;4,286603;46,761917;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.38;108766,125;69860,96094;17649,80469;128,090027;2271,315186;209,036545;61,350346;-14,827313;143,232651;527,611511;301,932312;4,267076;47,00948;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.39;113610,4453;84184,96094;25910,80273;1432,907837;154,217758;119,310654;32,38599;-124,725426;56,582348;4943,945313;286,290009;4,188786;47,189693;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.40;123956,9141;85878,47656;21041,93359;719,69989;90,57872;383,422791;44,751297;60,936165;987,714905;47,251881;510,383362;4,224179;48,868126;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.41;126961,4063;64633,03516;16733,02344;60,752945;72,626244;2389,823975;26,37812;160,066513;47,943203;2,762679;51,308826;3,991489;48,880917;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.42;107394,2266;75454,92188;18359,08203;179,130341;254,953812;125,470406;46,981724;202,124374;1031,6427;344,735657;522,191956;4,19723;49,15276;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.43;89755,21094;49905,15234;17685,44922;256,395264;83,869652;723,927368;35,249756;44,287533;513,252197;235,283859;453,142517;4,097523;50,039291;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.44;123289,4453;87451,64844;22468,64648;430,886841;139,804199;214,574905;41,928188;-40,140316;123,36216;488,828033;432,258209;4,224315;50,9491;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.45;119562,5156;87310,71875;28903,6875;460,566772;244,249908;142,078293;33,03857;40,838161;60,815334;1616,609619;519,249451;4,22848;52,067703;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.46;177052,125;171120,4063;20786,13477;944,574707;123,63092;209,700241;92,277664;60,800472;719,888184;98,220444;238,264038;4,44266;52,256721;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.47;115791,4609;70869,63281;28038,10938;10823,07422;10,215034;16,511185;44,640629;-95,713699;72,655632;766,432312;334,32132;4,311569;52,615456;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.48;116121,7266;83483,64844;19793,66016;61,31604;599,860779;89,384422;24,422829;80,590553;83,851295;58,308212;559,7005;4,019423;57,118729;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.49;105869,7734;84604,61719;20123,2168;130,563034;1384,482544;320,816284;106,668762;99,290932;671,157898;275,206238;356,392639;4,477212;58,607986;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.50;104133,3984;68708,83594;22119,98828;481,134125;1560,847534;498,997253;88,924599;140,278946;1385,88623;950,080627;453,751678;4,450394;59,405178;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.51;108353,25;83178,00781;24252,54492;281,883575;253,982147;235,983459;40,560764;36,305229;79,691338;1796,933838;423,713531;4,237595;62,57827;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.52;105339,6953;57446,16797;17843,45703;219,053528;444,13678;109,563408;44,330822;-9,735175;83,54438;442,312927;246,291046;4,170647;62,668022;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.53;97475,29688;69199,76563;17129,80859;280,583984;510,077148;56,078369;48,426701;106,578506;174,494644;1380,012207;281,943726;4,18525;62,858986;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.54;117126,2422;86418,17188;28173,37695;288,805725;345,913208;398,781219;75,085655;51,359638;289,962036;1115,597168;261,646606;4,47273;63,706131;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.55;128840,6484;71400,16406;19469,9707;1115,326416;89,998779;88,958031;49,339848;125,641472;513,915588;78,816895;457,324402;4,230311;64,845421;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.56;86491,79688;47357,77344;20622,70703;87,02626;86,312157;203,269943;37,438454;19,809504;313,317749;243,391983;438,24704;4,163207;67,607544;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.57;102927,5625;69969,78906;18822,80469;85,16481;263,508636;77,639702;37,884144;60,947815;83,912033;163,243927;456,42337;4,138796;67,73175;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.58;124188,7969;83363,27344;23085,36719;158,740356;162,191513;490,272186;173,519226;224,547256;1147,837646;203,414612;499,286377;4,668803;67,876266;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.59;134619,0781;130820,9375;20453,37695;124,112251;215,050079;1174,090698;118,970345;351,931763;1229,282471;0,242147;282,047272;4,515728;68,107208;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.60;142239,25;126567,5781;24178,96094;100,498245;325,081482;2040,683105;521,486206;352,524139;1143,438965;13,419597;248,337845;5,020939;69,148148;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.61;144857,9063;117378,7109;27109,54102;99,5933;125,621178;3199,822754;107,193871;65,019577;860,737122;44,569984;625,192017;4,570238;69,343224;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.62;110945,6328;63304,67578;23553,43945;104,647881;318,270874;336,580078;62,323586;258,63913;1185,766846;195,357559;526,168213;4,36052;70,173637;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.63;191030,1875;141528,7188;22857,92383;1750,720337;63,262115;103,385971;71,138115;127,576584;208,848618;-3,03383;446,340363;4,391939;72,285858;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.64;92273,45313;54794,00781;17725,08594;159,111053;601,337097;320,091187;38,334503;99,072189;794,398132;236,868362;271,120453;4,123973;75,346512;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.65;136741,6094;97119,82031;25862,62305;124,867989;1429,050537;98,190704;116,751503;103,838028;955,715881;444,352783;665,535889;4,582006;75,446312;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.66;140361,1875;108174,1797;25173,32617;2911,301758;78,019768;59,480034;67,329521;108,871834;670,161499;98,814453;390,154144;4,404672;75,754204;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.67;173084,8281;153774,3125;26054,45313;1225,124268;116,455437;120,12468;72,674667;91,528221;109,227699;-5,47549;322,480804;4,438697;75,81826;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.68;101214,5391;70217,46875;17968,12305;257,148651;885,039368;57,972485;68,503876;154,109833;831,512817;416,00824;434,376923;4,306434;76,082436;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.69;106975,7422;94992,86719;19870,91602;445,753937;159,887848;59,571053;45,709064;22,515551;47,561615;2148,704102;203,992294;4,213098;76,213951;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.70;136337,6406;85868,49219;29583,94727;77,667854;228,343292;804,58197;72,077034;30,036911;869,228088;94,877022;350,950073;4,475175;77,527603;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.71;144438,625;99635,57813;19252,72852;95,925064;168,818878;101,605698;85,26915;98,482971;526,88916;74,454552;556,734741;4,39487;77,768921;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.72;155885,6094;109207,7578;19063,31836;152,515808;753,767334;296,995331;112,644333;175,104172;2461,139404;723,031738;436,351807;4,477335;80,322182;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.73;92633,14063;54465,73828;31060,30664;856,734802;423,697266;302,345062;29,468081;-113,976753;55,760265;2424,237549;73,968269;4,215458;81,014175;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.74;90865,74219;53363,66016;17914,83203;91,059982;1263,157471;119,773552;34,464996;15,389166;224,481232;548,844727;421,138275;4,094566;83,431587;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.75;123226,7969;90389,21875;22894,29102;156,320374;155,751236;11,608818;33,579716;71,551559;137,767365;1198,204224;429,493927;4,161892;85,298607;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.76;94544,20313;59350,80859;26702,02734;134,048279;196,14328;241,688278;77,720322;103,302315;602,293701;304,595245;382,914276;4,466849;88,531387;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.77;132372,9844;87355,89844;18750,99609;303,87381;73,45018;736,093872;50,567413;138,164139;914,445923;122,612602;281,948425;4,226303;89,867126;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.78;133878,5781;94208,66406;21966,75391;270,25293;644,020508;493,364624;40,23016;4,431673;363,674622;1718,255249;262,750488;4,204681;92,030281;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.79;123326,1016;91486,82031;19326,05273;129,087204;269,588531;290,060974;63,442337;138,343781;1583,743408;602,355408;346,188782;4,305235;96,490845;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.80;77217,6875;46094,97656;20097,86133;183,274277;1032,465332;-1,412357;25,770958;50,661793;161,724152;498,091888;297,402283;4,040606;97,251167;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.81;106014,7656;76291,47656;22612,07617;307,447296;1106,042236;146,37796;40,429054;114,979805;227,424408;3185,244873;359,435486;4,215087;97,546394;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.82;94262,52344;72273,53125;18401,18945;315,170746;1003,263977;346,725922;37,493263;96,715424;79,376945;2091,860352;426,669098;4,128654;98,499367;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.83;161056,6875;125671,1406;22275,18945;114,823997;368,158203;207,122894;65,127235;136,538986;1106,777588;167,632706;560,988098;4,356898;98,694092;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.84;111660,4141;83031,67969;22103,50195;345,037231;242,479828;133,006699;75,400299;39,147785;59,409019;3097,050781;218,969131;4,399501;100,964256;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.85;125554,5859;115701,8594;25395,5625;71,721611;1923,408936;108,287384;123,171936;135,901672;688,023315;229,991043;631,387329;4,592849;101,935455;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.86;128081,9922;83312,02344;17918,94531;58,737972;103,999519;443,615906;49,560299;291,044525;758,299072;9,486725;513,863342;4,206187;102,500854;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.87;137810,9375;82685,67188;18025,83398;2248,519043;67,57711;933,453064;52,342339;216,937119;885,825623;79,79068;414,154846;4,224785;105,684883;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.88;105326,1797;67969,94531;19412,4707;664,838196;449,862335;253,628723;52,241329;12,9558;89,950417;2085,136963;345,435883;4,246951;106,293045;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.89;97824,25;71796,75781;19163,95313;46,487003;83,580353;362,834442;53,328297;90,295258;523,247742;89,924194;440,262695;4,249318;106,79039;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.90;113397,0156;74865,8125;35939,28125;174,124023;281,847229;100,670296;36,18082;46,866009;91,819008;295,615662;518,434448;4,323285;106,96096;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.91;120462,8438;89050,51563;23679,04492;103,662598;933,6604;225,206024;138,592911;19,441246;427,558624;174,062225;998,377197;4,607582;107,702652;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.92;119966,5625;67001,98438;16472,31055;68,032677;108,210716;359,710052;49,549049;73,505569;904,93866;319,949127;595,504517;4,180267;107,703033;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.93;177080,7813;132637,3281;30498,76367;23,086819;412,38446;331,323059;79,797249;179,422592;1933,33728;246,346039;826,198547;4,515775;107,76413;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.94;85815,19531;50202,39063;22645,7832;151,496353;1594,48999;-39,307613;44,177189;109,149612;59,781185;576,040283;546,136169;4,242772;112,736351;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.95;82280,10938;42712,14063;37157,22656;165,546249;220,703552;-5,454613;38,145931;59,422844;552,959473;204,655685;329,347168;4,349761;114,73336;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.96;110495,0469;71932,67188;18440,23828;74,387749;512,564819;126,932335;49,830128;129,766861;694,925964;89,565666;392,623962;4,21666;117,267532;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.97;86113,20313;50741,27344;20195,17578;967,110046;135,669907;29,552019;13,432167;38,739677;34,659832;221,402863;223,79306;3,84199;118,28157;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.98;98845,03125;63582,87109;22071,08203;818,893311;88,985832;14,197205;66,962639;193,742722;75,62561;82,70623;283,308533;4,362606;118,550247;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.99;128935,5781;98896,89063;30455,7207;371,80542;204,316483;194,672989;61,223125;129,257462;73,250679;621,316895;552,654053;4,433973;118,900177;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.100;117558,625;100938,0859;36080,01172;168,228134;371,763855;1789,05835;49,344704;73,548386;1029,489014;120,283966;800,994751;4,419776;119,452728;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.101;106698,875;66997,375;20373,19336;58,005211;548;173,437439;32,640656;89,556702;138,774597;498,15976;251,22879;4,117354;119,843109;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.102;96010,1875;66084,21875;21778,66992;549,813416;145,044785;157,993286;43,240368;-43,493038;36,226482;919,351501;365,662567;4,2242;121,881615;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.103;134424,9844;93943,14063;21654,11719;86,965546;288,36441;206,87059;56,804245;200,35376;1510,387939;32,823746;398,751556;4,306225;122,29248;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.104;118710,8047;100189,6406;24109,79492;524,924805;125,474281;71,882217;54,024403;81,116096;48,278675;3147,561523;291,457367;4,323805;123,432793;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.105;118213,8047;101361,7656;18105,33984;68,690002;105,606735;235,586929;51,115513;28,729704;547,108459;176,109512;551,858337;4,218853;123,681419;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.106;113320,5234;64430,74219;17720,71875;181,132675;157,523621;106,199944;45,099609;108,007202;1082,995239;406,764984;469,75882;4,173807;123,729462;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.107;150033,8438;143547,9219;24821,49414;100,772842;120,115059;10572,96191;91,168633;-41,267857;340,759827;-24,304113;444,300873;4,493433;124,698761;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.108;91375,22656;65579,64844;19569,24219;137,34642;710,02478;96,464485;115,577347;136,817688;663,377014;245,77742;328,380432;4,493272;125,207443;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.109;131388,7656;97611,97656;18907,21484;84,424049;848,397888;482,701111;44,475105;6,822327;351,16864;681,344177;318,797699;4,189427;125,677711;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.110;116991,1797;71412,5;19936,98242;231,352127;201,782532;78,204742;36,808304;51,607773;55,756058;71,463654;681,519958;4,147609;127,236328;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.111;110922,8281;62037,32422;23133,07617;1705,90979;58,747013;132,64743;62,708302;61,369492;674,30542;86,167923;301,335297;4,35688;129,103806;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.112;123550,6641;78306,42969;26007,36328;634,252197;82,343018;14,767357;41,571812;81,704201;91,684479;330,014557;506,411224;4,266608;129,224823;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.113;115904,9219;85492,21875;19366,87305;289,991821;310,145416;75,460991;30,125187;110,065788;67,743767;770,282349;392,017426;4,07717;129,745346;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.114;137359,6875;108536,2891;24273,44922;97,030785;1375,158325;810,871033;59,258545;66,291824;1042,099365;69,91156;217,56073;4,35428;129,779221;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.115;141640,3438;121801,9844;22503,52148;204,650116;252,261902;48,762825;59,527618;77,10244;583,311951;730,427185;899,413269;4,332421;131,802765;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.116;120904,6484;71614,41406;17087,41797;58,955025;112,703316;6231,611328;42,845394;79,705475;426,992004;143,359741;85,46714;4,146885;134,539413;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.117;92986,875;67031,32031;39146,22656;496,867645;96,09111;1343,210327;127,998001;117,418259;651,71991;1121,287842;21,659315;4,73754;134,637054;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.118;90085,375;55123,01953;21241,10352;152,203903;369,491516;86,890884;28,6973;57,953625;106,515732;1142,305298;349,217804;4,090626;137,192734;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.119;85033,39063;44282,36719;20238,97266;84,635109;893,737305;215,099976;51,189598;43,151325;205,974335;101,253548;281,292084;4,253509;137,997147;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.120;109870,0547;68468,67969;30920,52539;134,639191;160,498001;280,005219;41,60054;69,62088;80,631989;266,939026;290,175323;4,31996;138,287567;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.121;113166,3047;99541,75781;23336,95898;68,34465;1134,45105;228,217056;98,211487;71,945793;675,279785;122,715576;590,985535;4,497345;139,132446;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.122;126020,0703;74948,5;24341,16797;147,987381;1804,0271;433,321899;90,536797;94,101379;972,117126;301,751801;660,150208;4,485296;139,987137;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.123;99661,41406;62834,27734;27445,4082;98,493614;232,183914;-25,453972;24,127752;148,054565;91,348862;106,971245;408,024078;4,116059;140,229752;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.124;141077,3438;116026,5156;24440,68164;23,994308;663,521362;265,470917;90,971634;8,481854;227,112335;115,244347;809,314453;4,48802;140,420685;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.125;112615,5781;73244,15625;24446,03711;-21,640896;1169,693726;185,682175;43,067619;91,996979;253,168167;572,91217;431,1185;4,258451;141,367844;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.126;79803,21094;59488,20313;17801,59961;98,523247;99,923134;535,030396;32,295551;11,24964;458,491516;140,105286;778,052979;4,072653;141,671295;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.127;136119,2656;95460,60938;22019,39063;110,859253;111,709152;311,277496;66,482994;115,834694;726,263916;77,43203;277,356415;4,359678;145,209747;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.128;182929,3594;146939;28599,08594;112,101372;144,865448;10874,6084;62,653492;-177,62471;533,286621;-28,154194;351,571686;4,421749;145,880676;SC2;CF;0;24h
export_H1 bulk ckit+ SC2_CF0.csv.129;132274,6094;99131,75;19398,62305;72,392555;265,840881;1975,034912;85,730743;299,952698;1156,858643;80,831589;711,769409;4,398846;147,581955;SC2;CF;0;24h
